"","id10","N","dec10","grp10"
"381","M545",7,"Lumbago no especificado",""
"382","M653",1,"Dedo en gatillo",""
"383","M654",1,"Tenosinovitis de estiloides radial [de quervain]",""
"384","M659",1,"Sinovitis y tenosinovitis, no especificada",""
"385","M673",1,"Sinovitis transitoria",""
"386","M713",2,"Otros quistes de la bolsa serosa",""
"387","M720",2,"Fibromatosis de la aponeurosis palmar [dupuytren]",""
"388","M750",1,"Capsulitis adhesiva del hombro",""
"389","M751",14,"Sindrome de manguito rotatorio",""
"390","M753",1,"Tendinitis calcificante del hombro",""
"391","M754",1,"Sindrome de abduccion dolorosa del hombro",""
"392","M758",1,"Otras lesiones del hombro",""
"393","M792",1,"Neuralgia y neuritis, no especificadas",""
"394","M795",1,"Cuerpo extraño residual en tejido blando",""
"395","M832",1,"Osteomalacia del adulto debida a malabsorcion",""
"396","M869",2,"Osteomielitis, no especificada",""
"397","N029",3,"Hematuria recurrente y persistente: no especificada",""
"398","N041",2,"Sindrome nefrotico: lesiones glomerulares focales y segmentarias",""
"399","N111",1,"Pielonefritis cronica obstructiva",""
"400","N133",1,"Otras hidronefrosis y las no especificadas",""
"401","N151",1,"Absceso renal y perirrenal",""
"402","N179",2,"Insuficiencia renal aguda, no especificada",""
"403","N189",11,"Insuficiencia renal cronica, no especificada",""
"404","N200",5,"Calculo del riñon",""
"405","N201",2,"Calculo del ureter",""
"406","N209",2,"Calculo urinario, no especificado",""
"407","N211",1,"Calculo en la uretra",""
"408","N219",1,"Calculo de las vias urinarias inferiores, no especificado",""
"409","N359",1,"Estrechez uretral, no especificada",""
"410","N390",35,"Infeccion de vias urinarias, sitio no especificado",""
"411","N393",1,"Incontinencia urinaria por tension",""
"412","N410",2,"Prostatitis aguda",""
"413","N484",1,"Impotencia de origen organico",""
"414","N508",1,"Otros trastornos especificados de los organos genitales masculinos",""
"415","N601",1,"Mastopatia quistica difusa",""
"416","N701",1,"Salpingitis y ooforitis cronica",""
"417","N709",4,"Salpingitis y ooforitis, no especificadas",""
"418","N730",1,"Parametritis y celulitis pelvica aguda",""
"419","N739",3,"Enfermedad inflamatoria pelvica femenina, no especificada",""
"420","N758",4,"Otras enfermedades de la glandula de bartholin",""
"421","N759",1,"Enfermedad de la glandula de bartholin, no especificada",""
"422","N764",1,"Absceso vulvar",""
"423","N800",3,"Endometriosis del utero",""
"424","N810",1,"Uretrocele femenino",""
"425","N814",1,"Prolapso uterovaginal, sin otra especificacion",""
"426","N819",6,"Prolapso genital femenino, no especificado",""
"427","N831",1,"Quiste del cuerpo amarillo",""
"428","N832",7,"Otros quistes ovaricos y los no especificados",""
"429","N835",1,"Torsion de ovario, pediculo de ovario y trompa de falopio",""
"430","N840",1,"Polipo del cuerpo del utero",""
"431","N841",1,"Polipo del cuello del utero",""
"432","N850",2,"Hiperplasia de glandula del endometrio",""
"433","N859",1,"Trastorno no inflamatorio del utero, no especificado",""
"434","N871",4,"Displasia cervical moderada",""
"435","N872",1,"Displasia cervical severa, no clasificada en otra parte",""
"436","N898",1,"Otros trastornos especificados no inflamatorios de la vagina",""
"437","N912",1,"Amenorrea, sin otra especificacion",""
"438","N920",1,"Menstruacion excesiva y frecuente con ciclo regular",""
"439","N921",6,"Menstruacion excesiva y frecuente con ciclo irregular",""
"440","N939",4,"Hemorragia vaginal y uterina anormal, no especificada",""
"441","N951",1,"Estados menopausicos y climatericos femeninos",""
"442","N979",6,"Infertilidad femenina, no especificada",""
"443","O000",1,"Embarazo abdominal",""
"444","O008",1,"Otros embarazos ectopicos",""
"445","O009",8,"Embarazo ectopico, no especificado",""
"446","O019",1,"Mola hidatiforme, no especificada",""
"447","O020",1,"Detencion del desarrollo del huevo y mola no hidatiforme",""
"448","O021",21,"Aborto retenido",""
"449","O029",1,"Producto anormal de la concepcion, no especificado",""
"450","O030",2,"Aborto espontaneo: incompleto, complicado con infeccion genital y pelviana",""
"451","O034",3,"Aborto espontaneo: incompleto, sin complicacion",""
"452","O039",16,"Aborto espontaneo: completo o no especificado, sin complicacion",""
"453","O059",1,"Otro aborto: completo o no especificado, sin complicacion",""
"454","O064",2,"Aborto no especificado: incompleto, sin complicacion",""
"455","O065",2,"Aborto no especificado: completo o no especificado, complicado con infeccion genital y pelviana",""
"456","O069",15,"Aborto no especificado: completo o no especificado, sin complicacion",""
"457","O100",8,"Hipertension esencial preexistente que complica el embarazo, el parto y el puerperio",""
"458","O120",2,"Edema gestacional",""
"459","O149",4,"Preeclampsia, no especificada",""
"460","O200",22,"Amenaza de aborto",""
"461","O210",4,"Hiperemesis gravidica leve",""
"462","O230",6,"Infeccion del riñon en el embarazo",""
"463","O235",1,"Infeccion genital en el embarazo",""
"464","O239",29,"Otras infeccion y las no especificadas de las vias genitourinarias en el embarazo",""
"465","O244",3,"Diabetes mellitus que se origina en el embarazo",""
"466","O249",2,"Diabetes mellitus no especificada, en el embarazo",""
"467","O268",4,"Otras complicaciones especificadas relacionadas con el embarazo",""
"468","O269",2,"Complicacion relacionada con el embarazo, no especificada",""
"469","O342",3,"Atencion materna por cicatriz uterina debida a cirugia previa",""
"470","O343",1,"Atencion materna por incompetencia del cuello uterino",""
"471","O346",1,"Atencion materna por anormalidad de la vagina",""
"472","O360",1,"Atencion materna por isoinmunizacion rhesus",""
"473","O364",2,"Atencion materna por muerte intrauterina",""
