"","id10","N","dec10","grp10"
"262","K092",1,"Otros quistes de los maxilares",""
"263","K102",1,"Afecciones inflamatorias de los maxilares",""
"264","K112",1,"Sialadenitis",""
"265","K121",1,"Otras formas de estomatitis",""
"266","K219",2,"Enfermedad del reflujo gastroesofagico sin esofagitis",""
"267","K221",1,"Ulcera del esofago",""
"268","K250",1,"Ulcera gastrica aguda con hemorragia",""
"269","K259",1,"Ulcera gastrica no especificada como aguda ni cronica, sin hemorragia ni perforacion",""
"270","K296",1,"Otras gastritis",""
"271","K311",1,"Estenosis pilorica hipertrofica del adulto",""
"272","K400",1,"Hernia inguinal bilateral con obstruccion, sin gangrena",""
"273","K402",2,"Hernia inguinal bilateral, sin obstruccion ni gangrena",""
"274","K409",15,"Hernia inguinal unilateral o no especificada, sin obstrucion ni gangrena",""
"275","K429",4,"Hernia umbilical sin obstruccion ni gangrena",""
"276","K449",2,"Hernia diafragmatica sin obstruccion ni gangrena",""
"277","K469",1,"Hernia abdominal no especificada, sin obstruccion ni gangrena",""
"278","K509",1,"Enfermedad de crohn, no especificada",""
"279","K519",1,"Colitis ulcerativa, sin otra especificacion",""
"280","K529",4,"Colitis y gastroenteritis no infecciosas, no especificadas",""
"281","K564",1,"Otras obstrucciones del intestino",""
"282","K566",7,"Otras obstrucciones intestinales y las no especificadas",""
"283","K570",1,"Enfermedad diverticular del intestino delgado con perforacion y absceso",""
"284","K578",1,"Enfermedad diverticular del intestino, parte no especificada, con perforacion y absceso",""
"285","K579",5,"Enfermedad diverticular del intestino, parte no especificada, sin perforacion ni absceso",""
"286","K590",3,"Constipacion",""
"287","K593",1,"Megacolon, no clasificado en otra parte",""
"288","K598",1,"Otros trastornos funcionales especificados del intestino",""
"289","K603",2,"Fisura anal",""
"290","K610",6,"Absceso anal",""
"291","K625",1,"Hemorragia del ano y del recto",""
"292","K628",1,"Otras enfermedades especificadas del ano y del recto",""
"293","K630",1,"Absceso del intestino",""
"294","K650",1,"Peritonitis aguda",""
"295","K703",3,"Cirrosis hepatica alcoholica",""
"296","K709",1,"Enfermedad hepatica alcoholica, no especificada",""
"297","K729",1,"Insuficiencia hepatica, no especificada",""
"298","K746",3,"Otras cirrosis del higado y la no especificadas",""
"299","K754",1,"Hepatitis autoinmune",""
"300","K759",1,"Enfermedad inflamatoria del higado, no especificada",""
"301","K767",1,"Sindrome hepatorrenal",""
"302","K768",1,"Otras enfermedades especificas del higado",""
"303","K769",7,"Enfermedad del higado, no especificada",""
"304","K800",8,"Calculo de la vesicula biliar con colecistitis aguda",""
"305","K801",1,"Calculo de la vesicula biliar con otra colecistitis",""
"306","K802",22,"Calculo de la vesicula biliar sin colecistitis",""
"307","K804",1,"Calculo de conducto biliar con colecistitis",""
"308","K805",4,"Calculo de conducto biliar sin colangitis ni colecistitis",""
"309","K808",7,"Otras colelitiasis",""
"310","K810",15,"Colecistitis aguda",""
"311","K811",1,"Colecistitis cronica",""
"312","K824",1,"Colesterolosis de la vesicula biliar",""
"313","K830",3,"Colangitis",""
"314","K831",3,"Obstruccion del conducto biliar",""
"315","K920",9,"Hematemesis",""
"316","K921",1,"Melena",""
"317","K922",3,"Hemorragia gastrointestinal, no especificada",""
"318","L010",1,"Impetigo [cualquier sitio anatomico] [cualquier organismo]",""
"319","L022",2,"Absceso cutaneo, furunculo y antrax del tronco",""
"320","L024",2,"Absceso cutaneo, furunculo y antrax de miembro",""
"321","L031",12,"Celulitis de otras partes de los miembros",""
"322","L050",2,"Quiste pilonidal con absceso",""
"323","L059",2,"Quiste pilonidal sin absceso",""
"324","L080",1,"Pioderma",""
"325","L409",6,"Psoriasis, no especificada",""
"326","L440",1,"Pitiriasis rubra pilaris",""
"327","L720",1,"Quiste epidermico",""
"328","L729",1,"Quiste folicular de la piel y del tejido subcutaneo, sin otra especificacion",""
"329","L905",1,"Fibrosis y afecciones cicatriciales de la piel",""
"330","L984",1,"Ulcera cronica de la piel, no clasificada en otra parte",""
"331","M089",1,"Artritis juvenil, no especificada",""
"332","M138",1,"Otras artritis especificadas",""
"333","M139",2,"Artritis, no especificada",""
"334","M160",1,"Coxartrosis primaria, bilateral",""
"335","M169",9,"Coxartrosis, no especificada",""
"336","M179",9,"Gonartrosis, no especificada",""
"337","M201",1,"Hallux valgus (adquirido)",""
"338","M214",1,"Pie plano [pes planus] (adquirido)",""
"339","M215",1,"Mano o pie en garra o en talipes, pie equinovaro o zambo adquiridos",""
"340","M222",1,"Trastornos rotulofemorales",""
"341","M224",1,"Condromalacia de la rotula",""
"342","M231",5,"Menisco discoide (congenito)",""
"343","M232",5,"Trastorno del menisco debido a desgarro o lesion antigua",""
"344","M233",11,"Otros trastornos de los meniscos",""
"345","M236",5,"Otra ruptura espontanea del (de los) ligamento(s) de la rodilla",""
"346","M238",2,"Otros trastornos internos de la rodilla",""
"347","M239",8,"Trastornos interno de la rodilla, no especificado",""
"348","M248",1,"Otras lesiones articuladas especificadas, no clasificadas en otra parte",""
"349","M314",1,"Sindrome del cayado de la aorta [takayasu]",""
"350","M411",3,"Escoliosis idiopatica juvenil",""
"351","M419",1,"Escoliosis, no especificada",""
"352","M461",1,"Sacroiliitis, no clasificada en otra parte",""
"353","M462",1,"Osteomielitis de vertebra",""
"354","M500",1,"Trastorno de disco cervical con mielopatia (g99.2)",""
"355","M502",2,"Otros desplazamientos del disco cervical",""
"356","M511",1,"Trastorno de disco lumbar y otros, con radiculopatia",""
"357","M512",11,"Otros desplazamientos especificados de disco intervertebral",""
"358","M513",1,"Otras degeneraciones especificadas de disco intervertebral",""
"359","M518",2,"Otros trastornos especificados de los discos intervertebrales",""
"360","M519",2,"Trastornos de los discos intervertebrales, no especificado",""
"361","M544",1,"Lumbago con ciatica",""
"362","M545",3,"Lumbago no especificado",""
"363","M654",1,"Tenosinovitis de estiloides radial [de quervain]",""
"364","M703",1,"Otras bursitis del codo",""
"365","M713",1,"Otros quistes de la bolsa serosa",""
"366","M722",1,"Fibromatosis de la aponeurosis plantar",""
"367","M751",8,"Sindrome de manguito rotatorio",""
"368","M755",1,"Bursitis del hombro",""
"369","M759",1,"Lesiones del hombro, no especificada",""
"370","M795",1,"Cuerpo extraño residual en tejido blando",""
"371","M841",2,"Falta de consolidacion de fractura [seudoartrosis]",""
"372","M856",1,"Otros quistes oseos",""
"373","M866",1,"Otras osteomielitis cronicas",""
"374","M869",2,"Osteomielitis, no especificada",""
"375","M890",1,"Algoneurodistrofia",""
"376","M939",1,"Osteocondropatia, no especificada",""
"377","N029",4,"Hematuria recurrente y persistente: no especificada",""
"378","N051",1,"Sindrome nefritico no especificado: lesiones glomerulares focales y segmentarias",""
"379","N111",2,"Pielonefritis cronica obstructiva",""
"380","N133",1,"Otras hidronefrosis y las no especificadas",""
"381","N135",1,"Torsion y estrechez del ureter sin hidronefrosis",""
"382","N136",1,"Pionefrosis",""
"383","N139",3,"Uropatia obstructiva por reflujo, sin otra especificacion",""
"384","N179",3,"Insuficiencia renal aguda, no especificada",""
"385","N189",13,"Insuficiencia renal cronica, no especificada",""
"386","N200",4,"Calculo del riñon",""
"387","N201",5,"Calculo del ureter",""
"388","N202",2,"Calculo del riñon con calculo del ureter",""
"389","N209",1,"Calculo urinario, no especificado",""
"390","N210",1,"Calculo en la vejiga",""
"391","N300",1,"Cistitis agudas",""
"392","N309",2,"Cistitis, no especificada",""
"393","N359",3,"Estrechez uretral, no especificada",""
"394","N368",1,"Otros trastornos especificados de la uretra",""
"395","N390",32,"Infeccion de vias urinarias, sitio no especificado",""
"396","N399",1,"Trastorno del sistema urinario, no especificado",""
"397","N410",2,"Prostatitis aguda",""
"398","N411",1,"Prostatitis cronica",""
"399","N419",2,"Enfermedad inflamatoria de la prostata, no especificada",""
"400","N422",1,"Atrofia de la prostata",""
"401","N431",1,"Hidrocele infectado",""
"402","N433",5,"Hidrocele, no especificado",""
"403","N481",2,"Balanopostitis",""
"404","N642",2,"Atrofia de la mama",""
"405","N709",1,"Salpingitis y ooforitis, no especificadas",""
"406","N739",1,"Enfermedad inflamatoria pelvica femenina, no especificada",""
"407","N751",1,"Absceso de la glandula de bartholin",""
"408","N758",1,"Otras enfermedades de la glandula de bartholin",""
"409","N800",2,"Endometriosis del utero",""
"410","N819",6,"Prolapso genital femenino, no especificado",""
"411","N831",1,"Quiste del cuerpo amarillo",""
"412","N832",3,"Otros quistes ovaricos y los no especificados",""
"413","N835",1,"Torsion de ovario, pediculo de ovario y trompa de falopio",""
"414","N840",4,"Polipo del cuerpo del utero",""
"415","N850",1,"Hiperplasia de glandula del endometrio",""
"416","N870",3,"Displasia cervical leve",""
"417","N879",1,"Displasia del cuello del utero, no especificada",""
"418","N899",1,"Trastorno no inflamatorio de la vagina, no especificado",""
"419","N921",1,"Menstruacion excesiva y frecuente con ciclo irregular",""
"420","N924",1,"Hemorragia excesiva en periodo premenopausico",""
"421","N939",2,"Hemorragia vaginal y uterina anormal, no especificada",""
"422","N951",1,"Estados menopausicos y climatericos femeninos",""
"423","N979",1,"Infertilidad femenina, no especificada",""
"424","O001",2,"Embarazo tubarico",""
"425","O009",5,"Embarazo ectopico, no especificado",""
"426","O020",1,"Detencion del desarrollo del huevo y mola no hidatiforme",""
"427","O021",13,"Aborto retenido",""
"428","O030",1,"Aborto espontaneo: incompleto, complicado con infeccion genital y pelviana",""
"429","O034",2,"Aborto espontaneo: incompleto, sin complicacion",""
"430","O035",1,"Aborto espontaneo: completo o no especificado, complicado con infeccion genital y pelviana",""
"431","O039",3,"Aborto espontaneo: completo o no especificado, sin complicacion",""
"432","O058",1,"Otro aborto: completo o no especificado, con otras complicaciones especificadas y las no especificadas",""
"433","O060",1,"Aborto no especificado: incompleto, complicado con infeccion genital y pelviana",""
"434","O064",2,"Aborto no especificado: incompleto, sin complicacion",""
"435","O069",5,"Aborto no especificado: completo o no especificado, sin complicacion",""
"436","O100",3,"Hipertension esencial preexistente que complica el embarazo, el parto y el puerperio",""
"437","O120",1,"Edema gestacional",""
"438","O149",2,"Preeclampsia, no especificada",""
"439","O200",3,"Amenaza de aborto",""
"440","O210",3,"Hiperemesis gravidica leve",""
"441","O230",9,"Infeccion del riñon en el embarazo",""
"442","O234",1,"Infeccion no especificada de las vias urinarias en el embarazo",""
"443","O239",1,"Otras infeccion y las no especificadas de las vias genitourinarias en el embarazo",""
"444","O244",1,"Diabetes mellitus que se origina en el embarazo",""
"445","O268",1,"Otras complicaciones especificadas relacionadas con el embarazo",""
"446","O294",1,"Cefalalgia inducida por la anestesia espinal o epidural administradas durante el embarazo",""
"447","O300",1,"Embarazo doble",""
"448","O334",1,"Atencion materna por desproporcion fetopelviana de origen mixto, materno y fetal",""
"449","O339",1,"Atencion materna por desproporcion de origen no especificado",""
"450","O342",3,"Atencion materna por cicatriz uterina debida a cirugia previa",""
"451","O343",1,"Atencion materna por incompetencia del cuello uterino",""
"452","O349",1,"Atencion materna por anormalidad no especificada de organo pelviano",""
"453","O368",1,"Atencion materna por otros problemas fetales especificados",""
"454","O410",1,"Oligohidramnios",""
"455","O429",3,"Ruptura prematura de las membranas, sin otra especificacion",""
"456","O469",1,"Hemorragia anteparto, no especificada",""
"457","O470",15,"Falso trabajo de parto antes de la 37 semanas completas de gestacion",""
"458","O471",10,"Falso trabajo de parto antes de la 37 y mas semanas completas de gestacion",""
"459","O479",10,"Falso trabajo de parto sin otra especificacion",""
"460","O621",1,"Inercia uterina secundaria",""
"461","O623",1,"Trabajo de parto precipitado",""
"462","O655",12,"Trabajo de parto obstruido debido a anomalias de los organos pelvianos maternos",""
"463","O800",17,"Parto unico espontaneo, presentacion cefalica de vertice",""
"464","O809",105,"Parto unico espontaneo, sin otra especificacion",""
"465","O810",4,"Parto con forceps bajo",""
"466","O820",40,"Parto por cesarea electiva",""
"467","O821",13,"Parto por cesarea de emergencia",""
"468","O828",1,"Otros partos unicos por cesarea",""
"469","O829",46,"Parto por cesarea, sin otra especificacion",""
"470","O840",1,"Parto multiple, todos espontaneos",""
"471","O842",3,"Parto multiple, todos por cesarea",""
"472","O901",1,"Dehiscencia de sutura obstetrica perineal",""
"473","O908",1,"Otras complicaciones puerperales, no clasificadas en otra parte",""
