"","id10","N","dec10","grp10"
"118","F103",3,"Trastornos mentales y del comportamiento debidos al uso del alcohol: estado de abstinencia",""
"119","F108",1,"Trastornos mentales y del comportamiento debidos al uso del alcohol: otros trastornos mentales y del comportamiento",""
"120","F130",11,"Trastornos mentales y del comportamiento debidos al uso de sedantes o hipnoticos: intoxicacion aguda",""
"121","F149",3,"Trastornos mentales y del comportamiento debidos al uso de cocaina: trastorno mental y del comportamiento, no especificado",""
"122","F193",2,"Trastornos mentales y del comportamiento debidos al uso de multiples drogas y al uso de otras sustancias psicoactivas: estado de abstinencia",""
"123","F199",1,"Trastornos mentales y del comportamiento debidos al uso de multiples drogas y al uso de otras sustancias psicoactivas: trastorno mental y del comportamiento, no especificado",""
"124","F200",4,"Esquizofrenia paranoide",""
"125","F209",1,"Esquizofrenia, no especificada",""
"126","F329",10,"Episodio depresivo, no especificado",""
"127","F419",1,"Trastorno de ansiedad , no especificado",""
"128","F431",1,"Trastorno de estres postraumatico",""
"129","F439",1,"Reaccion al estres grave, no especificada",""
"130","F448",3,"Otros trastornos disociativos [de conversion]",""
"131","F449",1,"Trastorno disociativo [de conversion], no especificado",""
"132","F609",2,"Trastorno de la personalidad, no especificado",""
"133","F731",4,"Retraso mental profundo: deterioro del comportamiento significativo, que requiere atencion o tratamiento",""
"134","G009",1,"Meningitis bacteriana, no especificada",""
"135","G049",1,"Encefalitis, mielitis y encefalomielitis, no especificadas",""
"136","G253",1,"Mioclonia",""
"137","G408",3,"Otras epilepsias",""
"138","G409",10,"Epilepsia, tipo no especificado",""
"139","G439",1,"Migraña, no especificada",""
"140","G454",1,"Amnesia global transitoria",""
"141","G459",2,"Isquemia cerebral transitoria, sin otra especificacion",""
"142","G473",3,"Apnea del sueño",""
"143","G479",4,"Trastorno del sueño, no especificado",""
"144","G509",1,"Trastornos del trigemino, no especificado",""
"145","G560",6,"Sindrome del tunel carpiano",""
"146","G825",3,"Cuadriplejia, no especificada",""
"147","G936",1,"Edema cerebral",""
"148","H024",1,"Blefaroptosis",""
"149","H269",2,"Catarata, no especificada",""
"150","H332",1,"Desprendimiento seroso de la retina",""
"151","H409",1,"Glaucoma, no especificado",""
"152","H509",1,"Estrabismo, no especificado",""
"153","H654",1,"Otras otitis medias cronicas no supurativas",""
"154","H669",2,"Otitis media, no especificada",""
"155","H809",2,"Otosclerosis, no especificada",""
"156","H813",3,"Otros vertigos perifericos",""
"157","H819",1,"Trastorno de la funcion vestibular, no especificado",""
"158","I050",1,"Estenosis mitral",""
"159","I059",1,"Enfermedad valvular mitral, no especificada",""
"160","I200",2,"Angina inestable",""
"161","I211",1,"Infarto transmural agudo del miocardio de la pared inferior",""
"162","I219",12,"Infarto agudo del miocardio, sin otra especificacion",""
"163","I249",1,"Enfermedad isquemica aguda del corazon, no especificada",""
"164","I251",1,"Enfermedad aterosclerotica del corazon",""
"165","I254",1,"Aneurisma de arteria coronaria",""
"166","I259",6,"Enfermedad isquemia cronica del corazon, no especificada",""
"167","I269",5,"Embolia pulmonar sin mencion de corazon pulmonar agudo",""
"168","I270",2,"Hipertension pulmonar primaria",""
"169","I319",1,"Enfermedad del pericardio, no especificada",""
"170","I330",3,"Endocarditis infecciosa aguda y subaguda",""
"171","I339",1,"Endocarditis aguda, no especificada",""
"172","I409",1,"Miocarditis aguda, no especificada",""
"173","I440",1,"Bloqueo auriculoventricular de primer grado",""
"174","I442",4,"Bloqueo auriculoventricular completo",""
"175","I470",1,"Arritmia por reentrada ventricular",""
"176","I471",7,"Taquicardia supraventricular",""
"177","I472",1,"Taquicardia ventricular",""
"178","I490",9,"Fibrilacion y aleteo ventricular",""
"179","I500",12,"Insuficiencia cardiaca congestiva",""
"180","I509",18,"Insuficiencia cardiaca, no especificada",""
"181","I519",5,"Enfermedad cardiaca, no especificada",""
"182","I609",1,"Hemorragia subaracnoidea, no especificada",""
"183","I611",1,"Hemorragia intracerebral en hemisferio, cortical",""
"184","I612",1,"Hemorragia intracerebral en hemisferio, no especificada",""
"185","I618",1,"Otras hemorragias intraencefalicas",""
"186","I619",4,"Hemorragia intraencefalica, no especificada",""
"187","I629",3,"Hemorragia intracraneal (no traumatica), no especificada",""
"188","I639",2,"Infarto cerebral, no especificado",""
"189","I678",16,"Otras enfermedades cerebrovasculares especificadas",""
"190","I679",6,"Enfermedad cerebrovascular, no especificada",""
"191","I710",1,"Diseccion de aorta (cualquier parte)",""
"192","I729",1,"Aneurisma de sitio no especificado",""
"193","I743",1,"Embolia y trombosis de arterias de los miembros inferiores",""
"194","I745",1,"Embolia y trombosis de arteria iliaca",""
"195","I771",1,"Estrechez arterial",""
"196","I776",2,"Arteritis, no especificada",""
"197","I779",3,"Trastornos de arterias y arteriolas, no especificado",""
"198","I802",1,"Flebitis y tromboflebitis de otros vasos profundos de los miembros inferiores",""
"199","I803",3,"Flebitis y tromboflebitis de los miembros inferiores, no especificada",""
"200","I829",9,"Embolia y trombosis de vena no especificada",""
"201","I830",2,"Venas varicosas de los miembros inferiores con ulcera",""
"202","I832",1,"Venas varicosas de los miembros inferiores con ulcera e inflamacion",""
"203","I839",16,"Venas varicosas de los miembros inferiores sin ulcera ni inflamacion",""
"204","I849",3,"Hemorroides no especificadas, sin complicacion",""
"205","I850",1,"Varices esofagicas con hemorragia",""
"206","I861",4,"Varices escrotales",""
"207","I868",3,"Varices en otros sitios especificados",""
"208","I878",1,"Otros trastornos venosos especificados",""
"209","J018",1,"Otras sinusitis agudas",""
"210","J039",5,"Amigdalitis aguda, no especificada",""
"211","J040",4,"Laringitis aguda",""
"212","J050",3,"Laringitis obstructiva, aguda [crup]",""
"213","J068",1,"Otras infecciones agudas de sitios multiples de las vias respiratorias superiores",""
"214","J069",3,"Infeccion aguda de las vias respiratorias superiores, no especificada",""
"215","J101",1,"Influenza con otras manifestaciones respiratorias, debida a virus de la influenza identificado",""
"216","J121",5,"Neumonia debida a virus sincitial respiratorio",""
"217","J129",6,"Neumonia viral, no especificada",""
"218","J154",1,"Neumonia debida a otros estreptococos",""
"219","J158",1,"Otras neumonias bacterianas",""
"220","J159",3,"Neumonia bacteriana, no especificada",""
"221","J180",3,"Bronconeumonia, no especificada",""
"222","J181",2,"Neumonia lobar, no especificada",""
"223","J189",112,"Neumonia, no especificada",""
"224","J200",1,"Bronquitis aguda debida a mycoplasma pneumoniae",""
"225","J205",5,"Bronquitis aguda debida a virus sincitial respiratorio",""
"226","J208",2,"Bronquitis aguda debida a otros microorganismos especificados",""
"227","J209",18,"Bronquitis aguda, no especificada",""
"228","J210",1,"Bronquiolitis aguda debida a virus sincitial respiratorio",""
"229","J219",9,"Bronquiolitis aguda, no especificada",""
"230","J310",1,"Rinitis cronica",""
"231","J324",1,"Pansinusitis cronica",""
"232","J329",2,"Sinusitis cronica, no especificada",""
"233","J342",7,"Desviacion del tabique nasal",""
"234","J343",1,"Hipertrofia de los cornetes nasales",""
"235","J351",3,"Hipertrofia de las amigdalas",""
"236","J352",3,"Hipertrofia de las adenoides",""
"237","J353",4,"Hipertrofia de las amigdalas con hipertrofia de las adenoides",""
"238","J358",3,"Otras enfermedades cronicas de las amigdalas y de las adenoides",""
"239","J381",1,"Polipo de las cuerdas vocales y de la laringe",""
"240","J439",1,"Enfisema, no especificado",""
"241","J449",8,"Enfermedad pulmonar obstructiva cronica, no especificada",""
"242","J459",3,"Asma, no especificada",""
"243","J690",2,"Neumonitis debida a aspiracion de alimento o vomito",""
"244","J841",1,"Otras enfermedades pulmonares intersticiales con fibrosis",""
"245","J931",1,"Otros tipos de neumotorax espontaneo",""
"246","J939",2,"Neumotorax, no especificado",""
"247","J969",2,"Insuficiencia respiratoria, no especificada",""
"248","J984",3,"Otros trastornos del pulmon",""
"249","J988",1,"Otros trastornos respiratorios especificados",""
"250","K047",2,"Absceso periapical sin fistula",""
"251","K060",1,"Retraccion gingival",""
"252","K102",5,"Afecciones inflamatorias de los maxilares",""
"253","K112",1,"Sialadenitis",""
"254","K137",1,"Otras lesiones y las no especificadas de la mucosa bucal",""
"255","K219",4,"Enfermedad del reflujo gastroesofagico sin esofagitis",""
"256","K222",4,"Obstruccion del esofago",""
"257","K259",1,"Ulcera gastrica no especificada como aguda ni cronica, sin hemorragia ni perforacion",""
"258","K296",1,"Otras gastritis",""
"259","K299",1,"Gastroduodenitis, no especificada",""
"260","K311",1,"Estenosis pilorica hipertrofica del adulto",""
"261","K400",1,"Hernia inguinal bilateral con obstruccion, sin gangrena",""
"262","K402",2,"Hernia inguinal bilateral, sin obstruccion ni gangrena",""
"263","K403",1,"Hernia inguinal unilateral o no especificada, con obstruccion, sin gangrena",""
"264","K409",31,"Hernia inguinal unilateral o no especificada, sin obstrucion ni gangrena",""
"265","K420",1,"Hernia umbilical con obstruccion, sin gangrena",""
"266","K429",4,"Hernia umbilical sin obstruccion ni gangrena",""
"267","K439",5,"Hernia ventral sin obstruccion ni gangrena",""
"268","K449",1,"Hernia diafragmatica sin obstruccion ni gangrena",""
"269","K469",1,"Hernia abdominal no especificada, sin obstruccion ni gangrena",""
"270","K509",1,"Enfermedad de crohn, no especificada",""
"271","K510",1,"Enterocolitis (cronica) ulcerativa",""
"272","K529",2,"Colitis y gastroenteritis no infecciosas, no especificadas",""
"273","K566",8,"Otras obstrucciones intestinales y las no especificadas",""
"274","K579",12,"Enfermedad diverticular del intestino, parte no especificada, sin perforacion ni absceso",""
"275","K590",1,"Constipacion",""
"276","K603",2,"Fisura anal",""
"277","K605",1,"Fistula anorrectal",""
"278","K610",1,"Absceso anal",""
"279","K623",2,"Prolapso rectal",""
"280","K630",2,"Absceso del intestino",""
"281","K650",2,"Peritonitis aguda",""
"282","K701",2,"Hepatitis alcoholica",""
"283","K709",1,"Enfermedad hepatica alcoholica, no especificada",""
"284","K720",1,"Insuficiencia hepatica aguda o subaguda",""
"285","K746",3,"Otras cirrosis del higado y la no especificadas",""
"286","K754",1,"Hepatitis autoinmune",""
"287","K759",1,"Enfermedad inflamatoria del higado, no especificada",""
"288","K769",5,"Enfermedad del higado, no especificada",""
"289","K800",3,"Calculo de la vesicula biliar con colecistitis aguda",""
"290","K802",24,"Calculo de la vesicula biliar sin colecistitis",""
"291","K804",2,"Calculo de conducto biliar con colecistitis",""
"292","K805",4,"Calculo de conducto biliar sin colangitis ni colecistitis",""
"293","K808",19,"Otras colelitiasis",""
"294","K810",6,"Colecistitis aguda",""
"295","K811",2,"Colecistitis cronica",""
"296","K818",1,"Otras colecistitis",""
"297","K819",1,"Colecistitis, no especificada",""
"298","K830",1,"Colangitis",""
"299","K831",2,"Obstruccion del conducto biliar",""
"300","K861",1,"Otras pancreatitis cronicas",""
"301","K918",1,"Otros trastornos del sistema digestivo consecutivos a procedimientos, no clasificados en otra parte",""
"302","K920",12,"Hematemesis",""
"303","K921",1,"Melena",""
"304","K929",1,"Enfermedad del sistema digestivo, no especificada",""
"305","L021",1,"Absceso cutaneo, furunculo y antrax de la cuello",""
"306","L023",1,"Absceso cutaneo, furunculo y antrax de gluteos",""
"307","L024",3,"Absceso cutaneo, furunculo y antrax de miembro",""
"308","L030",1,"Celulitis de los dedos de la mano y del pie",""
"309","L031",9,"Celulitis de otras partes de los miembros",""
"310","L032",4,"Celulitis de la cara",""
"311","L050",2,"Quiste pilonidal con absceso",""
"312","L059",1,"Quiste pilonidal sin absceso",""
"313","L088",1,"Otras infecciones locales especificadas de la piel y del tejido subcutaneo",""
"314","L539",1,"Afeccion eritematosa, no especificada",""
"315","L910",1,"Cicatriz queloide",""
"316","M069",2,"Artritis reumatoide, no especificada",""
"317","M080",1,"Artritis reumatoide juvenil",""
"318","M125",1,"Artropatia traumatica",""
"319","M139",1,"Artritis, no especificada",""
"320","M169",7,"Coxartrosis, no especificada",""
"321","M170",1,"Gonartrosis primaria, bilateral",""
"322","M179",3,"Gonartrosis, no especificada",""
"323","M198",1,"Otras artrosis especificadas",""
"324","M199",2,"Artrosis, no especificada",""
"325","M200",1,"Deformidad de dedo(s) de la mano",""
"326","M201",5,"Hallux valgus (adquirido)",""
"327","M215",1,"Mano o pie en garra o en talipes, pie equinovaro o zambo adquiridos",""
"328","M224",1,"Condromalacia de la rotula",""
"329","M231",1,"Menisco discoide (congenito)",""
"330","M232",3,"Trastorno del menisco debido a desgarro o lesion antigua",""
"331","M233",12,"Otros trastornos de los meniscos",""
"332","M236",2,"Otra ruptura espontanea del (de los) ligamento(s) de la rodilla",""
"333","M239",4,"Trastornos interno de la rodilla, no especificado",""
"334","M329",1,"Lupus eritematoso sistemico, sin otra especificacion",""
"335","M431",1,"Espondilolistesis",""
"336","M461",1,"Sacroiliitis, no clasificada en otra parte",""
"337","M464",1,"Discitis, no especificada",""
"338","M502",1,"Otros desplazamientos del disco cervical",""
"339","M512",13,"Otros desplazamientos especificados de disco intervertebral",""
"340","M518",1,"Otros trastornos especificados de los discos intervertebrales",""
"341","M519",2,"Trastornos de los discos intervertebrales, no especificado",""
"342","M539",1,"Dorsopatia, no especificada",""
"343","M542",2,"Cervicalgia",""
"344","M544",4,"Lumbago con ciatica",""
"345","M545",4,"Lumbago no especificado",""
"346","M546",1,"Dolor en la columna dorsal",""
"347","M549",1,"Dorsalgia, no especificada",""
"348","M653",1,"Dedo en gatillo",""
"349","M654",2,"Tenosinovitis de estiloides radial [de quervain]",""
"350","M712",1,"Quiste sinovial del hueco popliteo [de baker]",""
"351","M713",2,"Otros quistes de la bolsa serosa",""
"352","M720",1,"Fibromatosis de la aponeurosis palmar [dupuytren]",""
"353","M729",1,"Trastorno fibroblastico, no especificado",""
"354","M751",4,"Sindrome de manguito rotatorio",""
"355","M841",1,"Falta de consolidacion de fractura [seudoartrosis]",""
"356","M866",1,"Otras osteomielitis cronicas",""
"357","M869",5,"Osteomielitis, no especificada",""
"358","M911",3,"Osteocondrosis juvenil de la cabeza del femur [legg",""
"359","M948",1,"Otros trastornos especificados del cartilago",""
"360","N029",2,"Hematuria recurrente y persistente: no especificada",""
"361","N041",1,"Sindrome nefrotico: lesiones glomerulares focales y segmentarias",""
"362","N111",1,"Pielonefritis cronica obstructiva",""
"363","N131",1,"Hidronefrosis con estrechez ureteral, no clasificada en otra parte",""
"364","N133",1,"Otras hidronefrosis y las no especificadas",""
"365","N135",2,"Torsion y estrechez del ureter sin hidronefrosis",""
"366","N136",1,"Pionefrosis",""
"367","N179",2,"Insuficiencia renal aguda, no especificada",""
"368","N189",12,"Insuficiencia renal cronica, no especificada",""
"369","N200",5,"Calculo del riñon",""
"370","N201",4,"Calculo del ureter",""
"371","N209",2,"Calculo urinario, no especificado",""
"372","N210",1,"Calculo en la vejiga",""
"373","N211",1,"Calculo en la uretra",""
"374","N218",1,"Otros calculos de las vias urinarias inferiores",""
"375","N302",1,"Otras cistitis cronicas",""
"376","N320",1,"Obstruccion de cuello de la vejiga",""
"377","N359",1,"Estrechez uretral, no especificada",""
"378","N390",29,"Infeccion de vias urinarias, sitio no especificado",""
"379","N393",4,"Incontinencia urinaria por tension",""
"380","N394",1,"Otras incontinencias urinarias especificadas",""
"381","N433",2,"Hidrocele, no especificado",""
"382","N459",1,"Orquitis, epididimitis y orquiepididimitis sin absceso",""
"383","N508",1,"Otros trastornos especificados de los organos genitales masculinos",""
"384","N600",1,"Quiste solitario de la mama",""
"385","N642",2,"Atrofia de la mama",""
"386","N645",1,"Otros signos y sintomas relativos a la mama",""
"387","N648",2,"Otros trastornos especificados de la mama",""
"388","N649",1,"Trastorno de la mama, no especificado",""
"389","N709",5,"Salpingitis y ooforitis, no especificadas",""
"390","N719",1,"Enfermedad inflamatoria del utero, no especificadas",""
"391","N732",1,"Parametritis y celulitis pelvica no especificada",""
"392","N739",3,"Enfermedad inflamatoria pelvica femenina, no especificada",""
"393","N750",1,"Quiste de la glandula de bartholin",""
"394","N751",2,"Absceso de la glandula de bartholin",""
"395","N758",6,"Otras enfermedades de la glandula de bartholin",""
"396","N800",5,"Endometriosis del utero",""
"397","N808",1,"Otras endometriosis",""
"398","N809",1,"Endometriosis, no especificada",""
"399","N819",2,"Prolapso genital femenino, no especificado",""
"400","N832",3,"Otros quistes ovaricos y los no especificados",""
"401","N835",1,"Torsion de ovario, pediculo de ovario y trompa de falopio",""
"402","N840",6,"Polipo del cuerpo del utero",""
"403","N850",1,"Hiperplasia de glandula del endometrio",""
"404","N858",1,"Otros trastornos no inflamatorios especificados del utero",""
"405","N871",3,"Displasia cervical moderada",""
"406","N906",1,"Hipertrofia de la vulva",""
"407","N909",1,"Trastorno no inflamatorio de la vulva y del perineo, no especificado",""
"408","N920",1,"Menstruacion excesiva y frecuente con ciclo regular",""
"409","N921",4,"Menstruacion excesiva y frecuente con ciclo irregular",""
"410","N938",1,"Otras hemorragias uterinas o vaginales anormales especificadas",""
"411","N939",1,"Hemorragia vaginal y uterina anormal, no especificada",""
"412","N950",4,"Hemorragia postmenopausica",""
"413","N951",2,"Estados menopausicos y climatericos femeninos",""
"414","N979",1,"Infertilidad femenina, no especificada",""
"415","O001",1,"Embarazo tubarico",""
"416","O009",1,"Embarazo ectopico, no especificado",""
"417","O019",2,"Mola hidatiforme, no especificada",""
"418","O021",22,"Aborto retenido",""
"419","O030",2,"Aborto espontaneo: incompleto, complicado con infeccion genital y pelviana",""
"420","O034",1,"Aborto espontaneo: incompleto, sin complicacion",""
"421","O039",12,"Aborto espontaneo: completo o no especificado, sin complicacion",""
"422","O069",8,"Aborto no especificado: completo o no especificado, sin complicacion",""
"423","O089",1,"Complicacion no especificada consecutiva al aborto, al embarazo ectopico y al embarazo molar",""
"424","O100",2,"Hipertension esencial preexistente que complica el embarazo, el parto y el puerperio",""
"425","O120",3,"Edema gestacional",""
"426","O141",1,"Preeclampsia severa",""
"427","O149",2,"Preeclampsia, no especificada",""
"428","O200",27,"Amenaza de aborto",""
"429","O212",1,"Hiperemesis gravidica tardia",""
"430","O223",1,"Flebotrombosis profunda en el embarazo",""
"431","O230",2,"Infeccion del riñon en el embarazo",""
"432","O234",1,"Infeccion no especificada de las vias urinarias en el embarazo",""
"433","O239",15,"Otras infeccion y las no especificadas de las vias genitourinarias en el embarazo",""
"434","O240",1,"Diabetes mellitus preexistente insulinodependiente, en el embarazo",""
"435","O244",1,"Diabetes mellitus que se origina en el embarazo",""
"436","O268",4,"Otras complicaciones especificadas relacionadas con el embarazo",""
"437","O269",1,"Complicacion relacionada con el embarazo, no especificada",""
"438","O300",1,"Embarazo doble",""
"439","O321",1,"Atencion materna por presentacion de nalgas",""
"440","O335",2,"Atencion materna por desproporcion debida a feto demasiado grande",""
"441","O339",1,"Atencion materna por desproporcion de origen no especificado",""
"442","O340",1,"Atencion materna por anomalia congenita del utero",""
"443","O342",3,"Atencion materna por cicatriz uterina debida a cirugia previa",""
"444","O349",3,"Atencion materna por anormalidad no especificada de organo pelviano",""
"445","O364",2,"Atencion materna por muerte intrauterina",""
"446","O368",2,"Atencion materna por otros problemas fetales especificados",""
"447","O429",5,"Ruptura prematura de las membranas, sin otra especificacion",""
"448","O469",1,"Hemorragia anteparto, no especificada",""
"449","O470",14,"Falso trabajo de parto antes de la 37 semanas completas de gestacion",""
"450","O471",1,"Falso trabajo de parto antes de la 37 y mas semanas completas de gestacion",""
"451","O479",3,"Falso trabajo de parto sin otra especificacion",""
"452","O610",1,"Fracaso de la induccion medica del trabajo de parto",""
"453","O629",1,"Anomalia dinamica del trabajo de parto, no especificada",""
"454","O655",16,"Trabajo de parto obstruido debido a anomalias de los organos pelvianos maternos",""
"455","O662",3,"Trabajo de parto obstruido debido a distocia por feto inusualmente grande",""
"456","O669",1,"Trabajo de parto obstruido, sin otra especificacion",""
"457","O680",2,"Trabajo de parto y parto complicados por anomalias de la frecuencia cardiaca fetal",""
"458","O721",2,"Otras hemorragias postparto inmediatas",""
"459","O800",9,"Parto unico espontaneo, presentacion cefalica de vertice",""
"460","O809",153,"Parto unico espontaneo, sin otra especificacion",""
"461","O820",31,"Parto por cesarea electiva",""
"462","O821",8,"Parto por cesarea de emergencia",""
"463","O822",1,"Parto por cesarea con histerectomia",""
"464","O829",102,"Parto por cesarea, sin otra especificacion",""
"465","O842",2,"Parto multiple, todos por cesarea",""
"466","O860",1,"Infeccion de herida quirurgica obstetrica",""
"467","O864",1,"Pirexa de origen desconocido consecutiva al parto",""
"468","O868",1,"Otras infecciones puerperales especificadas",""
"469","O901",1,"Dehiscencia de sutura obstetrica perineal",""
"470","O981",2,"Sifilis que complica el embarazo, el parto y el puerperio",""
"471","O985",1,"Otras enfermedades virales que complican el embarazo, el parto y el puerperio",""
