"","id10","N","dec10","grp10"
"121","F149",3,"Trastornos mentales y del comportamiento debidos al uso de cocaina: trastorno mental y del comportamiento, no especificado",""
"122","F192",1,"Trastornos mentales y del comportamiento debidos al uso de multiples drogas y al uso de otras sustancias psicoactivas: sindrome de dependencia",""
"123","F193",1,"Trastornos mentales y del comportamiento debidos al uso de multiples drogas y al uso de otras sustancias psicoactivas: estado de abstinencia",""
"124","F200",3,"Esquizofrenia paranoide",""
"125","F209",2,"Esquizofrenia, no especificada",""
"126","F239",5,"Trastorno psicotico agudo y transitorio, no especificado de tipo esquizofrenico",""
"127","F309",2,"Episodio maniaco, no especificado",""
"128","F312",1,"Trastorno afectivo bipolar, episodio maniaco presente con sintomas psicoticos",""
"129","F319",4,"Trastorno afectivo bipolar, no especificado",""
"130","F320",1,"Episodio depresivo leve",""
"131","F322",2,"Episodio depresivo grave sin sintomas psicoticos",""
"132","F329",11,"Episodio depresivo, no especificado",""
"133","F432",2,"Trastornos de adaptacion",""
"134","F448",1,"Otros trastornos disociativos [de conversion]",""
"135","F609",2,"Trastorno de la personalidad, no especificado",""
"136","F711",2,"Retraso mental moderado: deterioro del comportamiento significativo, que requiere atencion o tratamiento",""
"137","F731",1,"Retraso mental profundo: deterioro del comportamiento significativo, que requiere atencion o tratamiento",""
"138","G009",1,"Meningitis bacteriana, no especificada",""
"139","G040",1,"Encefalitis aguda diseminada",""
"140","G049",1,"Encefalitis, mielitis y encefalomielitis, no especificadas",""
"141","G253",1,"Mioclonia",""
"142","G360",1,"Neuromielitis optica [devic]",""
"143","G409",9,"Epilepsia, tipo no especificado",""
"144","G439",2,"Migraña, no especificada",""
"145","G442",1,"Cefalea debida a tension",""
"146","G459",8,"Isquemia cerebral transitoria, sin otra especificacion",""
"147","G473",3,"Apnea del sueño",""
"148","G560",8,"Sindrome del tunel carpiano",""
"149","G562",1,"Lesion del nervio cubital",""
"150","G589",1,"Mononeuropatia, no especificada",""
"151","G628",1,"Otras polineuropatias especificadas",""
"152","G822",1,"Paraplejia, no especificada",""
"153","G902",1,"Sindrome de horner",""
"154","G932",1,"Hipertension intracraneal benigna",""
"155","G934",5,"Encefalopatia no especificada",""
"156","G960",1,"Perdida de liquido cefalorraquideo",""
"157","H000",1,"Orzuelo y otras inflamaciones profundas del parpado",""
"158","H024",1,"Blefaroptosis",""
"159","H269",4,"Catarata, no especificada",""
"160","H335",1,"Otros desprendimiento de la retina",""
"161","H403",1,"Glaucoma secundario a traumatismo ocular",""
"162","H509",1,"Estrabismo, no especificado",""
"163","H521",1,"Miopia",""
"164","H605",1,"Otitis externa aguda, no infecciosa",""
"165","H618",1,"Otros trastornos especificados del oido externo",""
"166","H650",1,"Otitis media aguda serosa",""
"167","H709",2,"Mastoiditis, no especificada",""
"168","H811",1,"Vertigo paroxistico benigno",""
"169","H918",2,"Otras hipoacusias especificadas",""
"170","I050",1,"Estenosis mitral",""
"171","I200",5,"Angina inestable",""
"172","I209",1,"Angina de pecho, no especificada",""
"173","I219",20,"Infarto agudo del miocardio, sin otra especificacion",""
"174","I249",1,"Enfermedad isquemica aguda del corazon, no especificada",""
"175","I251",1,"Enfermedad aterosclerotica del corazon",""
"176","I259",6,"Enfermedad isquemia cronica del corazon, no especificada",""
"177","I269",1,"Embolia pulmonar sin mencion de corazon pulmonar agudo",""
"178","I319",1,"Enfermedad del pericardio, no especificada",""
"179","I349",1,"Trastorno mitral no reumatico, no especificado",""
"180","I350",1,"Estenosis (de la valvula) aortica",""
"181","I420",1,"Cardiomiopatia dilatada",""
"182","I429",2,"Cardiomiopatia, no especificada",""
"183","I441",1,"Bloqueo auriculoventricular de segundo grado",""
"184","I442",1,"Bloqueo auriculoventricular completo",""
"185","I443",2,"Otros tipos de bloqueo auriculoventricular y los no especificados",""
"186","I471",1,"Taquicardia supraventricular",""
"187","I479",1,"Taquicardia paroxistica, no especificada",""
"188","I490",16,"Fibrilacion y aleteo ventricular",""
"189","I498",1,"Otras arritmias cardiacas especificadas",""
"190","I499",3,"Arritmia cardiaca, no especificada",""
"191","I500",17,"Insuficiencia cardiaca congestiva",""
"192","I509",16,"Insuficiencia cardiaca, no especificada",""
"193","I519",4,"Enfermedad cardiaca, no especificada",""
"194","I609",4,"Hemorragia subaracnoidea, no especificada",""
"195","I619",3,"Hemorragia intraencefalica, no especificada",""
"196","I620",2,"Hemorragia subdural (aguda) (no traumatica)",""
"197","I629",2,"Hemorragia intracraneal (no traumatica), no especificada",""
"198","I639",1,"Infarto cerebral, no especificado",""
"199","I671",2,"Aneurisma cerebral, sin ruptura",""
"200","I678",19,"Otras enfermedades cerebrovasculares especificadas",""
"201","I679",6,"Enfermedad cerebrovascular, no especificada",""
"202","I702",1,"Aterosclerosis de las arterias de los miembros",""
"203","I710",1,"Diseccion de aorta (cualquier parte)",""
"204","I714",1,"Aneurisma de la aorta abdominal, sin mencion de ruptura",""
"205","I719",1,"Aneurisma de la aorta, sitio no especificado, sin mencion de ruptura",""
"206","I720",1,"Aneurisma de la arteria carotida",""
"207","I739",1,"Enfermedad vascular periferica, no especificada",""
"208","I743",2,"Embolia y trombosis de arterias de los miembros inferiores",""
"209","I745",2,"Embolia y trombosis de arteria iliaca",""
"210","I749",1,"Embolia y trombosis de arteria no especificada",""
"211","I771",1,"Estrechez arterial",""
"212","I776",2,"Arteritis, no especificada",""
"213","I781",1,"Nevo, no neoplasico",""
"214","I801",1,"Flebitis y tromboflebitis de la vena femoral",""
"215","I802",4,"Flebitis y tromboflebitis de otros vasos profundos de los miembros inferiores",""
"216","I809",1,"Flebitis y tromboflebitis de sitio no especificado",""
"217","I828",1,"Embolia y trombosis de otras venas especificadas",""
"218","I829",4,"Embolia y trombosis de vena no especificada",""
"219","I830",3,"Venas varicosas de los miembros inferiores con ulcera",""
"220","I832",5,"Venas varicosas de los miembros inferiores con ulcera e inflamacion",""
"221","I839",5,"Venas varicosas de los miembros inferiores sin ulcera ni inflamacion",""
"222","I841",2,"Hemorroides internas con otras complicaciones",""
"223","I842",1,"Hemorroides internas sin complicacion",""
"224","I849",2,"Hemorroides no especificadas, sin complicacion",""
"225","I850",1,"Varices esofagicas con hemorragia",""
"226","I861",2,"Varices escrotales",""
"227","I872",1,"Insuficiencia venosa (cronica) (periferica)",""
"228","I880",3,"Linfadenitis mesenterica inespecifica",""
"229","J039",4,"Amigdalitis aguda, no especificada",""
"230","J040",4,"Laringitis aguda",""
"231","J069",7,"Infeccion aguda de las vias respiratorias superiores, no especificada",""
"232","J110",1,"Influenza con neumonia, virus no identificado",""
"233","J111",1,"Influenza con otras manifestaciones respiratorias, virus no identificado",""
"234","J121",2,"Neumonia debida a virus sincitial respiratorio",""
"235","J128",1,"Neumonia debida a otros virus",""
"236","J129",10,"Neumonia viral, no especificada",""
"237","J157",1,"Neumonia debida a mycoplasma pneumoniae",""
"238","J180",3,"Bronconeumonia, no especificada",""
"239","J181",3,"Neumonia lobar, no especificada",""
"240","J189",145,"Neumonia, no especificada",""
"241","J205",2,"Bronquitis aguda debida a virus sincitial respiratorio",""
"242","J209",14,"Bronquitis aguda, no especificada",""
"243","J210",3,"Bronquiolitis aguda debida a virus sincitial respiratorio",""
"244","J219",10,"Bronquiolitis aguda, no especificada",""
"245","J321",1,"Sinusitis frontal cronica",""
"246","J341",1,"Quiste y mucocele de la nariz y del seno paranasal",""
"247","J342",8,"Desviacion del tabique nasal",""
"248","J343",1,"Hipertrofia de los cornetes nasales",""
"249","J348",1,"Otros trastornos especificados de la nariz y de los senos paranasales",""
"250","J350",2,"Amigdalitis cronica",""
"251","J352",6,"Hipertrofia de las adenoides",""
"252","J353",7,"Hipertrofia de las amigdalas con hipertrofia de las adenoides",""
"253","J358",3,"Otras enfermedades cronicas de las amigdalas y de las adenoides",""
"254","J359",6,"Enfermedad cronicas de las amigdalas y de las adenoides, no especificada",""
"255","J418",1,"Bronquitis cronica mixta simple y mucopurulenta",""
"256","J440",1,"Enfermedad pulmonar obstructiva cronica con infeccion aguda de las vias respiratorias inferiores",""
"257","J441",1,"Enfermedad pulmonar obstructiva cronica con exacerbacion aguda, no especificada",""
"258","J448",7,"Otras enfermedades pulmonares obstructivas cronicas especificadas",""
"259","J449",10,"Enfermedad pulmonar obstructiva cronica, no especificada",""
"260","J690",4,"Neumonitis debida a aspiracion de alimento o vomito",""
"261","J841",2,"Otras enfermedades pulmonares intersticiales con fibrosis",""
"262","J939",4,"Neumotorax, no especificado",""
"263","J960",1,"Insuficiencia respiratoria aguda",""
"264","J969",5,"Insuficiencia respiratoria, no especificada",""
"265","J984",3,"Otros trastornos del pulmon",""
"266","J985",1,"Enfermedades del mediastino, no clasificados en otra parte",""
"267","J988",1,"Otros trastornos respiratorios especificados",""
"268","J989",1,"Trastorno respiratorio, no especificado",""
"269","K010",1,"Dientes incluidos",""
"270","K047",2,"Absceso periapical sin fistula",""
"271","K079",1,"Anomalia dentofacial, no especificada",""
"272","K102",3,"Afecciones inflamatorias de los maxilares",""
"273","K219",1,"Enfermedad del reflujo gastroesofagico sin esofagitis",""
"274","K220",1,"Acalasia del cardias",""
"275","K250",1,"Ulcera gastrica aguda con hemorragia",""
"276","K251",1,"Ulcera gastrica aguda con perforacion",""
"277","K291",1,"Otras gastritis agudas",""
"278","K388",1,"Otras enfermedades especificadas del apendice",""
"279","K400",2,"Hernia inguinal bilateral con obstruccion, sin gangrena",""
"280","K402",3,"Hernia inguinal bilateral, sin obstruccion ni gangrena",""
"281","K403",1,"Hernia inguinal unilateral o no especificada, con obstruccion, sin gangrena",""
"282","K409",31,"Hernia inguinal unilateral o no especificada, sin obstrucion ni gangrena",""
"283","K429",6,"Hernia umbilical sin obstruccion ni gangrena",""
"284","K430",1,"Hernia ventral con obstruccion, sin gangrena",""
"285","K439",4,"Hernia ventral sin obstruccion ni gangrena",""
"286","K440",1,"Hernia diafragmatica con obstruccion, sin gangrena",""
"287","K469",1,"Hernia abdominal no especificada, sin obstruccion ni gangrena",""
"288","K550",1,"Trastorno vascular agudo de los intestinos",""
"289","K560",1,"Ileo paralitico",""
"290","K561",1,"Invaginacion",""
"291","K566",7,"Otras obstrucciones intestinales y las no especificadas",""
"292","K578",1,"Enfermedad diverticular del intestino, parte no especificada, con perforacion y absceso",""
"293","K579",12,"Enfermedad diverticular del intestino, parte no especificada, sin perforacion ni absceso",""
"294","K590",1,"Constipacion",""
"295","K593",1,"Megacolon, no clasificado en otra parte",""
"296","K602",3,"Fisura anal, no especificada",""
"297","K610",1,"Absceso anal",""
"298","K612",1,"Absceso anorrectal",""
"299","K613",1,"Absceso isquiorrectal",""
"300","K620",1,"Polipo anal",""
"301","K624",1,"Estenosis del ano y del recto",""
"302","K625",1,"Hemorragia del ano y del recto",""
"303","K628",1,"Otras enfermedades especificadas del ano y del recto",""
"304","K631",1,"Perforacion del intestino (no traumatica)",""
"305","K650",2,"Peritonitis aguda",""
"306","K659",3,"Peritonitis, no especificada",""
"307","K720",2,"Insuficiencia hepatica aguda o subaguda",""
"308","K721",1,"Insuficiencia hepatica cronica",""
"309","K759",2,"Enfermedad inflamatoria del higado, no especificada",""
"310","K768",2,"Otras enfermedades especificas del higado",""
"311","K769",2,"Enfermedad del higado, no especificada",""
"312","K800",8,"Calculo de la vesicula biliar con colecistitis aguda",""
"313","K802",28,"Calculo de la vesicula biliar sin colecistitis",""
"314","K804",1,"Calculo de conducto biliar con colecistitis",""
"315","K805",8,"Calculo de conducto biliar sin colangitis ni colecistitis",""
"316","K808",20,"Otras colelitiasis",""
"317","K810",19,"Colecistitis aguda",""
"318","K811",1,"Colecistitis cronica",""
"319","K819",1,"Colecistitis, no especificada",""
"320","K828",1,"Otras enfermedades especificadas de la vesicula biliar",""
"321","K830",5,"Colangitis",""
"322","K831",6,"Obstruccion del conducto biliar",""
"323","K868",2,"Otras enfermedades especificadas del pancreas",""
"324","K920",19,"Hematemesis",""
"325","K921",4,"Melena",""
"326","K922",3,"Hemorragia gastrointestinal, no especificada",""
"327","K929",1,"Enfermedad del sistema digestivo, no especificada",""
"328","L022",1,"Absceso cutaneo, furunculo y antrax del tronco",""
"329","L023",1,"Absceso cutaneo, furunculo y antrax de gluteos",""
"330","L024",4,"Absceso cutaneo, furunculo y antrax de miembro",""
"331","L030",2,"Celulitis de los dedos de la mano y del pie",""
"332","L031",11,"Celulitis de otras partes de los miembros",""
"333","L032",1,"Celulitis de la cara",""
"334","L038",1,"Celulitis de otros sitios",""
"335","L050",1,"Quiste pilonidal con absceso",""
"336","L059",3,"Quiste pilonidal sin absceso",""
"337","L088",1,"Otras infecciones locales especificadas de la piel y del tejido subcutaneo",""
"338","L409",4,"Psoriasis, no especificada",""
"339","L739",1,"Trastorno folicular, no especificado",""
"340","L905",2,"Fibrosis y afecciones cicatriciales de la piel",""
"341","L910",1,"Cicatriz queloide",""
"342","L928",1,"Otros trastornos granulomatosos de la piel y del tejido subcutaneo",""
"343","M009",2,"Artritis piogena, no especificada",""
"344","M169",9,"Coxartrosis, no especificada",""
"345","M179",2,"Gonartrosis, no especificada",""
"346","M199",1,"Artrosis, no especificada",""
"347","M201",4,"Hallux valgus (adquirido)",""
"348","M202",1,"Hallux rigidus",""
"349","M219",1,"Deformidad adquirida del miembro, no especificada",""
"350","M221",1,"Subluxacion recidivante de la rotula",""
"351","M232",4,"Trastorno del menisco debido a desgarro o lesion antigua",""
"352","M233",18,"Otros trastornos de los meniscos",""
"353","M236",3,"Otra ruptura espontanea del (de los) ligamento(s) de la rodilla",""
"354","M238",2,"Otros trastornos internos de la rodilla",""
"355","M239",1,"Trastornos interno de la rodilla, no especificado",""
"356","M248",1,"Otras lesiones articuladas especificadas, no clasificadas en otra parte",""
"357","M257",1,"Osteofito",""
"358","M258",1,"Otros trastornos articulares especificados",""
"359","M329",4,"Lupus eritematoso sistemico, sin otra especificacion",""
"360","M415",1,"Otras escoliosis secundarias",""
"361","M431",2,"Espondilolistesis",""
"362","M432",1,"Otras fusiones columna vertebral",""
"363","M461",1,"Sacroiliitis, no clasificada en otra parte",""
"364","M502",2,"Otros desplazamientos del disco cervical",""
"365","M512",8,"Otros desplazamientos especificados de disco intervertebral",""
"366","M519",3,"Trastornos de los discos intervertebrales, no especificado",""
"367","M533",1,"Trastornos sacrococcigeos, no clasificados en otra parte",""
"368","M539",1,"Dorsopatia, no especificada",""
"369","M544",3,"Lumbago con ciatica",""
"370","M545",5,"Lumbago no especificado",""
"371","M549",1,"Dorsalgia, no especificada",""
"372","M609",1,"Miositis, no especificada",""
"373","M654",3,"Tenosinovitis de estiloides radial [de quervain]",""
"374","M658",1,"Otras sinovitis y tenosinovitis",""
"375","M673",1,"Sinovitis transitoria",""
"376","M707",1,"Otras bursitis de la cadera",""
"377","M712",1,"Quiste sinovial del hueco popliteo [de baker]",""
"378","M713",2,"Otros quistes de la bolsa serosa",""
"379","M722",1,"Fibromatosis de la aponeurosis plantar",""
"380","M751",4,"Sindrome de manguito rotatorio",""
"381","M758",1,"Otras lesiones del hombro",""
"382","M766",1,"Tendinitis aquiliana",""
"383","M795",1,"Cuerpo extraño residual en tejido blando",""
"384","M841",1,"Falta de consolidacion de fractura [seudoartrosis]",""
"385","M932",1,"Osteocondrosis disecante",""
"386","M942",1,"Condromalacia",""
"387","N009",1,"Sindrome nefritico agudo: no especificada",""
"388","N041",2,"Sindrome nefrotico: lesiones glomerulares focales y segmentarias",""
"389","N049",1,"Sindrome nefrotico: no especificada",""
"390","N059",1,"Sindrome nefritico no especificado: no especificada",""
"391","N135",1,"Torsion y estrechez del ureter sin hidronefrosis",""
"392","N179",1,"Insuficiencia renal aguda, no especificada",""
"393","N189",18,"Insuficiencia renal cronica, no especificada",""
"394","N200",4,"Calculo del riñon",""
"395","N201",4,"Calculo del ureter",""
"396","N202",1,"Calculo del riñon con calculo del ureter",""
"397","N211",1,"Calculo en la uretra",""
"398","N281",1,"Quiste de riñon, adquirido",""
"399","N289",1,"Trastorno del riñon y del ureter, no especificado",""
"400","N359",2,"Estrechez uretral, no especificada",""
"401","N390",24,"Infeccion de vias urinarias, sitio no especificado",""
"402","N393",4,"Incontinencia urinaria por tension",""
"403","N394",1,"Otras incontinencias urinarias especificadas",""
"404","N410",3,"Prostatitis aguda",""
"405","N419",1,"Enfermedad inflamatoria de la prostata, no especificada",""
"406","N428",1,"Otros trastornos especificados de la prostata",""
"407","N433",3,"Hidrocele, no especificado",""
"408","N459",1,"Orquitis, epididimitis y orquiepididimitis sin absceso",""
"409","N486",1,"Induracion plastica del pene",""
"410","N600",1,"Quiste solitario de la mama",""
"411","N604",1,"Ectasia de conducto mamario",""
"412","N642",3,"Atrofia de la mama",""
"413","N648",1,"Otros trastornos especificados de la mama",""
"414","N719",1,"Enfermedad inflamatoria del utero, no especificadas",""
"415","N739",2,"Enfermedad inflamatoria pelvica femenina, no especificada",""
"416","N758",1,"Otras enfermedades de la glandula de bartholin",""
"417","N760",1,"Vaginitis aguda",""
"418","N800",3,"Endometriosis del utero",""
"419","N809",3,"Endometriosis, no especificada",""
"420","N814",2,"Prolapso uterovaginal, sin otra especificacion",""
"421","N819",10,"Prolapso genital femenino, no especificado",""
"422","N820",1,"Fistula vesicovaginal",""
"423","N824",1,"Otras fistulas del tracto genital femenino al tracto intestinal",""
"424","N825",1,"Fistula del tracto genital femenino a la piel",""
"425","N832",3,"Otros quistes ovaricos y los no especificados",""
"426","N840",2,"Polipo del cuerpo del utero",""
"427","N841",1,"Polipo del cuello del utero",""
"428","N843",1,"Polipo de la vulva",""
"429","N850",4,"Hiperplasia de glandula del endometrio",""
"430","N851",2,"Hiperplasia adenomatosa del endometrio",""
"431","N907",1,"Quiste de la vulva",""
"432","N920",1,"Menstruacion excesiva y frecuente con ciclo regular",""
"433","N921",5,"Menstruacion excesiva y frecuente con ciclo irregular",""
"434","N946",1,"Dismenorrea, no especificada",""
"435","N950",1,"Hemorragia postmenopausica",""
"436","N951",2,"Estados menopausicos y climatericos femeninos",""
"437","O001",5,"Embarazo tubarico",""
"438","O009",4,"Embarazo ectopico, no especificado",""
"439","O021",32,"Aborto retenido",""
"440","O034",2,"Aborto espontaneo: incompleto, sin complicacion",""
"441","O039",10,"Aborto espontaneo: completo o no especificado, sin complicacion",""
"442","O060",1,"Aborto no especificado: incompleto, complicado con infeccion genital y pelviana",""
"443","O069",9,"Aborto no especificado: completo o no especificado, sin complicacion",""
"444","O080",1,"Infeccion genital y pelviana consecutiva al aborto, al embarazo ectopico y al embarazo molar",""
"445","O100",4,"Hipertension esencial preexistente que complica el embarazo, el parto y el puerperio",""
"446","O120",3,"Edema gestacional",""
"447","O149",8,"Preeclampsia, no especificada",""
"448","O200",6,"Amenaza de aborto",""
"449","O209",1,"Hemorragia precoz del embarazo, sin otra especificacion",""
"450","O230",2,"Infeccion del riñon en el embarazo",""
"451","O239",11,"Otras infeccion y las no especificadas de las vias genitourinarias en el embarazo",""
"452","O244",3,"Diabetes mellitus que se origina en el embarazo",""
"453","O249",1,"Diabetes mellitus no especificada, en el embarazo",""
"454","O268",3,"Otras complicaciones especificadas relacionadas con el embarazo",""
"455","O269",2,"Complicacion relacionada con el embarazo, no especificada",""
"456","O321",1,"Atencion materna por presentacion de nalgas",""
"457","O329",1,"Atencion materna por presentacion anormal no especificada del feto",""
"458","O342",1,"Atencion materna por cicatriz uterina debida a cirugia previa",""
"459","O343",4,"Atencion materna por incompetencia del cuello uterino",""
"460","O349",2,"Atencion materna por anormalidad no especificada de organo pelviano",""
"461","O364",1,"Atencion materna por muerte intrauterina",""
"462","O366",1,"Atencion materna por crecimiento fetal excesivo",""
"463","O429",4,"Ruptura prematura de las membranas, sin otra especificacion",""
"464","O469",2,"Hemorragia anteparto, no especificada",""
"465","O470",18,"Falso trabajo de parto antes de la 37 semanas completas de gestacion",""
"466","O471",11,"Falso trabajo de parto antes de la 37 y mas semanas completas de gestacion",""
"467","O479",3,"Falso trabajo de parto sin otra especificacion",""
"468","O621",1,"Inercia uterina secundaria",""
"469","O629",3,"Anomalia dinamica del trabajo de parto, no especificada",""
