"","id10","N","dec10","grp10"
"146","I490",2,"Fibrilacion y aleteo ventricular",""
"147","I499",1,"Arritmia cardiaca, no especificada",""
"148","I500",10,"Insuficiencia cardiaca congestiva",""
"149","I501",1,"Insuficiencia ventricular izquierda",""
"150","I509",12,"Insuficiencia cardiaca, no especificada",""
"151","I519",3,"Enfermedad cardiaca, no especificada",""
"152","I609",1,"Hemorragia subaracnoidea, no especificada",""
"153","I619",2,"Hemorragia intraencefalica, no especificada",""
"154","I620",3,"Hemorragia subdural (aguda) (no traumatica)",""
"155","I639",4,"Infarto cerebral, no especificado",""
"156","I671",1,"Aneurisma cerebral, sin ruptura",""
"157","I678",15,"Otras enfermedades cerebrovasculares especificadas",""
"158","I702",1,"Aterosclerosis de las arterias de los miembros",""
"159","I710",1,"Diseccion de aorta (cualquier parte)",""
"160","I729",1,"Aneurisma de sitio no especificado",""
"161","I730",1,"Sindrome de raynaud",""
"162","I739",1,"Enfermedad vascular periferica, no especificada",""
"163","I743",1,"Embolia y trombosis de arterias de los miembros inferiores",""
"164","I770",1,"Fistula arteriovenosa, adquirida",""
"165","I771",1,"Estrechez arterial",""
"166","I802",1,"Flebitis y tromboflebitis de otros vasos profundos de los miembros inferiores",""
"167","I809",2,"Flebitis y tromboflebitis de sitio no especificado",""
"168","I822",1,"Embolia y trombosis de vena cava",""
"169","I829",6,"Embolia y trombosis de vena no especificada",""
"170","I830",12,"Venas varicosas de los miembros inferiores con ulcera",""
"171","I831",1,"Venas varicosas de los miembros inferiores con inflamacion",""
"172","I832",9,"Venas varicosas de los miembros inferiores con ulcera e inflamacion",""
"173","I839",16,"Venas varicosas de los miembros inferiores sin ulcera ni inflamacion",""
"174","I849",2,"Hemorroides no especificadas, sin complicacion",""
"175","I850",1,"Varices esofagicas con hemorragia",""
"176","I861",2,"Varices escrotales",""
"177","I871",1,"Compresion de vena",""
"178","I889",2,"Linfadenitis inespecifica no especificada",""
"179","J010",1,"Sinusitis maxilar aguda",""
"180","J019",1,"Sinusitis aguda, no especificada",""
"181","J029",1,"Faringitis aguda, no especificada",""
"182","J039",1,"Amigdalitis aguda, no especificada",""
"183","J050",1,"Laringitis obstructiva, aguda [crup]",""
"184","J069",4,"Infeccion aguda de las vias respiratorias superiores, no especificada",""
"185","J118",1,"Influenza con otras manifestaciones, virus no identificado",""
"186","J121",1,"Neumonia debida a virus sincitial respiratorio",""
"187","J129",2,"Neumonia viral, no especificada",""
"188","J180",4,"Bronconeumonia, no especificada",""
"189","J181",6,"Neumonia lobar, no especificada",""
"190","J189",84,"Neumonia, no especificada",""
"191","J200",1,"Bronquitis aguda debida a mycoplasma pneumoniae",""
"192","J208",1,"Bronquitis aguda debida a otros microorganismos especificados",""
"193","J209",16,"Bronquitis aguda, no especificada",""
"194","J210",1,"Bronquiolitis aguda debida a virus sincitial respiratorio",""
"195","J342",10,"Desviacion del tabique nasal",""
"196","J350",6,"Amigdalitis cronica",""
"197","J352",2,"Hipertrofia de las adenoides",""
"198","J353",4,"Hipertrofia de las amigdalas con hipertrofia de las adenoides",""
"199","J358",8,"Otras enfermedades cronicas de las amigdalas y de las adenoides",""
"200","J381",2,"Polipo de las cuerdas vocales y de la laringe",""
"201","J391",1,"Otros abscesos de la faringe",""
"202","J440",1,"Enfermedad pulmonar obstructiva cronica con infeccion aguda de las vias respiratorias inferiores",""
"203","J448",3,"Otras enfermedades pulmonares obstructivas cronicas especificadas",""
"204","J449",7,"Enfermedad pulmonar obstructiva cronica, no especificada",""
"205","J459",4,"Asma, no especificada",""
"206","J678",1,"Neumonitis debida a hipersensibilidad a otros polvos organicos",""
"207","J690",1,"Neumonitis debida a aspiracion de alimento o vomito",""
"208","J841",1,"Otras enfermedades pulmonares intersticiales con fibrosis",""
"209","J852",1,"Absceso del pulmon sin neumonia",""
"210","J931",1,"Otros tipos de neumotorax espontaneo",""
"211","J939",1,"Neumotorax, no especificado",""
"212","J960",1,"Insuficiencia respiratoria aguda",""
"213","J969",3,"Insuficiencia respiratoria, no especificada",""
"214","J984",3,"Otros trastornos del pulmon",""
"215","K047",5,"Absceso periapical sin fistula",""
"216","K070",1,"Anomalias evidentes del tamaño de los maxilares",""
"217","K102",1,"Afecciones inflamatorias de los maxilares",""
"218","K115",1,"Sialolitiasis",""
"219","K122",1,"Celulitis y absceso de boca",""
"220","K137",1,"Otras lesiones y las no especificadas de la mucosa bucal",""
"221","K210",1,"Enfermedad del reflujo gastroesofagico con esofagitis",""
"222","K219",1,"Enfermedad del reflujo gastroesofagico sin esofagitis",""
"223","K254",1,"Ulcera gastrica cronica o no especificada, con hemorragia",""
"224","K259",2,"Ulcera gastrica no especificada como aguda ni cronica, sin hemorragia ni perforacion",""
"225","K290",3,"Gastritis aguda hemorragica",""
"226","K291",4,"Otras gastritis agudas",""
"227","K294",1,"Gastritis cronica atrofica",""
"228","K350",5,"Apendicitis aguda con peritonitis generalizada",""
"229","K351",2,"Apendicitis aguda con absceso peritoneal",""
"230","K359",40,"Apendicitis aguda, no especificada",""
"231","K389",2,"Enfermedad del apendice, no especificada",""
"232","K400",1,"Hernia inguinal bilateral con obstruccion, sin gangrena",""
"233","K402",1,"Hernia inguinal bilateral, sin obstruccion ni gangrena",""
"234","K409",25,"Hernia inguinal unilateral o no especificada, sin obstrucion ni gangrena",""
"235","K420",1,"Hernia umbilical con obstruccion, sin gangrena",""
"236","K429",3,"Hernia umbilical sin obstruccion ni gangrena",""
"237","K430",1,"Hernia ventral con obstruccion, sin gangrena",""
"238","K439",3,"Hernia ventral sin obstruccion ni gangrena",""
"239","K449",1,"Hernia diafragmatica sin obstruccion ni gangrena",""
"240","K550",1,"Trastorno vascular agudo de los intestinos",""
"241","K566",4,"Otras obstrucciones intestinales y las no especificadas",""
"242","K579",2,"Enfermedad diverticular del intestino, parte no especificada, sin perforacion ni absceso",""
"243","K591",1,"Diarrea funcional",""
"244","K599",1,"Trastorno funcional intestinal, no especificado",""
"245","K602",1,"Fisura anal, no especificada",""
"246","K603",1,"Fisura anal",""
"247","K610",3,"Absceso anal",""
"248","K611",1,"Absceso rectal",""
"249","K625",1,"Hemorragia del ano y del recto",""
"250","K628",4,"Otras enfermedades especificadas del ano y del recto",""
"251","K632",1,"Fistula del intestino",""
"252","K650",1,"Peritonitis aguda",""
"253","K659",2,"Peritonitis, no especificada",""
"254","K703",2,"Cirrosis hepatica alcoholica",""
"255","K709",1,"Enfermedad hepatica alcoholica, no especificada",""
"256","K719",1,"Enfermedad toxica del higado, no especificada",""
"257","K720",1,"Insuficiencia hepatica aguda o subaguda",""
"258","K721",4,"Insuficiencia hepatica cronica",""
"259","K729",2,"Insuficiencia hepatica, no especificada",""
"260","K746",5,"Otras cirrosis del higado y la no especificadas",""
"261","K769",4,"Enfermedad del higado, no especificada",""
"262","K800",4,"Calculo de la vesicula biliar con colecistitis aguda",""
"263","K801",4,"Calculo de la vesicula biliar con otra colecistitis",""
"264","K802",26,"Calculo de la vesicula biliar sin colecistitis",""
"265","K805",3,"Calculo de conducto biliar sin colangitis ni colecistitis",""
"266","K810",3,"Colecistitis aguda",""
"267","K811",1,"Colecistitis cronica",""
"268","K831",3,"Obstruccion del conducto biliar",""
"269","K838",1,"Otras enfermedades especializadas de las vias biliares",""
"270","K863",1,"Seudoquiste del pancreas",""
"271","K920",14,"Hematemesis",""
"272","K922",1,"Hemorragia gastrointestinal, no especificada",""
"273","L010",2,"Impetigo [cualquier sitio anatomico] [cualquier organismo]",""
"274","L020",2,"Absceso cutaneo, furunculo y antrax de la cara",""
"275","L022",2,"Absceso cutaneo, furunculo y antrax del tronco",""
"276","L024",5,"Absceso cutaneo, furunculo y antrax de miembro",""
"277","L029",2,"Absceso cutaneo, furunculo y antrax de sitio no especificado",""
"278","L030",1,"Celulitis de los dedos de la mano y del pie",""
"279","L031",29,"Celulitis de otras partes de los miembros",""
"280","L032",8,"Celulitis de la cara",""
"281","L033",1,"Celulitis del tronco",""
"282","L039",1,"Celulitis de sitio no especificado",""
"283","L059",3,"Quiste pilonidal sin absceso",""
"284","L081",1,"Eritrasma",""
"285","L088",3,"Otras infecciones locales especificadas de la piel y del tejido subcutaneo",""
"286","L089",4,"Infeccion local de la piel y del tejido subcutaneo, no especificada",""
"287","L271",1,"Erupcion cutanea localizada debida a drogas y medicamentos",""
"288","L282",1,"Otros prurigos",""
"289","L600",1,"Uña encarnada",""
"290","L910",1,"Cicatriz queloide",""
"291","L984",1,"Ulcera cronica de la piel, no clasificada en otra parte",""
"292","M069",3,"Artritis reumatoide, no especificada",""
"293","M089",1,"Artritis juvenil, no especificada",""
"294","M160",3,"Coxartrosis primaria, bilateral",""
"295","M179",2,"Gonartrosis, no especificada",""
"296","M199",2,"Artrosis, no especificada",""
"297","M201",1,"Hallux valgus (adquirido)",""
"298","M211",1,"Deformidad en varo, no clasificada en otra",""
"299","M215",1,"Mano o pie en garra o en talipes, pie equinovaro o zambo adquiridos",""
"300","M224",1,"Condromalacia de la rotula",""
"301","M229",1,"Trastorno de la rotula, no especificado",""
"302","M232",1,"Trastorno del menisco debido a desgarro o lesion antigua",""
"303","M236",2,"Otra ruptura espontanea del (de los) ligamento(s) de la rodilla",""
"304","M239",7,"Trastornos interno de la rodilla, no especificado",""
"305","M255",1,"Dolor en articulacion",""
"306","M329",2,"Lupus eritematoso sistemico, sin otra especificacion",""
"307","M354",1,"Fascitis difusa (eosinofilica)",""
"308","M431",1,"Espondilolistesis",""
"309","M479",1,"Espondilosis, no especificada",""
"310","M512",13,"Otros desplazamientos especificados de disco intervertebral",""
"311","M518",1,"Otros trastornos especificados de los discos intervertebrales",""
"312","M542",1,"Cervicalgia",""
"313","M544",4,"Lumbago con ciatica",""
"314","M545",2,"Lumbago no especificado",""
"315","M621",1,"Otros desgarros (no traumaticos) del musculo",""
"316","M665",1,"Ruptura espontanea de tendon no especificado",""
"317","M713",4,"Otros quistes de la bolsa serosa",""
"318","M720",1,"Fibromatosis de la aponeurosis palmar [dupuytren]",""
"319","M750",1,"Capsulitis adhesiva del hombro",""
"320","M751",3,"Sindrome de manguito rotatorio",""
"321","M759",1,"Lesiones del hombro, no especificada",""
"322","M792",1,"Neuralgia y neuritis, no especificadas",""
"323","M840",3,"Consolidacion defectuosa de fractura",""
"324","M858",1,"Otros trastornos especificados de la densidad y de la estructura oseas",""
"325","M868",1,"Otras osteomielitis",""
"326","M898",2,"Otros trastornos especificados del hueso",""
"327","M899",1,"Trastorno del hueso, no especificado",""
"328","M921",1,"Osteocondrosis juvenil del cubito y del radio",""
"329","M942",3,"Condromalacia",""
"330","M995",1,"Estenosis del canal neural por disco intervertebral",""
"331","N029",3,"Hematuria recurrente y persistente: no especificada",""
"332","N049",1,"Sindrome nefrotico: no especificada",""
"333","N135",1,"Torsion y estrechez del ureter sin hidronefrosis",""
"334","N180",2,"Insuficiencia renal terminal",""
"335","N189",13,"Insuficiencia renal cronica, no especificada",""
"336","N200",4,"Calculo del riñon",""
"337","N201",3,"Calculo del ureter",""
"338","N211",1,"Calculo en la uretra",""
"339","N301",1,"Cistitis intersticial (cronica)",""
"340","N319",2,"Disfuncion neuromuscular de la vejiga, no especificada",""
"341","N359",2,"Estrechez uretral, no especificada",""
"342","N390",16,"Infeccion de vias urinarias, sitio no especificado",""
"343","N393",4,"Incontinencia urinaria por tension",""
"344","N410",3,"Prostatitis aguda",""
"345","N433",3,"Hidrocele, no especificado",""
"346","N450",1,"Orquitis, epididimitis y orquiepididimitis con absceso",""
"347","N508",1,"Otros trastornos especificados de los organos genitales masculinos",""
"348","N600",2,"Quiste solitario de la mama",""
"349","N701",1,"Salpingitis y ooforitis cronica",""
"350","N709",2,"Salpingitis y ooforitis, no especificadas",""
"351","N719",1,"Enfermedad inflamatoria del utero, no especificadas",""
"352","N739",4,"Enfermedad inflamatoria pelvica femenina, no especificada",""
"353","N751",1,"Absceso de la glandula de bartholin",""
"354","N809",1,"Endometriosis, no especificada",""
"355","N813",1,"Prolapso uterovaginal completo",""
"356","N816",1,"Rectocele",""
"357","N819",3,"Prolapso genital femenino, no especificado",""
"358","N832",1,"Otros quistes ovaricos y los no especificados",""
"359","N858",1,"Otros trastornos no inflamatorios especificados del utero",""
"360","N870",1,"Displasia cervical leve",""
"361","N897",1,"Hematocolpos",""
"362","N898",2,"Otros trastornos especificados no inflamatorios de la vagina",""
"363","N921",7,"Menstruacion excesiva y frecuente con ciclo irregular",""
"364","N924",3,"Hemorragia excesiva en periodo premenopausico",""
"365","N926",1,"Menstruacion irregular, no especificada",""
"366","N938",1,"Otras hemorragias uterinas o vaginales anormales especificadas",""
"367","N939",1,"Hemorragia vaginal y uterina anormal, no especificada",""
"368","N946",1,"Dismenorrea, no especificada",""
"369","N950",3,"Hemorragia postmenopausica",""
"370","N951",1,"Estados menopausicos y climatericos femeninos",""
"371","N958",1,"Otros trastornos menopausicos y perimenopausicos especificados",""
"372","N971",1,"Infertilidad femenina de origen tubarico",""
"373","O001",1,"Embarazo tubarico",""
"374","O009",3,"Embarazo ectopico, no especificado",""
"375","O020",1,"Detencion del desarrollo del huevo y mola no hidatiforme",""
"376","O021",11,"Aborto retenido",""
"377","O030",9,"Aborto espontaneo: incompleto, complicado con infeccion genital y pelviana",""
"378","O034",2,"Aborto espontaneo: incompleto, sin complicacion",""
"379","O039",8,"Aborto espontaneo: completo o no especificado, sin complicacion",""
"380","O064",3,"Aborto no especificado: incompleto, sin complicacion",""
"381","O069",4,"Aborto no especificado: completo o no especificado, sin complicacion",""
"382","O100",7,"Hipertension esencial preexistente que complica el embarazo, el parto y el puerperio",""
"383","O120",3,"Edema gestacional",""
"384","O149",2,"Preeclampsia, no especificada",""
"385","O200",20,"Amenaza de aborto",""
"386","O230",1,"Infeccion del riñon en el embarazo",""
"387","O234",1,"Infeccion no especificada de las vias urinarias en el embarazo",""
"388","O239",20,"Otras infeccion y las no especificadas de las vias genitourinarias en el embarazo",""
"389","O243",1,"Diabetes mellitus preexistente, sin otra especificacion, en el embarazo",""
"390","O244",3,"Diabetes mellitus que se origina en el embarazo",""
"391","O249",3,"Diabetes mellitus no especificada, en el embarazo",""
"392","O268",1,"Otras complicaciones especificadas relacionadas con el embarazo",""
"393","O269",7,"Complicacion relacionada con el embarazo, no especificada",""
"394","O331",1,"Atencion materna por desproporcion debida a estrechez general de la pelvis",""
"395","O342",5,"Atencion materna por cicatriz uterina debida a cirugia previa",""
"396","O349",1,"Atencion materna por anormalidad no especificada de organo pelviano",""
"397","O368",1,"Atencion materna por otros problemas fetales especificados",""
"398","O410",2,"Oligohidramnios",""
"399","O429",1,"Ruptura prematura de las membranas, sin otra especificacion",""
"400","O440",1,"Placenta previa con especificacion de que no hubo hemorragia",""
"401","O458",1,"Otros desprendimientos prematuros de la placenta",""
"402","O469",1,"Hemorragia anteparto, no especificada",""
"403","O470",22,"Falso trabajo de parto antes de la 37 semanas completas de gestacion",""
"404","O471",2,"Falso trabajo de parto antes de la 37 y mas semanas completas de gestacion",""
"405","O479",5,"Falso trabajo de parto sin otra especificacion",""
"406","O621",2,"Inercia uterina secundaria",""
"407","O654",2,"Trabajo de parto obstruido debido a desproporcion fetopelviana, sin otra especificacion",""
"408","O655",5,"Trabajo de parto obstruido debido a anomalias de los organos pelvianos maternos",""
"409","O665",2,"Fracaso no especificado de la aplicacion de forceps o de ventosa extractora",""
"410","O680",1,"Trabajo de parto y parto complicados por anomalias de la frecuencia cardiaca fetal",""
"411","O689",2,"Trabajo de parto y parto complicados por sufrimiento fetal, sin otra especificacion",""
"412","O700",1,"Desgarro perineal de primer grado durante el parto",""
"413","O756",2,"Retraso del parto despues de la ruptura espontanea o no especificada de las membranas",""
"414","O800",3,"Parto unico espontaneo, presentacion cefalica de vertice",""
"415","O809",146,"Parto unico espontaneo, sin otra especificacion",""
"416","O820",3,"Parto por cesarea electiva",""
"417","O821",1,"Parto por cesarea de emergencia",""
"418","O829",92,"Parto por cesarea, sin otra especificacion",""
"419","O842",2,"Parto multiple, todos por cesarea",""
"420","O860",1,"Infeccion de herida quirurgica obstetrica",""
"421","O900",1,"Dehiscencia de sutura de cesarea",""
"422","O901",3,"Dehiscencia de sutura obstetrica perineal",""
"423","O908",1,"Otras complicaciones puerperales, no clasificadas en otra parte",""
"424","O912",1,"Mastitis no purulenta asociada con el parto",""
"425","O924",1,"Hipogalactia",""
"426","O981",2,"Sifilis que complica el embarazo, el parto y el puerperio",""
"427","O994",1,"Enfermedades del sistema circulatorio que complican el embarazo, el parto y el puerperio",""
"428","O998",1,"Otras enfermedades especificadas y afecciones que complican el embarazo, el parto y el puerperio",""
"429","P050",1,"Bajo peso para la edad gestacional",""
"430","P073",1,"Otros recien nacidos pretermino",""
"431","P210",2,"Asfixia del nacimiento, severa",""
"432","P220",4,"Sindrome de dificultad respiratoria del recien nacido",""
"433","P221",1,"Taquipnea transitoria del recien nacido",""
"434","P228",1,"Otras dificultades respiratorias del recien nacido",""
"435","P251",1,"Neumotorax originado en el periodo perinatal",""
"436","P369",1,"Sepsis bacteriana del recien nacido, no especificada",""
"437","P551",1,"Incompatibilidad abo del feto y del recien nacido",""
"438","P593",4,"Ictericia neonatal por inhibidor de la leche materna",""
"439","P599",19,"Ictericia neonatal, no especificada",""
"440","P925",1,"Dificultad neonatal en la lactancia materna",""
"441","Q039",2,"Hidrocefalo congenito, no especificado",""
"442","Q059",1,"Espina bifida, no especificada",""
"443","Q103",1,"Otras malformaciones congenitas de los parpados",""
"444","Q105",1,"Estenosis y estrechez congenitas del conducto lagrimal",""
"445","Q150",1,"Glaucoma congenito",""
"446","Q172",1,"Microtia",""
"447","Q210",2,"Defecto del tabique ventricular",""
"448","Q213",1,"Tetralogia de fallot",""
"449","Q249",2,"Malformacion congenita del corazon, no especificada",""
"450","Q302",1,"Hendidura, fisura o muesca de la nariz",""
"451","Q369",2,"Labio leporino, unilateral",""
"452","Q381",1,"Anquiloglosia",""
"453","Q400",1,"Estenosis hipertrofica congenita del piloro",""
"454","Q539",3,"Testiculo no descendido, sin otra especificacion",""
"455","Q549",1,"Hipospadias, no especificada",""
"456","Q556",1,"Otras malformaciones congenitas del pene",""
"457","Q649",1,"Malformacion congenita del aparato urinario, no especificada",""
"458","Q658",3,"Otras deformidades congenitas de la cadera",""
"459","Q659",1,"Deformidad congenita de la cadera, no especificada",""
"460","Q674",2,"Otras deformidades congenitas del craneo, de la cara y de la mandibula",""
"461","Q740",1,"Otras malformaciones congenitas de (de los) miembro(s) superior(es), incluida la cintura escapular",""
"462","Q795",1,"Otras malformaciones congenitas de la pared abdominal",""
"463","Q892",1,"Malformaciones congenitas otras glandulas endocrinas",""
"464","R001",1,"Bradicardia, no especificada",""
"465","R002",1,"Palpitaciones",""
"466","R040",1,"Epistaxis",""
"467","R060",1,"Disnea",""
"468","R072",3,"Dolor precordial",""
"469","R074",1,"Dolor en el pecho, no especificado",""
"470","R103",1,"Dolor localizado en otras partes inferiores del abdomen",""
"471","R104",7,"Otros dolores abdominales y los no especificados",""
"472","R410",1,"Desorientacion no especificada",""
"473","R509",5,"Fiebre, no especificada",""
"474","R560",2,"Convulsiones febriles",""
