"","id10","N","dec10","grp10"
"162","I500",11,"Insuficiencia cardiaca congestiva",""
"163","I509",13,"Insuficiencia cardiaca, no especificada",""
"164","I519",4,"Enfermedad cardiaca, no especificada",""
"165","I609",2,"Hemorragia subaracnoidea, no especificada",""
"166","I619",2,"Hemorragia intraencefalica, no especificada",""
"167","I620",4,"Hemorragia subdural (aguda) (no traumatica)",""
"168","I629",2,"Hemorragia intracraneal (no traumatica), no especificada",""
"169","I634",1,"Infarto cerebral debido a embolia de arterias cerebrales",""
"170","I671",1,"Aneurisma cerebral, sin ruptura",""
"171","I678",17,"Otras enfermedades cerebrovasculares especificadas",""
"172","I679",1,"Enfermedad cerebrovascular, no especificada",""
"173","I693",1,"Secuelas de infarto cerebral",""
"174","I694",1,"Secuelas de accidente vascular encefalico, no especificado como hemorragico o isquemico",""
"175","I709",1,"Aterosclerosis generalizada y la no especificada",""
"176","I739",1,"Enfermedad vascular periferica, no especificada",""
"177","I743",1,"Embolia y trombosis de arterias de los miembros inferiores",""
"178","I771",1,"Estrechez arterial",""
"179","I776",2,"Arteritis, no especificada",""
"180","I800",1,"Flebitis y tromboflebitis de vasos superficiales de los miembros inferiores",""
"181","I803",1,"Flebitis y tromboflebitis de los miembros inferiores, no especificada",""
"182","I829",3,"Embolia y trombosis de vena no especificada",""
"183","I830",15,"Venas varicosas de los miembros inferiores con ulcera",""
"184","I831",2,"Venas varicosas de los miembros inferiores con inflamacion",""
"185","I832",3,"Venas varicosas de los miembros inferiores con ulcera e inflamacion",""
"186","I839",7,"Venas varicosas de los miembros inferiores sin ulcera ni inflamacion",""
"187","I849",1,"Hemorroides no especificadas, sin complicacion",""
"188","I850",2,"Varices esofagicas con hemorragia",""
"189","I861",6,"Varices escrotales",""
"190","I872",1,"Insuficiencia venosa (cronica) (periferica)",""
"191","I891",1,"Linfangitis",""
"192","J010",1,"Sinusitis maxilar aguda",""
"193","J039",1,"Amigdalitis aguda, no especificada",""
"194","J040",4,"Laringitis aguda",""
"195","J050",4,"Laringitis obstructiva, aguda [crup]",""
"196","J068",1,"Otras infecciones agudas de sitios multiples de las vias respiratorias superiores",""
"197","J069",5,"Infeccion aguda de las vias respiratorias superiores, no especificada",""
"198","J110",2,"Influenza con neumonia, virus no identificado",""
"199","J118",1,"Influenza con otras manifestaciones, virus no identificado",""
"200","J121",1,"Neumonia debida a virus sincitial respiratorio",""
"201","J129",3,"Neumonia viral, no especificada",""
"202","J157",6,"Neumonia debida a mycoplasma pneumoniae",""
"203","J159",3,"Neumonia bacteriana, no especificada",""
"204","J180",14,"Bronconeumonia, no especificada",""
"205","J181",24,"Neumonia lobar, no especificada",""
"206","J189",29,"Neumonia, no especificada",""
"207","J209",20,"Bronquitis aguda, no especificada",""
"208","J310",1,"Rinitis cronica",""
"209","J342",7,"Desviacion del tabique nasal",""
"210","J348",1,"Otros trastornos especificados de la nariz y de los senos paranasales",""
"211","J350",2,"Amigdalitis cronica",""
"212","J352",7,"Hipertrofia de las adenoides",""
"213","J353",3,"Hipertrofia de las amigdalas con hipertrofia de las adenoides",""
"214","J358",5,"Otras enfermedades cronicas de las amigdalas y de las adenoides",""
"215","J398",1,"Otras enfermedades especificadas de las vias respiratorias superiores",""
"216","J441",1,"Enfermedad pulmonar obstructiva cronica con exacerbacion aguda, no especificada",""
"217","J448",15,"Otras enfermedades pulmonares obstructivas cronicas especificadas",""
"218","J449",12,"Enfermedad pulmonar obstructiva cronica, no especificada",""
"219","J459",5,"Asma, no especificada",""
"220","J679",2,"Neumonitis debida a hipersensibilidad a polvo organico no especificado",""
"221","J852",1,"Absceso del pulmon sin neumonia",""
"222","J939",1,"Neumotorax, no especificado",""
"223","J969",3,"Insuficiencia respiratoria, no especificada",""
"224","J984",12,"Otros trastornos del pulmon",""
"225","K023",1,"Caries dentaria detenida",""
"226","K047",4,"Absceso periapical sin fistula",""
"227","K051",1,"Gingivitis cronica",""
"228","K076",1,"Trastornos de la articulacion temporomaxilar",""
"229","K092",1,"Otros quistes de los maxilares",""
"230","K122",2,"Celulitis y absceso de boca",""
"231","K148",1,"Otras enfermedades de la lengua",""
"232","K219",2,"Enfermedad del reflujo gastroesofagico sin esofagitis",""
"233","K221",1,"Ulcera del esofago",""
"234","K222",1,"Obstruccion del esofago",""
"235","K259",2,"Ulcera gastrica no especificada como aguda ni cronica, sin hemorragia ni perforacion",""
"236","K264",1,"Ulcera duodenal cronica o no especificada, con hemorragia",""
"237","K269",1,"Ulcera duodenal no especificada como aguda ni cronica, sin hemorragia ni perforacion",""
"238","K291",4,"Otras gastritis agudas",""
"239","K294",1,"Gastritis cronica atrofica",""
"240","K297",1,"Gastritis, no especificada",""
"241","K350",2,"Apendicitis aguda con peritonitis generalizada",""
"242","K351",1,"Apendicitis aguda con absceso peritoneal",""
"243","K359",39,"Apendicitis aguda, no especificada",""
"244","K400",3,"Hernia inguinal bilateral con obstruccion, sin gangrena",""
"245","K402",4,"Hernia inguinal bilateral, sin obstruccion ni gangrena",""
"246","K409",29,"Hernia inguinal unilateral o no especificada, sin obstrucion ni gangrena",""
"247","K419",1,"Hernia femoral unilateral o no especificada, sin obstruccion ni gangrena",""
"248","K429",5,"Hernia umbilical sin obstruccion ni gangrena",""
"249","K439",5,"Hernia ventral sin obstruccion ni gangrena",""
"250","K460",1,"Hernia abdominal no especificada, con obstruccion, sin gangrena",""
"251","K469",1,"Hernia abdominal no especificada, sin obstruccion ni gangrena",""
"252","K519",1,"Colitis ulcerativa, sin otra especificacion",""
"253","K529",7,"Colitis y gastroenteritis no infecciosas, no especificadas",""
"254","K561",2,"Invaginacion",""
"255","K565",2,"Adherencias [bridas] intestinales con obstruccion",""
"256","K566",8,"Otras obstrucciones intestinales y las no especificadas",""
"257","K579",3,"Enfermedad diverticular del intestino, parte no especificada, sin perforacion ni absceso",""
"258","K599",1,"Trastorno funcional intestinal, no especificado",""
"259","K603",1,"Fisura anal",""
"260","K610",1,"Absceso anal",""
"261","K628",1,"Otras enfermedades especificadas del ano y del recto",""
"262","K631",1,"Perforacion del intestino (no traumatica)",""
"263","K650",1,"Peritonitis aguda",""
"264","K658",1,"Otras peritonitis",""
"265","K659",2,"Peritonitis, no especificada",""
"266","K703",1,"Cirrosis hepatica alcoholica",""
"267","K704",2,"Insuficiencia hepatica alcoholica",""
"268","K709",3,"Enfermedad hepatica alcoholica, no especificada",""
"269","K720",1,"Insuficiencia hepatica aguda o subaguda",""
"270","K721",3,"Insuficiencia hepatica cronica",""
"271","K729",1,"Insuficiencia hepatica, no especificada",""
"272","K746",4,"Otras cirrosis del higado y la no especificadas",""
"273","K750",1,"Absceso del higado",""
"274","K767",1,"Sindrome hepatorrenal",""
"275","K769",2,"Enfermedad del higado, no especificada",""
"276","K800",2,"Calculo de la vesicula biliar con colecistitis aguda",""
"277","K801",1,"Calculo de la vesicula biliar con otra colecistitis",""
"278","K802",31,"Calculo de la vesicula biliar sin colecistitis",""
"279","K804",4,"Calculo de conducto biliar con colecistitis",""
"280","K805",6,"Calculo de conducto biliar sin colangitis ni colecistitis",""
"281","K810",4,"Colecistitis aguda",""
"282","K811",2,"Colecistitis cronica",""
"283","K819",2,"Colecistitis, no especificada",""
"284","K824",1,"Colesterolosis de la vesicula biliar",""
"285","K830",1,"Colangitis",""
"286","K831",1,"Obstruccion del conducto biliar",""
"287","K909",1,"Malabsorcion intestinal, no especificada",""
"288","K920",18,"Hematemesis",""
"289","K921",1,"Melena",""
"290","K922",6,"Hemorragia gastrointestinal, no especificada",""
"291","K929",1,"Enfermedad del sistema digestivo, no especificada",""
"292","L021",1,"Absceso cutaneo, furunculo y antrax de la cuello",""
"293","L022",1,"Absceso cutaneo, furunculo y antrax del tronco",""
"294","L024",5,"Absceso cutaneo, furunculo y antrax de miembro",""
"295","L029",1,"Absceso cutaneo, furunculo y antrax de sitio no especificado",""
"296","L030",1,"Celulitis de los dedos de la mano y del pie",""
"297","L031",14,"Celulitis de otras partes de los miembros",""
"298","L032",2,"Celulitis de la cara",""
"299","L038",1,"Celulitis de otros sitios",""
"300","L039",1,"Celulitis de sitio no especificado",""
"301","L088",1,"Otras infecciones locales especificadas de la piel y del tejido subcutaneo",""
"302","L089",7,"Infeccion local de la piel y del tejido subcutaneo, no especificada",""
"303","L309",1,"Dermatitis, no especificada",""
"304","L721",1,"Quiste tricodermico",""
"305","L984",1,"Ulcera cronica de la piel, no clasificada en otra parte",""
"306","L988",1,"Otros trastornos especificados de la piel y del tejido subcutaneo",""
"307","M009",1,"Artritis piogena, no especificada",""
"308","M059",1,"Artritis reumatoide seropositiva, sin otra especificacion",""
"309","M061",1,"Enfermedad de still de comienzo en el adulto",""
"310","M069",3,"Artritis reumatoide, no especificada",""
"311","M139",2,"Artritis, no especificada",""
"312","M161",1,"Otras coxartrosis primarias",""
"313","M169",1,"Coxartrosis, no especificada",""
"314","M179",2,"Gonartrosis, no especificada",""
"315","M199",1,"Artrosis, no especificada",""
"316","M201",2,"Hallux valgus (adquirido)",""
"317","M211",1,"Deformidad en varo, no clasificada en otra",""
"318","M215",1,"Mano o pie en garra o en talipes, pie equinovaro o zambo adquiridos",""
"319","M221",1,"Subluxacion recidivante de la rotula",""
"320","M224",1,"Condromalacia de la rotula",""
"321","M233",2,"Otros trastornos de los meniscos",""
"322","M239",3,"Trastornos interno de la rodilla, no especificado",""
"323","M253",1,"Otras inestabilidades articulares",""
"324","M254",2,"Derrame articular",""
"325","M316",1,"Otras arteritis de celulas gigantes",""
"326","M329",1,"Lupus eritematoso sistemico, sin otra especificacion",""
"327","M461",1,"Sacroiliitis, no clasificada en otra parte",""
"328","M512",7,"Otros desplazamientos especificados de disco intervertebral",""
"329","M518",1,"Otros trastornos especificados de los discos intervertebrales",""
"330","M544",1,"Lumbago con ciatica",""
"331","M545",4,"Lumbago no especificado",""
"332","M602",1,"Granuloma por cuerpo extraño en tejido blando, no clasificado en otra parte",""
"333","M621",1,"Otros desgarros (no traumaticos) del musculo",""
"334","M653",1,"Dedo en gatillo",""
"335","M659",2,"Sinovitis y tenosinovitis, no especificada",""
"336","M664",1,"Ruptura espontanea de otros tendones",""
"337","M679",1,"Hipertrofia sinovial y tendinoso, no especificado",""
"338","M703",1,"Otras bursitis del codo",""
"339","M704",1,"Otras bursitis prerrotulianas",""
"340","M712",2,"Quiste sinovial del hueco popliteo [de baker]",""
"341","M713",1,"Otros quistes de la bolsa serosa",""
"342","M714",1,"Deposito de calcio en la bolsa serosa",""
"343","M720",2,"Fibromatosis de la aponeurosis palmar [dupuytren]",""
"344","M751",3,"Sindrome de manguito rotatorio",""
"345","M841",2,"Falta de consolidacion de fractura [seudoartrosis]",""
"346","M898",1,"Otros trastornos especificados del hueso",""
"347","M899",1,"Trastorno del hueso, no especificado",""
"348","M930",1,"Deslizamiento de la epifisis femoral superior (no traumatico)",""
"349","M939",1,"Osteocondropatia, no especificada",""
"350","M940",1,"Sindrome de la articulacion condrocostal [tietze]",""
"351","M948",1,"Otros trastornos especificados del cartilago",""
"352","M950",1,"Deformidad adquirida de la nariz",""
"353","N135",1,"Torsion y estrechez del ureter sin hidronefrosis",""
"354","N179",1,"Insuficiencia renal aguda, no especificada",""
"355","N180",2,"Insuficiencia renal terminal",""
"356","N189",13,"Insuficiencia renal cronica, no especificada",""
"357","N200",4,"Calculo del riñon",""
"358","N201",4,"Calculo del ureter",""
"359","N209",1,"Calculo urinario, no especificado",""
"360","N211",2,"Calculo en la uretra",""
"361","N281",2,"Quiste de riñon, adquirido",""
"362","N289",1,"Trastorno del riñon y del ureter, no especificado",""
"363","N341",1,"Uretritis no especificada",""
"364","N343",1,"Sindrome uretral, no especificado",""
"365","N368",3,"Otros trastornos especificados de la uretra",""
"366","N390",29,"Infeccion de vias urinarias, sitio no especificado",""
"367","N393",2,"Incontinencia urinaria por tension",""
"368","N394",2,"Otras incontinencias urinarias especificadas",""
"369","N419",1,"Enfermedad inflamatoria de la prostata, no especificada",""
"370","N429",1,"Trastorno de la prostata, no especificado",""
"371","N433",5,"Hidrocele, no especificado",""
"372","N459",2,"Orquitis, epididimitis y orquiepididimitis sin absceso",""
"373","N500",1,"Atrofia del testiculo",""
"374","N701",1,"Salpingitis y ooforitis cronica",""
"375","N709",1,"Salpingitis y ooforitis, no especificadas",""
"376","N719",1,"Enfermedad inflamatoria del utero, no especificadas",""
"377","N739",5,"Enfermedad inflamatoria pelvica femenina, no especificada",""
"378","N750",2,"Quiste de la glandula de bartholin",""
"379","N758",2,"Otras enfermedades de la glandula de bartholin",""
"380","N800",1,"Endometriosis del utero",""
"381","N803",1,"Endometriosis del peritoneo pelvico",""
"382","N813",2,"Prolapso uterovaginal completo",""
"383","N819",1,"Prolapso genital femenino, no especificado",""
"384","N832",2,"Otros quistes ovaricos y los no especificados",""
"385","N840",1,"Polipo del cuerpo del utero",""
"386","N841",1,"Polipo del cuello del utero",""
"387","N850",1,"Hiperplasia de glandula del endometrio",""
"388","N858",1,"Otros trastornos no inflamatorios especificados del utero",""
"389","N883",1,"Incompetencia del cuello del utero",""
"390","N898",3,"Otros trastornos especificados no inflamatorios de la vagina",""
"391","N904",1,"Leucoplasia de la vulva",""
"392","N921",11,"Menstruacion excesiva y frecuente con ciclo irregular",""
"393","N926",1,"Menstruacion irregular, no especificada",""
"394","N938",1,"Otras hemorragias uterinas o vaginales anormales especificadas",""
"395","N946",4,"Dismenorrea, no especificada",""
"396","N949",1,"Afecciones no especificadas asociadas con los organos genitales femeninos y el ciclo menstrual",""
"397","N950",3,"Hemorragia postmenopausica",""
"398","N958",1,"Otros trastornos menopausicos y perimenopausicos especificados",""
"399","N972",1,"Infertilidad femenina de origen uterino",""
"400","N979",2,"Infertilidad femenina, no especificada",""
"401","O000",1,"Embarazo abdominal",""
"402","O001",1,"Embarazo tubarico",""
"403","O009",2,"Embarazo ectopico, no especificado",""
"404","O019",6,"Mola hidatiforme, no especificada",""
"405","O020",5,"Detencion del desarrollo del huevo y mola no hidatiforme",""
"406","O021",10,"Aborto retenido",""
"407","O030",1,"Aborto espontaneo: incompleto, complicado con infeccion genital y pelviana",""
"408","O034",8,"Aborto espontaneo: incompleto, sin complicacion",""
"409","O039",10,"Aborto espontaneo: completo o no especificado, sin complicacion",""
"410","O064",5,"Aborto no especificado: incompleto, sin complicacion",""
"411","O065",1,"Aborto no especificado: completo o no especificado, complicado con infeccion genital y pelviana",""
"412","O069",1,"Aborto no especificado: completo o no especificado, sin complicacion",""
"413","O089",1,"Complicacion no especificada consecutiva al aborto, al embarazo ectopico y al embarazo molar",""
"414","O100",3,"Hipertension esencial preexistente que complica el embarazo, el parto y el puerperio",""
"415","O120",3,"Edema gestacional",""
"416","O149",2,"Preeclampsia, no especificada",""
"417","O200",11,"Amenaza de aborto",""
"418","O230",1,"Infeccion del riñon en el embarazo",""
"419","O235",1,"Infeccion genital en el embarazo",""
"420","O239",2,"Otras infeccion y las no especificadas de las vias genitourinarias en el embarazo",""
"421","O244",4,"Diabetes mellitus que se origina en el embarazo",""
"422","O268",3,"Otras complicaciones especificadas relacionadas con el embarazo",""
"423","O269",2,"Complicacion relacionada con el embarazo, no especificada",""
"424","O339",3,"Atencion materna por desproporcion de origen no especificado",""
"425","O342",4,"Atencion materna por cicatriz uterina debida a cirugia previa",""
"426","O344",1,"Atencion materna por otra anormalidad del cuello uterino",""
"427","O363",1,"Atencion materna por signos de hipoxia fetal",""
"428","O364",1,"Atencion materna por muerte intrauterina",""
"429","O411",1,"Infeccion de la bolsa amniotica o de las membranas",""
"430","O429",2,"Ruptura prematura de las membranas, sin otra especificacion",""
"431","O468",1,"Otras hemorragias anteparto",""
"432","O470",40,"Falso trabajo de parto antes de la 37 semanas completas de gestacion",""
"433","O471",1,"Falso trabajo de parto antes de la 37 y mas semanas completas de gestacion",""
"434","O479",4,"Falso trabajo de parto sin otra especificacion",""
"435","O621",5,"Inercia uterina secundaria",""
"436","O629",4,"Anomalia dinamica del trabajo de parto, no especificada",""
"437","O631",1,"Prolongacion del segundo periodo (del trabajo de parto)",""
"438","O641",3,"Trabajo de parto obstruido debido a presentacion de nalgas",""
"439","O648",1,"Trabajo de parto obstruido debido a otras presentaciones anormales del feto",""
"440","O654",3,"Trabajo de parto obstruido debido a desproporcion fetopelviana, sin otra especificacion",""
"441","O655",7,"Trabajo de parto obstruido debido a anomalias de los organos pelvianos maternos",""
"442","O664",1,"Fracaso de la prueba del trabajo de parto, no especificada",""
"443","O665",1,"Fracaso no especificado de la aplicacion de forceps o de ventosa extractora",""
"444","O680",2,"Trabajo de parto y parto complicados por anomalias de la frecuencia cardiaca fetal",""
"445","O681",1,"Trabajo de parto y parto complicados por la presencia de meconio en el liquido amniotico",""
"446","O689",3,"Trabajo de parto y parto complicados por sufrimiento fetal, sin otra especificacion",""
"447","O698",1,"Trabajo de parto y parto complicados por otros problemas del cordon umbilical",""
"448","O701",1,"Desgarro perineal de segundo grado durante el parto",""
"449","O715",1,"Otros traumatismos obstetricos de los organos pelvianos",""
"450","O756",1,"Retraso del parto despues de la ruptura espontanea o no especificada de las membranas",""
"451","O757",1,"Parto vaginal posterior a una cesarea previa",""
"452","O800",10,"Parto unico espontaneo, presentacion cefalica de vertice",""
"453","O809",169,"Parto unico espontaneo, sin otra especificacion",""
"454","O813",2,"Parto con forceps de otros tipos y los no especificados",""
"455","O828",3,"Otros partos unicos por cesarea",""
"456","O829",56,"Parto por cesarea, sin otra especificacion",""
"457","O838",4,"Otros partos unicos asistidos especificados",""
"458","O839",1,"Parto unico asistido, sin otra especificacion",""
"459","O842",1,"Parto multiple, todos por cesarea",""
"460","O860",2,"Infeccion de herida quirurgica obstetrica",""
"461","O998",1,"Otras enfermedades especificadas y afecciones que complican el embarazo, el parto y el puerperio",""
"462","P002",1,"Feto y recien nacido afectados por enfermedades infecciosas y parasitarias de la madre",""
"463","P050",1,"Bajo peso para la edad gestacional",""
"464","P051",4,"Pequeño para edad gestacional",""
"465","P071",1,"Otro peso bajo al nacer",""
