"","id10","N","dec10","grp10"
"158","H448",1,"Otros trastornos del globo ocular",""
"159","H509",1,"Estrabismo, no especificado",""
"160","H669",1,"Otitis media, no especificada",""
"161","H729",1,"Perforacion de la membrana timpanica, sin otra especificacion",""
"162","H819",5,"Trastorno de la funcion vestibular, no especificado",""
"163","H903",1,"Hipoacusia neurosensorial, bilateral",""
"164","I019",1,"Enfermedad reumatica aguda del corazon, no especificada",""
"165","I059",1,"Enfermedad valvular mitral, no especificada",""
"166","I119",1,"Enfermedad cardiaca hipertensiva sin insuficiencia cardiaca (congestiva)",""
"167","I200",4,"Angina inestable",""
"168","I212",1,"Infarto agudo transmural del miocardio de otros sitios",""
"169","I219",9,"Infarto agudo del miocardio, sin otra especificacion",""
"170","I259",11,"Enfermedad isquemia cronica del corazon, no especificada",""
"171","I350",2,"Estenosis (de la valvula) aortica",""
"172","I359",1,"Trastorno de la valvula aortica, no especificado",""
"173","I420",1,"Cardiomiopatia dilatada",""
"174","I442",1,"Bloqueo auriculoventricular completo",""
"175","I458",1,"Otros trastornos especificados de la conduccion",""
"176","I471",1,"Taquicardia supraventricular",""
"177","I472",2,"Taquicardia ventricular",""
"178","I490",1,"Fibrilacion y aleteo ventricular",""
"179","I499",1,"Arritmia cardiaca, no especificada",""
"180","I500",4,"Insuficiencia cardiaca congestiva",""
"181","I509",15,"Insuficiencia cardiaca, no especificada",""
"182","I519",6,"Enfermedad cardiaca, no especificada",""
"183","I609",2,"Hemorragia subaracnoidea, no especificada",""
"184","I619",2,"Hemorragia intraencefalica, no especificada",""
"185","I629",1,"Hemorragia intracraneal (no traumatica), no especificada",""
"186","I634",1,"Infarto cerebral debido a embolia de arterias cerebrales",""
"187","I639",2,"Infarto cerebral, no especificado",""
"188","I671",1,"Aneurisma cerebral, sin ruptura",""
"189","I678",20,"Otras enfermedades cerebrovasculares especificadas",""
"190","I679",1,"Enfermedad cerebrovascular, no especificada",""
"191","I694",1,"Secuelas de accidente vascular encefalico, no especificado como hemorragico o isquemico",""
"192","I702",1,"Aterosclerosis de las arterias de los miembros",""
"193","I714",3,"Aneurisma de la aorta abdominal, sin mencion de ruptura",""
"194","I739",1,"Enfermedad vascular periferica, no especificada",""
"195","I749",1,"Embolia y trombosis de arteria no especificada",""
"196","I771",1,"Estrechez arterial",""
"197","I780",1,"Telangiectasia hemorragica hereditaria",""
"198","I802",1,"Flebitis y tromboflebitis de otros vasos profundos de los miembros inferiores",""
"199","I803",3,"Flebitis y tromboflebitis de los miembros inferiores, no especificada",""
"200","I809",1,"Flebitis y tromboflebitis de sitio no especificado",""
"201","I828",1,"Embolia y trombosis de otras venas especificadas",""
"202","I829",2,"Embolia y trombosis de vena no especificada",""
"203","I830",11,"Venas varicosas de los miembros inferiores con ulcera",""
"204","I831",1,"Venas varicosas de los miembros inferiores con inflamacion",""
"205","I832",9,"Venas varicosas de los miembros inferiores con ulcera e inflamacion",""
"206","I839",2,"Venas varicosas de los miembros inferiores sin ulcera ni inflamacion",""
"207","I849",3,"Hemorroides no especificadas, sin complicacion",""
"208","I861",3,"Varices escrotales",""
"209","I872",1,"Insuficiencia venosa (cronica) (periferica)",""
"210","I880",1,"Linfadenitis mesenterica inespecifica",""
"211","I881",1,"Linfadenitis cronica, excepto la mesenterica",""
"212","I959",1,"Hipotension, no especificada",""
"213","J029",1,"Faringitis aguda, no especificada",""
"214","J039",3,"Amigdalitis aguda, no especificada",""
"215","J050",5,"Laringitis obstructiva, aguda [crup]",""
"216","J069",10,"Infeccion aguda de las vias respiratorias superiores, no especificada",""
"217","J111",2,"Influenza con otras manifestaciones respiratorias, virus no identificado",""
"218","J121",3,"Neumonia debida a virus sincitial respiratorio",""
"219","J129",7,"Neumonia viral, no especificada",""
"220","J157",1,"Neumonia debida a mycoplasma pneumoniae",""
"221","J159",6,"Neumonia bacteriana, no especificada",""
"222","J180",18,"Bronconeumonia, no especificada",""
"223","J181",20,"Neumonia lobar, no especificada",""
"224","J189",39,"Neumonia, no especificada",""
"225","J205",3,"Bronquitis aguda debida a virus sincitial respiratorio",""
"226","J208",1,"Bronquitis aguda debida a otros microorganismos especificados",""
"227","J209",24,"Bronquitis aguda, no especificada",""
"228","J219",4,"Bronquiolitis aguda, no especificada",""
"229","J320",2,"Sinusitis maxilar cronica",""
"230","J339",1,"Polipo nasal, no especificado",""
"231","J342",2,"Desviacion del tabique nasal",""
"232","J343",1,"Hipertrofia de los cornetes nasales",""
"233","J350",8,"Amigdalitis cronica",""
"234","J352",7,"Hipertrofia de las adenoides",""
"235","J353",4,"Hipertrofia de las amigdalas con hipertrofia de las adenoides",""
"236","J358",8,"Otras enfermedades cronicas de las amigdalas y de las adenoides",""
"237","J448",19,"Otras enfermedades pulmonares obstructivas cronicas especificadas",""
"238","J449",9,"Enfermedad pulmonar obstructiva cronica, no especificada",""
"239","J459",6,"Asma, no especificada",""
"240","J679",2,"Neumonitis debida a hipersensibilidad a polvo organico no especificado",""
"241","J690",1,"Neumonitis debida a aspiracion de alimento o vomito",""
"242","J849",1,"Enfermedad pulmonar intersticial, no especificada",""
"243","J869",1,"Piotorax sin fistula",""
"244","J931",2,"Otros tipos de neumotorax espontaneo",""
"245","J960",2,"Insuficiencia respiratoria aguda",""
"246","K010",1,"Dientes incluidos",""
"247","K046",1,"Absceso periapical con fistula",""
"248","K047",4,"Absceso periapical sin fistula",""
"249","K049",1,"Otras enfermedades y las no especificadas de la pulpa y del tejido periapical",""
"250","K078",1,"Otras anomalias dentofaciales",""
"251","K079",1,"Anomalia dentofacial, no especificada",""
"252","K102",1,"Afecciones inflamatorias de los maxilares",""
"253","K122",1,"Celulitis y absceso de boca",""
"254","K219",2,"Enfermedad del reflujo gastroesofagico sin esofagitis",""
"255","K223",1,"Perforacion del esofago",""
"256","K259",1,"Ulcera gastrica no especificada como aguda ni cronica, sin hemorragia ni perforacion",""
"257","K264",1,"Ulcera duodenal cronica o no especificada, con hemorragia",""
"258","K291",3,"Otras gastritis agudas",""
"259","K311",1,"Estenosis pilorica hipertrofica del adulto",""
"260","K350",5,"Apendicitis aguda con peritonitis generalizada",""
"261","K351",3,"Apendicitis aguda con absceso peritoneal",""
"262","K359",49,"Apendicitis aguda, no especificada",""
"263","K402",1,"Hernia inguinal bilateral, sin obstruccion ni gangrena",""
"264","K409",19,"Hernia inguinal unilateral o no especificada, sin obstrucion ni gangrena",""
"265","K419",2,"Hernia femoral unilateral o no especificada, sin obstruccion ni gangrena",""
"266","K420",1,"Hernia umbilical con obstruccion, sin gangrena",""
"267","K429",4,"Hernia umbilical sin obstruccion ni gangrena",""
"268","K430",2,"Hernia ventral con obstruccion, sin gangrena",""
"269","K439",3,"Hernia ventral sin obstruccion ni gangrena",""
"270","K469",1,"Hernia abdominal no especificada, sin obstruccion ni gangrena",""
"271","K518",1,"Otras colitis ulcerativas",""
"272","K529",12,"Colitis y gastroenteritis no infecciosas, no especificadas",""
"273","K560",1,"Ileo paralitico",""
"274","K563",1,"Ileo por calculo biliar",""
"275","K564",1,"Otras obstrucciones del intestino",""
"276","K565",2,"Adherencias [bridas] intestinales con obstruccion",""
"277","K566",9,"Otras obstrucciones intestinales y las no especificadas",""
"278","K599",2,"Trastorno funcional intestinal, no especificado",""
"279","K602",3,"Fisura anal, no especificada",""
"280","K603",1,"Fisura anal",""
"281","K610",9,"Absceso anal",""
"282","K611",1,"Absceso rectal",""
"283","K625",2,"Hemorragia del ano y del recto",""
"284","K628",1,"Otras enfermedades especificadas del ano y del recto",""
"285","K630",1,"Absceso del intestino",""
"286","K634",1,"Enteroptosis",""
"287","K658",1,"Otras peritonitis",""
"288","K659",1,"Peritonitis, no especificada",""
"289","K701",1,"Hepatitis alcoholica",""
"290","K703",6,"Cirrosis hepatica alcoholica",""
"291","K704",5,"Insuficiencia hepatica alcoholica",""
"292","K709",4,"Enfermedad hepatica alcoholica, no especificada",""
"293","K721",3,"Insuficiencia hepatica cronica",""
"294","K729",1,"Insuficiencia hepatica, no especificada",""
"295","K746",9,"Otras cirrosis del higado y la no especificadas",""
"296","K769",5,"Enfermedad del higado, no especificada",""
"297","K800",3,"Calculo de la vesicula biliar con colecistitis aguda",""
"298","K801",3,"Calculo de la vesicula biliar con otra colecistitis",""
"299","K802",24,"Calculo de la vesicula biliar sin colecistitis",""
"300","K803",1,"Calculo de conducto biliar con colangitis",""
"301","K804",3,"Calculo de conducto biliar con colecistitis",""
"302","K805",5,"Calculo de conducto biliar sin colangitis ni colecistitis",""
"303","K810",10,"Colecistitis aguda",""
"304","K811",4,"Colecistitis cronica",""
"305","K819",2,"Colecistitis, no especificada",""
"306","K828",1,"Otras enfermedades especificadas de la vesicula biliar",""
"307","K829",1,"Enfermedad de la vesicula biliar, no especificada",""
"308","K831",1,"Obstruccion del conducto biliar",""
"309","K838",1,"Otras enfermedades especializadas de las vias biliares",""
"310","K861",1,"Otras pancreatitis cronicas",""
"311","K900",2,"Enfermedad celiaca",""
"312","K914",1,"Disfuncion de colostomia o enterostomia",""
"313","K918",1,"Otros trastornos del sistema digestivo consecutivos a procedimientos, no clasificados en otra parte",""
"314","K920",7,"Hematemesis",""
"315","K921",2,"Melena",""
"316","K922",6,"Hemorragia gastrointestinal, no especificada",""
"317","L020",3,"Absceso cutaneo, furunculo y antrax de la cara",""
"318","L021",1,"Absceso cutaneo, furunculo y antrax de la cuello",""
"319","L022",1,"Absceso cutaneo, furunculo y antrax del tronco",""
"320","L023",2,"Absceso cutaneo, furunculo y antrax de gluteos",""
"321","L024",4,"Absceso cutaneo, furunculo y antrax de miembro",""
"322","L029",1,"Absceso cutaneo, furunculo y antrax de sitio no especificado",""
"323","L031",7,"Celulitis de otras partes de los miembros",""
"324","L032",2,"Celulitis de la cara",""
"325","L039",1,"Celulitis de sitio no especificado",""
"326","L050",3,"Quiste pilonidal con absceso",""
"327","L089",4,"Infeccion local de la piel y del tejido subcutaneo, no especificada",""
"328","L209",1,"Dermatitis atopica, no especificada",""
"329","L219",1,"Dermatitis seborreica, no especificada",""
"330","L308",1,"Otras dermatitis especificadas",""
"331","L574",1,"Piel laxa senil",""
"332","L721",1,"Quiste tricodermico",""
"333","L905",1,"Fibrosis y afecciones cicatriciales de la piel",""
"334","L988",1,"Otros trastornos especificados de la piel y del tejido subcutaneo",""
"335","M009",1,"Artritis piogena, no especificada",""
"336","M059",1,"Artritis reumatoide seropositiva, sin otra especificacion",""
"337","M120",1,"Artropatia postreumatica cronica [de jaccoud]",""
"338","M159",1,"Poliartrosis, no especificada",""
"339","M161",1,"Otras coxartrosis primarias",""
"340","M169",1,"Coxartrosis, no especificada",""
"341","M179",1,"Gonartrosis, no especificada",""
"342","M180",1,"Artrosis primaria de la primera articulacion carpometacarpiana, bilateral",""
"343","M190",1,"Artrosis primaria de otras articulaciones",""
"344","M199",1,"Artrosis, no especificada",""
"345","M201",2,"Hallux valgus (adquirido)",""
"346","M232",1,"Trastorno del menisco debido a desgarro o lesion antigua",""
"347","M239",1,"Trastornos interno de la rodilla, no especificado",""
"348","M253",1,"Otras inestabilidades articulares",""
"349","M255",1,"Dolor en articulacion",""
"350","M331",1,"Otras dermatomiositis",""
"351","M480",1,"Estenosis espinal",""
"352","M500",1,"Trastorno de disco cervical con mielopatia (g99.2)",""
"353","M508",2,"Otros trastornos del disco cervical",""
"354","M512",12,"Otros desplazamientos especificados de disco intervertebral",""
"355","M518",1,"Otros trastornos especificados de los discos intervertebrales",""
"356","M544",1,"Lumbago con ciatica",""
"357","M545",2,"Lumbago no especificado",""
"358","M659",2,"Sinovitis y tenosinovitis, no especificada",""
"359","M663",1,"Ruptura espontanea de tendones flexores",""
"360","M702",1,"Bursitis del olecranon",""
"361","M713",1,"Otros quistes de la bolsa serosa",""
"362","M720",1,"Fibromatosis de la aponeurosis palmar [dupuytren]",""
"363","M751",7,"Sindrome de manguito rotatorio",""
"364","M770",1,"Epicondilitis media",""
"365","M771",2,"Epicondilitis lateral",""
"366","M798",1,"Otros trastornos especificados de los tejidos blandos",""
"367","M840",1,"Consolidacion defectuosa de fractura",""
"368","M844",1,"Fractura patologica, no clasificada en otra parte",""
"369","M899",1,"Trastorno del hueso, no especificado",""
"370","M911",1,"Osteocondrosis juvenil de la cabeza del femur [legg",""
"371","M939",3,"Osteocondropatia, no especificada",""
"372","M940",1,"Sindrome de la articulacion condrocostal [tietze]",""
"373","N029",2,"Hematuria recurrente y persistente: no especificada",""
"374","N039",1,"Sindrome nefritico cronico: no especificada",""
"375","N135",1,"Torsion y estrechez del ureter sin hidronefrosis",""
"376","N178",1,"Otras insuficiencias renales agudas",""
"377","N180",1,"Insuficiencia renal terminal",""
"378","N189",16,"Insuficiencia renal cronica, no especificada",""
"379","N200",1,"Calculo del riñon",""
"380","N201",1,"Calculo del ureter",""
"381","N209",1,"Calculo urinario, no especificado",""
"382","N210",1,"Calculo en la vejiga",""
"383","N211",1,"Calculo en la uretra",""
"384","N289",1,"Trastorno del riñon y del ureter, no especificado",""
"385","N359",1,"Estrechez uretral, no especificada",""
"386","N390",24,"Infeccion de vias urinarias, sitio no especificado",""
"387","N393",3,"Incontinencia urinaria por tension",""
"388","N394",2,"Otras incontinencias urinarias especificadas",""
"389","N399",1,"Trastorno del sistema urinario, no especificado",""
"390","N410",1,"Prostatitis aguda",""
"391","N432",1,"Otras hidroceles",""
"392","N433",1,"Hidrocele, no especificado",""
"393","N459",1,"Orquitis, epididimitis y orquiepididimitis sin absceso",""
"394","N508",2,"Otros trastornos especificados de los organos genitales masculinos",""
"395","N701",1,"Salpingitis y ooforitis cronica",""
"396","N709",2,"Salpingitis y ooforitis, no especificadas",""
"397","N719",1,"Enfermedad inflamatoria del utero, no especificadas",""
"398","N738",1,"Otras enfermedades inflamatorias pelvicas femeninas",""
"399","N739",1,"Enfermedad inflamatoria pelvica femenina, no especificada",""
"400","N750",1,"Quiste de la glandula de bartholin",""
"401","N751",5,"Absceso de la glandula de bartholin",""
"402","N800",1,"Endometriosis del utero",""
"403","N811",1,"Cistocele",""
"404","N813",2,"Prolapso uterovaginal completo",""
"405","N816",2,"Rectocele",""
"406","N818",1,"Otros prolapsos genitales femeninos",""
"407","N819",1,"Prolapso genital femenino, no especificado",""
"408","N830",1,"Quiste folicular del ovario",""
"409","N832",2,"Otros quistes ovaricos y los no especificados",""
"410","N840",2,"Polipo del cuerpo del utero",""
"411","N843",1,"Polipo de la vulva",""
"412","N850",5,"Hiperplasia de glandula del endometrio",""
"413","N854",1,"Mala posicion del utero",""
"414","N883",1,"Incompetencia del cuello del utero",""
"415","N908",1,"Otros trastornos no inflamatorios especificados de la vulva y del perineo",""
"416","N921",16,"Menstruacion excesiva y frecuente con ciclo irregular",""
"417","N924",1,"Hemorragia excesiva en periodo premenopausico",""
"418","N926",1,"Menstruacion irregular, no especificada",""
"419","N938",1,"Otras hemorragias uterinas o vaginales anormales especificadas",""
"420","N948",1,"Otras afecciones especificadas asociadas con los organos genitales femeninos y el ciclo menstrual",""
"421","N949",2,"Afecciones no especificadas asociadas con los organos genitales femeninos y el ciclo menstrual",""
"422","N950",3,"Hemorragia postmenopausica",""
"423","N979",3,"Infertilidad femenina, no especificada",""
"424","O000",1,"Embarazo abdominal",""
"425","O009",3,"Embarazo ectopico, no especificado",""
"426","O019",1,"Mola hidatiforme, no especificada",""
"427","O020",1,"Detencion del desarrollo del huevo y mola no hidatiforme",""
"428","O021",5,"Aborto retenido",""
"429","O039",3,"Aborto espontaneo: completo o no especificado, sin complicacion",""
"430","O065",1,"Aborto no especificado: completo o no especificado, complicado con infeccion genital y pelviana",""
"431","O069",38,"Aborto no especificado: completo o no especificado, sin complicacion",""
"432","O089",1,"Complicacion no especificada consecutiva al aborto, al embarazo ectopico y al embarazo molar",""
"433","O100",2,"Hipertension esencial preexistente que complica el embarazo, el parto y el puerperio",""
"434","O120",3,"Edema gestacional",""
"435","O140",1,"Preeclampsia moderada",""
"436","O149",1,"Preeclampsia, no especificada",""
"437","O200",18,"Amenaza de aborto",""
"438","O210",3,"Hiperemesis gravidica leve",""
"439","O230",8,"Infeccion del riñon en el embarazo",""
"440","O239",5,"Otras infeccion y las no especificadas de las vias genitourinarias en el embarazo",""
"441","O249",4,"Diabetes mellitus no especificada, en el embarazo",""
"442","O266",1,"Trastorno del higado en el embarazo, el parto y el puerperio",""
"443","O268",4,"Otras complicaciones especificadas relacionadas con el embarazo",""
"444","O321",1,"Atencion materna por presentacion de nalgas",""
"445","O339",3,"Atencion materna por desproporcion de origen no especificado",""
"446","O342",1,"Atencion materna por cicatriz uterina debida a cirugia previa",""
"447","O364",1,"Atencion materna por muerte intrauterina",""
"448","O410",1,"Oligohidramnios",""
"449","O429",2,"Ruptura prematura de las membranas, sin otra especificacion",""
"450","O431",1,"Malformacion de la placenta",""
"451","O459",1,"Desprendimiento prematuro de la placenta, sin otra especificacion",""
"452","O470",27,"Falso trabajo de parto antes de la 37 semanas completas de gestacion",""
"453","O471",3,"Falso trabajo de parto antes de la 37 y mas semanas completas de gestacion",""
"454","O479",5,"Falso trabajo de parto sin otra especificacion",""
"455","O629",1,"Anomalia dinamica del trabajo de parto, no especificada",""
"456","O641",2,"Trabajo de parto obstruido debido a presentacion de nalgas",""
"457","O655",9,"Trabajo de parto obstruido debido a anomalias de los organos pelvianos maternos",""
"458","O658",4,"Trabajo de parto obstruido debido a otras anomalias pelvianas maternas",""
"459","O662",1,"Trabajo de parto obstruido debido a distocia por feto inusualmente grande",""
"460","O664",1,"Fracaso de la prueba del trabajo de parto, no especificada",""
"461","O669",2,"Trabajo de parto obstruido, sin otra especificacion",""
"462","O681",1,"Trabajo de parto y parto complicados por la presencia de meconio en el liquido amniotico",""
"463","O689",3,"Trabajo de parto y parto complicados por sufrimiento fetal, sin otra especificacion",""
"464","O709",1,"Desgarro perineal durante el parto, de grado no especificado",""
"465","O720",1,"Hemorragia del tercer periodo del parto",""
