"","id10","N","dec10","grp10"
"95","J159",2,"Neumonia bacteriana, no especificada",""
"96","J180",4,"Bronconeumonia, no especificada",""
"97","J181",3,"Neumonia lobar, no especificada",""
"98","J189",36,"Neumonia, no especificada",""
"99","J205",2,"Bronquitis aguda debida a virus sincitial respiratorio",""
"100","J209",10,"Bronquitis aguda, no especificada",""
"101","J219",1,"Bronquiolitis aguda, no especificada",""
"102","J350",1,"Amigdalitis cronica",""
"103","J358",7,"Otras enfermedades cronicas de las amigdalas y de las adenoides",""
"104","J381",1,"Polipo de las cuerdas vocales y de la laringe",""
"105","J385",1,"Espasmo laringeo",""
"106","J440",1,"Enfermedad pulmonar obstructiva cronica con infeccion aguda de las vias respiratorias inferiores",""
"107","J448",1,"Otras enfermedades pulmonares obstructivas cronicas especificadas",""
"108","J449",2,"Enfermedad pulmonar obstructiva cronica, no especificada",""
"109","J451",1,"Asma no alergica",""
"110","J459",2,"Asma, no especificada",""
"111","J690",1,"Neumonitis debida a aspiracion de alimento o vomito",""
"112","J941",1,"Fibrotorax",""
"113","J969",1,"Insuficiencia respiratoria, no especificada",""
"114","J984",1,"Otros trastornos del pulmon",""
"115","K219",1,"Enfermedad del reflujo gastroesofagico sin esofagitis",""
"116","K221",1,"Ulcera del esofago",""
"117","K222",1,"Obstruccion del esofago",""
"118","K251",2,"Ulcera gastrica aguda con perforacion",""
"119","K291",1,"Otras gastritis agudas",""
"120","K297",1,"Gastritis, no especificada",""
"121","K298",1,"Duodenitis",""
"122","K299",2,"Gastroduodenitis, no especificada",""
"123","K313",1,"Espasmo del piloro, no clasificado en otra parte",""
"124","K350",2,"Apendicitis aguda con peritonitis generalizada",""
"125","K359",21,"Apendicitis aguda, no especificada",""
"126","K389",1,"Enfermedad del apendice, no especificada",""
"127","K400",1,"Hernia inguinal bilateral con obstruccion, sin gangrena",""
"128","K409",12,"Hernia inguinal unilateral o no especificada, sin obstrucion ni gangrena",""
"129","K420",1,"Hernia umbilical con obstruccion, sin gangrena",""
"130","K429",2,"Hernia umbilical sin obstruccion ni gangrena",""
"131","K430",1,"Hernia ventral con obstruccion, sin gangrena",""
"132","K439",5,"Hernia ventral sin obstruccion ni gangrena",""
"133","K550",1,"Trastorno vascular agudo de los intestinos",""
"134","K566",4,"Otras obstrucciones intestinales y las no especificadas",""
"135","K573",1,"Enfermedad diverticular del intestino grueso sin perforacion ni absceso",""
"136","K630",1,"Absceso del intestino",""
"137","K659",1,"Peritonitis, no especificada",""
"138","K701",1,"Hepatitis alcoholica",""
"139","K703",1,"Cirrosis hepatica alcoholica",""
"140","K720",1,"Insuficiencia hepatica aguda o subaguda",""
"141","K801",2,"Calculo de la vesicula biliar con otra colecistitis",""
"142","K802",17,"Calculo de la vesicula biliar sin colecistitis",""
"143","K805",1,"Calculo de conducto biliar sin colangitis ni colecistitis",""
"144","K810",2,"Colecistitis aguda",""
"145","K920",1,"Hematemesis",""
"146","K921",2,"Melena",""
"147","L030",1,"Celulitis de los dedos de la mano y del pie",""
"148","L031",7,"Celulitis de otras partes de los miembros",""
"149","L032",1,"Celulitis de la cara",""
"150","L038",1,"Celulitis de otros sitios",""
"151","L089",4,"Infeccion local de la piel y del tejido subcutaneo, no especificada",""
"152","L120",1,"Penfigoide flictenular",""
"153","L602",1,"Onicogriposis",""
"154","L729",1,"Quiste folicular de la piel y del tejido subcutaneo, sin otra especificacion",""
"155","M069",1,"Artritis reumatoide, no especificada",""
"156","M161",1,"Otras coxartrosis primarias",""
"157","M169",2,"Coxartrosis, no especificada",""
"158","M205",1,"Otras deformidades (adquiridas) del (de los) dedo(s) del pie",""
"159","M224",1,"Condromalacia de la rotula",""
"160","M233",1,"Otros trastornos de los meniscos",""
"161","M234",2,"Cuerpo flotante en la rodilla",""
"162","M238",1,"Otros trastornos internos de la rodilla",""
"163","M239",2,"Trastornos interno de la rodilla, no especificado",""
"164","M321",1,"Lupus eritematoso sistemico con compromiso de organos o sistemas",""
"165","M331",1,"Otras dermatomiositis",""
"166","M512",2,"Otros desplazamientos especificados de disco intervertebral",""
"167","M653",1,"Dedo en gatillo",""
"168","M659",1,"Sinovitis y tenosinovitis, no especificada",""
"169","M713",1,"Otros quistes de la bolsa serosa",""
"170","M720",1,"Fibromatosis de la aponeurosis palmar [dupuytren]",""
"171","M750",1,"Capsulitis adhesiva del hombro",""
"172","M751",1,"Sindrome de manguito rotatorio",""
"173","M795",2,"Cuerpo extraño residual en tejido blando",""
"174","M869",1,"Osteomielitis, no especificada",""
"175","N021",1,"Hematuria recurrente y persistente: lesiones glomerulares focales y segmentarias",""
"176","N029",1,"Hematuria recurrente y persistente: no especificada",""
"177","N139",1,"Uropatia obstructiva por reflujo, sin otra especificacion",""
"178","N189",3,"Insuficiencia renal cronica, no especificada",""
"179","N200",1,"Calculo del riñon",""
"180","N201",1,"Calculo del ureter",""
"181","N359",1,"Estrechez uretral, no especificada",""
"182","N390",7,"Infeccion de vias urinarias, sitio no especificado",""
"183","N393",1,"Incontinencia urinaria por tension",""
"184","N433",2,"Hidrocele, no especificado",""
"185","N481",1,"Balanopostitis",""
"186","N486",1,"Induracion plastica del pene",""
"187","N508",1,"Otros trastornos especificados de los organos genitales masculinos",""
"188","N600",1,"Quiste solitario de la mama",""
"189","N602",1,"Fibroadenosis de la mama",""
"190","N649",1,"Trastorno de la mama, no especificado",""
"191","N709",1,"Salpingitis y ooforitis, no especificadas",""
"192","N739",1,"Enfermedad inflamatoria pelvica femenina, no especificada",""
"193","N750",1,"Quiste de la glandula de bartholin",""
"194","N751",1,"Absceso de la glandula de bartholin",""
"195","N800",1,"Endometriosis del utero",""
"196","N813",1,"Prolapso uterovaginal completo",""
"197","N819",4,"Prolapso genital femenino, no especificado",""
"198","N832",1,"Otros quistes ovaricos y los no especificados",""
"199","N841",1,"Polipo del cuello del utero",""
"200","N882",2,"Estrechez y estenosis del cuello del utero",""
"201","N921",7,"Menstruacion excesiva y frecuente con ciclo irregular",""
"202","N924",3,"Hemorragia excesiva en periodo premenopausico",""
"203","N950",1,"Hemorragia postmenopausica",""
"204","O009",3,"Embarazo ectopico, no especificado",""
"205","O021",2,"Aborto retenido",""
"206","O030",2,"Aborto espontaneo: incompleto, complicado con infeccion genital y pelviana",""
"207","O034",1,"Aborto espontaneo: incompleto, sin complicacion",""
"208","O039",1,"Aborto espontaneo: completo o no especificado, sin complicacion",""
"209","O059",1,"Otro aborto: completo o no especificado, sin complicacion",""
"210","O069",3,"Aborto no especificado: completo o no especificado, sin complicacion",""
"211","O100",1,"Hipertension esencial preexistente que complica el embarazo, el parto y el puerperio",""
"212","O120",1,"Edema gestacional",""
"213","O141",1,"Preeclampsia severa",""
"214","O149",1,"Preeclampsia, no especificada",""
"215","O200",12,"Amenaza de aborto",""
"216","O210",1,"Hiperemesis gravidica leve",""
"217","O219",1,"Vomitos del embarazo, no especificado",""
"218","O230",3,"Infeccion del riñon en el embarazo",""
"219","O235",1,"Infeccion genital en el embarazo",""
"220","O239",8,"Otras infeccion y las no especificadas de las vias genitourinarias en el embarazo",""
"221","O244",1,"Diabetes mellitus que se origina en el embarazo",""
"222","O269",4,"Complicacion relacionada con el embarazo, no especificada",""
"223","O342",2,"Atencion materna por cicatriz uterina debida a cirugia previa",""
"224","O410",1,"Oligohidramnios",""
"225","O469",1,"Hemorragia anteparto, no especificada",""
"226","O470",31,"Falso trabajo de parto antes de la 37 semanas completas de gestacion",""
"227","O471",3,"Falso trabajo de parto antes de la 37 y mas semanas completas de gestacion",""
"228","O479",3,"Falso trabajo de parto sin otra especificacion",""
"229","O629",1,"Anomalia dinamica del trabajo de parto, no especificada",""
"230","O641",1,"Trabajo de parto obstruido debido a presentacion de nalgas",""
"231","O644",1,"Trabajo de parto obstruido debido a presentacion de hombro",""
"232","O649",1,"Trabajo de parto obstruido debido a presentacion anormal del feto no especificada",""
"233","O655",8,"Trabajo de parto obstruido debido a anomalias de los organos pelvianos maternos",""
"234","O669",3,"Trabajo de parto obstruido, sin otra especificacion",""
"235","O680",2,"Trabajo de parto y parto complicados por anomalias de la frecuencia cardiaca fetal",""
"236","O689",2,"Trabajo de parto y parto complicados por sufrimiento fetal, sin otra especificacion",""
"237","O809",57,"Parto unico espontaneo, sin otra especificacion",""
"238","O813",2,"Parto con forceps de otros tipos y los no especificados",""
"239","O820",3,"Parto por cesarea electiva",""
"240","O822",1,"Parto por cesarea con histerectomia",""
"241","O829",45,"Parto por cesarea, sin otra especificacion",""
"242","O860",1,"Infeccion de herida quirurgica obstetrica",""
"243","O989",1,"Enfermedad infecciosa y parasitaria materna no especificada que complica el embarazo, el parto y el puerperio",""
"244","O996",1,"Enfermedades del sistema digestivo que complican el embarazo, el parto y el puerperio",""
"245","O998",1,"Otras enfermedades especificadas y afecciones que complican el embarazo, el parto y el puerperio",""
"246","P071",1,"Otro peso bajo al nacer",""
"247","P073",1,"Otros recien nacidos pretermino",""
"248","P220",1,"Sindrome de dificultad respiratoria del recien nacido",""
"249","P239",2,"Neumonia congenita, organismo no especificado",""
"250","P369",2,"Sepsis bacteriana del recien nacido, no especificada",""
"251","P392",1,"Infeccion intraamniotica del feto, no clasificada en otra parte",""
"252","P551",1,"Incompatibilidad abo del feto y del recien nacido",""
"253","P593",1,"Ictericia neonatal por inhibidor de la leche materna",""
"254","P599",7,"Ictericia neonatal, no especificada",""
"255","P914",1,"Depresion cerebral neonatal",""
"256","Q120",2,"Catarata congenita",""
"257","Q178",1,"Otras malformaciones congenitas del oido, especificadas",""
"258","Q249",1,"Malformacion congenita del corazon, no especificada",""
"259","Q501",1,"Quiste en desarrollo del ovario",""
"260","Q531",1,"Testiculo no descendido, unilateral",""
"261","Q532",2,"Testiculo no descendido, bilateral",""
"262","Q539",3,"Testiculo no descendido, sin otra especificacion",""
"263","Q660",1,"Talipes equinovarus",""
"264","Q740",1,"Otras malformaciones congenitas de (de los) miembro(s) superior(es), incluida la cintura escapular",""
"265","Q790",1,"Hernia diafragmatica congenita",""
"266","R102",1,"Dolor pelvico y perineal",""
"267","R103",1,"Dolor localizado en otras partes inferiores del abdomen",""
"268","R104",1,"Otros dolores abdominales y los no especificados",""
"269","R400",1,"Somnolencia",""
"270","R509",3,"Fiebre, no especificada",""
"271","R560",1,"Convulsiones febriles",""
"272","R600",1,"Edema localizado",""
"273","R601",1,"Edema generalizado",""
"274","R634",2,"Perdida anormal de peso",""
"275","R688",1,"Otros sintomas y signos generales especificados",""
"276","S011",1,"Herida del parpado y de la region periocular",""
"277","S015",1,"Herida del labio y de la cavidad bucal",""
"278","S024",1,"Fractura del malar y del hueso maxilar superior",""
"279","S028",1,"Fractura de otros huesos del craneo y de la cara",""
"280","S052",1,"Laceracion y ruptura ocular con prolapso o perdida del tejido intraocular",""
"281","S056",1,"Herida penetrante del globo ocular sin cuerpo extraño",""
"282","S059",1,"Traumatismo del ojo y de la orbita, no especificado",""
"283","S069",10,"Traumatismo intracraneal, no especificado",""
"284","S099",1,"Traumatismo de la cabeza, no especificado",""
"285","S134",1,"Esguinces y torceduras de la columna cervical",""
"286","S300",1,"Contusion de la region lumbosacra y de la pelvis",""
"287","S411",1,"Herida del brazo",""
"288","S421",1,"Fractura del omoplato",""
"289","S423",4,"Fractura de la diafisis del humero",""
"290","S424",3,"Fractura de la epifisis inferior del humero",""
"291","S520",1,"Fractura de la epifisis superior del cubito",""
"292","S522",1,"Fractura de la diafisis del cubito",""
"293","S542",1,"Traumatismo del nervio radial a nivel del antebrazo",""
"294","S610",3,"Herida de dedo(s) de la mano, sin daño de la(s) uña(s)",""
"295","S626",2,"Fractura de otro dedo de la mano",""
"296","S628",1,"Fractura de otras partes y de las no especificadas de la muñeca y de la mano",""
"297","S631",1,"Luxacion de dedos de la mano",""
"298","S670",1,"Traumatismo por aplastamiento del pulgar y otro(s) dedo(s)",""
"299","S720",7,"Fractura del cuello del femur",""
"300","S729",3,"Fractura del femur, parte no especificada",""
"301","S822",2,"Fractura de la diafisis de la tibia",""
"302","S828",4,"Fractura de otras partes de la pierna",""
"303","S829",1,"Fractura de la pierna, parte no especificada",""
"304","S860",1,"Traumatismo del tendon de aquiles",""
"305","S920",3,"Fractura del calcaneo",""
"306","S967",1,"Traumatismo de multiples tendones y musculos a nivel del pie y del tobillo",""
"307","T009",2,"Traumatismos superficiales multiples, no especificados",""
"308","T140",1,"Traumatismos superficial de region no especificada del cuerpo",""
"309","T189",1,"Cuerpo extraño en el tubo digestivo, parte no especificada",""
"310","T200",2,"Quemadura de la cabeza y del cuello, grado no especificado",""
"311","T202",1,"Quemadura de la cabeza y del cuello, de segundo grado",""
"312","T290",1,"Quemaduras de multiples regiones, grado no especificado",""
"313","T300",1,"Quemadura de region del cuerpo y grado no especificados",""
"314","T509",2,"Envenenamiento por diureticos y otras drogas, medicamentos y sustancias biologicas no especificadas: otras drogas y sustancias biologicas, y las no especificadas",""
"315","T814",1,"Infeccion consecutiva a procedimiento, no clasificada en otra parte",""
"316","Z014",1,"Examen ginecologico (general) (de rutina)",""
"317","Z039",1,"Observacion por sospecha de enfermedad o afeccion no especificada",""
"318","Z136",2,"Examen de pesquisa especial para trastornos cardiovasculares",""
"319","Z352",1,"Supervision de embarazo con otro riesgo en la historia obstetrica o reproductiva",""
"320","Z359",3,"Supervision de embarazo de alto riesgo, sin otra especificacion",""
"321","Z391",2,"Atencion y examen de madre en periodo de lactancia",""
"322","Z411",1,"Otras cirugias plasticas por razones esteticas",""
"323","Z432",1,"Atencion de ileostomia",""
"324","Z450",1,"Asistencia y ajuste de marcapaso cardiaco",""
"325","Z509",2,"Atencion por procedimiento de rehabilitacion, no especificada",""
"326","Z511",1,"Sesion de quimioterapia por tumor",""
"327","Z512",1,"Otra quimioterapia",""
"328","Z540",1,"Convalecencia consecutiva a cirugia",""
"329","Z544",1,"Convalecencia consecutiva a tratamiento de fractura",""
"330","Z915",11,"Historia personal de lesion autoinfligida intencionalmente",""
