"","id10","N","dec10","grp10"
"99","I878",1,"Otros trastornos venosos especificados",""
"100","I880",2,"Linfadenitis mesenterica inespecifica",""
"101","I889",1,"Linfadenitis inespecifica no especificada",""
"102","J040",2,"Laringitis aguda",""
"103","J050",1,"Laringitis obstructiva, aguda [crup]",""
"104","J068",1,"Otras infecciones agudas de sitios multiples de las vias respiratorias superiores",""
"105","J069",6,"Infeccion aguda de las vias respiratorias superiores, no especificada",""
"106","J129",6,"Neumonia viral, no especificada",""
"107","J157",2,"Neumonia debida a mycoplasma pneumoniae",""
"108","J180",8,"Bronconeumonia, no especificada",""
"109","J181",21,"Neumonia lobar, no especificada",""
"110","J189",12,"Neumonia, no especificada",""
"111","J208",1,"Bronquitis aguda debida a otros microorganismos especificados",""
"112","J209",11,"Bronquitis aguda, no especificada",""
"113","J210",1,"Bronquiolitis aguda debida a virus sincitial respiratorio",""
"114","J342",1,"Desviacion del tabique nasal",""
"115","J350",2,"Amigdalitis cronica",""
"116","J351",2,"Hipertrofia de las amigdalas",""
"117","J353",1,"Hipertrofia de las amigdalas con hipertrofia de las adenoides",""
"118","J358",1,"Otras enfermedades cronicas de las amigdalas y de las adenoides",""
"119","J381",1,"Polipo de las cuerdas vocales y de la laringe",""
"120","J439",2,"Enfisema, no especificado",""
"121","J448",8,"Otras enfermedades pulmonares obstructivas cronicas especificadas",""
"122","J449",6,"Enfermedad pulmonar obstructiva cronica, no especificada",""
"123","J459",3,"Asma, no especificada",""
"124","J852",1,"Absceso del pulmon sin neumonia",""
"125","J869",1,"Piotorax sin fistula",""
"126","J960",1,"Insuficiencia respiratoria aguda",""
"127","J984",3,"Otros trastornos del pulmon",""
"128","J985",1,"Enfermedades del mediastino, no clasificados en otra parte",""
"129","K047",3,"Absceso periapical sin fistula",""
"130","K069",1,"Trastorno no especificado de la encia y de la zona edentula",""
"131","K102",1,"Afecciones inflamatorias de los maxilares",""
"132","K291",2,"Otras gastritis agudas",""
"133","K296",1,"Otras gastritis",""
"134","K350",1,"Apendicitis aguda con peritonitis generalizada",""
"135","K359",27,"Apendicitis aguda, no especificada",""
"136","K389",1,"Enfermedad del apendice, no especificada",""
"137","K403",1,"Hernia inguinal unilateral o no especificada, con obstruccion, sin gangrena",""
"138","K409",23,"Hernia inguinal unilateral o no especificada, sin obstrucion ni gangrena",""
"139","K419",1,"Hernia femoral unilateral o no especificada, sin obstruccion ni gangrena",""
"140","K429",4,"Hernia umbilical sin obstruccion ni gangrena",""
"141","K439",1,"Hernia ventral sin obstruccion ni gangrena",""
"142","K449",1,"Hernia diafragmatica sin obstruccion ni gangrena",""
"143","K519",1,"Colitis ulcerativa, sin otra especificacion",""
"144","K529",3,"Colitis y gastroenteritis no infecciosas, no especificadas",""
"145","K566",2,"Otras obstrucciones intestinales y las no especificadas",""
"146","K590",1,"Constipacion",""
"147","K610",1,"Absceso anal",""
"148","K612",1,"Absceso anorrectal",""
"149","K621",1,"Polipo rectal",""
"150","K628",1,"Otras enfermedades especificadas del ano y del recto",""
"151","K631",1,"Perforacion del intestino (no traumatica)",""
"152","K638",1,"Otras enfermedades especificadas del intestino",""
"153","K650",1,"Peritonitis aguda",""
"154","K709",2,"Enfermedad hepatica alcoholica, no especificada",""
"155","K720",2,"Insuficiencia hepatica aguda o subaguda",""
"156","K746",2,"Otras cirrosis del higado y la no especificadas",""
"157","K759",1,"Enfermedad inflamatoria del higado, no especificada",""
"158","K768",1,"Otras enfermedades especificas del higado",""
"159","K801",1,"Calculo de la vesicula biliar con otra colecistitis",""
"160","K802",13,"Calculo de la vesicula biliar sin colecistitis",""
"161","K805",1,"Calculo de conducto biliar sin colangitis ni colecistitis",""
"162","K810",4,"Colecistitis aguda",""
"163","K811",2,"Colecistitis cronica",""
"164","K830",1,"Colangitis",""
"165","K900",1,"Enfermedad celiaca",""
"166","K920",4,"Hematemesis",""
"167","K922",5,"Hemorragia gastrointestinal, no especificada",""
"168","L010",1,"Impetigo [cualquier sitio anatomico] [cualquier organismo]",""
"169","L020",1,"Absceso cutaneo, furunculo y antrax de la cara",""
"170","L021",1,"Absceso cutaneo, furunculo y antrax de la cuello",""
"171","L030",2,"Celulitis de los dedos de la mano y del pie",""
"172","L031",4,"Celulitis de otras partes de los miembros",""
"173","L032",1,"Celulitis de la cara",""
"174","L089",1,"Infeccion local de la piel y del tejido subcutaneo, no especificada",""
"175","M069",1,"Artritis reumatoide, no especificada",""
"176","M211",1,"Deformidad en varo, no clasificada en otra",""
"177","M222",1,"Trastornos rotulofemorales",""
"178","M224",1,"Condromalacia de la rotula",""
"179","M230",1,"Menisco quistico",""
"180","M231",1,"Menisco discoide (congenito)",""
"181","M233",1,"Otros trastornos de los meniscos",""
"182","M239",1,"Trastornos interno de la rodilla, no especificado",""
"183","M512",2,"Otros desplazamientos especificados de disco intervertebral",""
"184","M544",1,"Lumbago con ciatica",""
"185","M703",1,"Otras bursitis del codo",""
"186","M704",1,"Otras bursitis prerrotulianas",""
"187","M713",1,"Otros quistes de la bolsa serosa",""
"188","M758",1,"Otras lesiones del hombro",""
"189","M844",1,"Fractura patologica, no clasificada en otra parte",""
"190","N029",2,"Hematuria recurrente y persistente: no especificada",""
"191","N135",1,"Torsion y estrechez del ureter sin hidronefrosis",""
"192","N151",1,"Absceso renal y perirrenal",""
"193","N189",11,"Insuficiencia renal cronica, no especificada",""
"194","N200",4,"Calculo del riñon",""
"195","N201",2,"Calculo del ureter",""
"196","N281",1,"Quiste de riñon, adquirido",""
"197","N289",1,"Trastorno del riñon y del ureter, no especificado",""
"198","N320",1,"Obstruccion de cuello de la vejiga",""
"199","N359",1,"Estrechez uretral, no especificada",""
"200","N360",1,"Fistula de la uretra",""
"201","N390",8,"Infeccion de vias urinarias, sitio no especificado",""
"202","N419",2,"Enfermedad inflamatoria de la prostata, no especificada",""
"203","N433",5,"Hidrocele, no especificado",""
"204","N481",1,"Balanopostitis",""
"205","N601",1,"Mastopatia quistica difusa",""
"206","N709",1,"Salpingitis y ooforitis, no especificadas",""
"207","N751",1,"Absceso de la glandula de bartholin",""
"208","N800",2,"Endometriosis del utero",""
"209","N819",1,"Prolapso genital femenino, no especificado",""
"210","N823",1,"Fistula de la vagina al intestino grueso",""
"211","N839",1,"Enfermedad no inflamatoria del ovario, de la trompa de falopio y del ligamento ancho, no especificada",""
"212","N850",1,"Hiperplasia de glandula del endometrio",""
"213","N921",5,"Menstruacion excesiva y frecuente con ciclo irregular",""
"214","N926",2,"Menstruacion irregular, no especificada",""
"215","N940",1,"Dolor intermenstrual",""
"216","N946",1,"Dismenorrea, no especificada",""
"217","N950",1,"Hemorragia postmenopausica",""
"218","O001",1,"Embarazo tubarico",""
"219","O020",1,"Detencion del desarrollo del huevo y mola no hidatiforme",""
"220","O021",3,"Aborto retenido",""
"221","O030",1,"Aborto espontaneo: incompleto, complicado con infeccion genital y pelviana",""
"222","O034",1,"Aborto espontaneo: incompleto, sin complicacion",""
"223","O036",1,"Aborto espontaneo: completo o no especificado, complicado por hemorragia excesiva o tardia",""
"224","O039",6,"Aborto espontaneo: completo o no especificado, sin complicacion",""
"225","O064",1,"Aborto no especificado: incompleto, sin complicacion",""
"226","O069",1,"Aborto no especificado: completo o no especificado, sin complicacion",""
"227","O089",1,"Complicacion no especificada consecutiva al aborto, al embarazo ectopico y al embarazo molar",""
"228","O100",3,"Hipertension esencial preexistente que complica el embarazo, el parto y el puerperio",""
"229","O120",1,"Edema gestacional",""
"230","O149",1,"Preeclampsia, no especificada",""
"231","O200",13,"Amenaza de aborto",""
"232","O230",2,"Infeccion del riñon en el embarazo",""
"233","O244",2,"Diabetes mellitus que se origina en el embarazo",""
"234","O266",2,"Trastorno del higado en el embarazo, el parto y el puerperio",""
"235","O269",3,"Complicacion relacionada con el embarazo, no especificada",""
"236","O339",1,"Atencion materna por desproporcion de origen no especificado",""
"237","O342",1,"Atencion materna por cicatriz uterina debida a cirugia previa",""
"238","O345",1,"Atencion materna por otras anormalidades del utero gravido",""
"239","O348",1,"Atencion materna por anormalidades de los organos pelvianos",""
"240","O429",3,"Ruptura prematura de las membranas, sin otra especificacion",""
"241","O470",25,"Falso trabajo de parto antes de la 37 semanas completas de gestacion",""
"242","O471",3,"Falso trabajo de parto antes de la 37 y mas semanas completas de gestacion",""
"243","O621",2,"Inercia uterina secundaria",""
"244","O629",1,"Anomalia dinamica del trabajo de parto, no especificada",""
"245","O641",2,"Trabajo de parto obstruido debido a presentacion de nalgas",""
"246","O648",1,"Trabajo de parto obstruido debido a otras presentaciones anormales del feto",""
"247","O655",8,"Trabajo de parto obstruido debido a anomalias de los organos pelvianos maternos",""
"248","O662",1,"Trabajo de parto obstruido debido a distocia por feto inusualmente grande",""
"249","O664",1,"Fracaso de la prueba del trabajo de parto, no especificada",""
"250","O669",1,"Trabajo de parto obstruido, sin otra especificacion",""
"251","O680",2,"Trabajo de parto y parto complicados por anomalias de la frecuencia cardiaca fetal",""
"252","O800",3,"Parto unico espontaneo, presentacion cefalica de vertice",""
"253","O809",108,"Parto unico espontaneo, sin otra especificacion",""
"254","O813",1,"Parto con forceps de otros tipos y los no especificados",""
"255","O829",30,"Parto por cesarea, sin otra especificacion",""
"256","O838",3,"Otros partos unicos asistidos especificados",""
"257","O864",2,"Pirexa de origen desconocido consecutiva al parto",""
"258","O989",1,"Enfermedad infecciosa y parasitaria materna no especificada que complica el embarazo, el parto y el puerperio",""
"259","O996",1,"Enfermedades del sistema digestivo que complican el embarazo, el parto y el puerperio",""
"260","P071",1,"Otro peso bajo al nacer",""
"261","P073",1,"Otros recien nacidos pretermino",""
"262","P120",1,"Cefalohematoma debido a traumatismo del nacimiento",""
"263","P210",1,"Asfixia del nacimiento, severa",""
"264","P211",1,"Asfixia del nacimiento, leve y moderada",""
"265","P220",1,"Sindrome de dificultad respiratoria del recien nacido",""
"266","P239",1,"Neumonia congenita, organismo no especificado",""
"267","P593",1,"Ictericia neonatal por inhibidor de la leche materna",""
"268","P599",8,"Ictericia neonatal, no especificada",""
"269","P915",1,"Coma neonatal",""
"270","Q059",1,"Espina bifida, no especificada",""
"271","Q181",1,"Seno y quiste preauricular",""
"272","Q203",1,"Discordancia de la conexion ventriculoarterial",""
"273","Q210",1,"Defecto del tabique ventricular",""
"274","Q249",1,"Malformacion congenita del corazon, no especificada",""
"275","Q391",1,"Atresia del esofago con fistula traqueoesofagica",""
"276","Q531",1,"Testiculo no descendido, unilateral",""
"277","Q539",2,"Testiculo no descendido, sin otra especificacion",""
"278","Q652",1,"Luxacion congenita de la cadera, no especificada",""
"279","Q675",2,"Deformidad congenita de la columna vertebral",""
"280","Q793",1,"Gastrosquisis",""
"281","R040",1,"Epistaxis",""
"282","R042",1,"Hemoptisis",""
"283","R068",1,"Otras anormalidades de la respiracion y las no especificadas",""
"284","R104",8,"Otros dolores abdominales y los no especificados",""
"285","R400",1,"Somnolencia",""
"286","R509",6,"Fiebre, no especificada",""
"287","R560",2,"Convulsiones febriles",""
"288","R568",2,"Otras convulsiones y las no especificadas",""
"289","S001",1,"Contusion de los parpados y de la region periocular",""
"290","S009",1,"Traumatismo superficial de la cabeza, parte no especificada",""
"291","S018",1,"Herida de otras partes de la cabeza",""
"292","S026",1,"Fractura del maxilar inferior",""
"293","S029",1,"Fractura del craneo y de los huesos de la cara, parte no especificada",""
"294","S069",8,"Traumatismo intracraneal, no especificado",""
"295","S091",1,"Traumatismo de tendon y musculos de la cabeza",""
"296","S117",1,"Heridas multiples del cuello",""
"297","S119",1,"Herida de cuello, parte no especificada",""
"298","S222",1,"Fractura de esternon",""
"299","S268",1,"Otros traumatismos del corazon",""
"300","S299",1,"Traumatismo del torax, no especificado",""
"301","S309",1,"Traumatismo superficial del abdomen, de la region lumbosacra y de la pelvis, parte no especificada",""
"302","S399",1,"Traumatismo no especificado del abdomen, de la region lumbosacra y de la pelvis",""
"303","S424",1,"Fractura de la epifisis inferior del humero",""
"304","S428",1,"Fractura de otras partes del hombro y del brazo",""
"305","S520",1,"Fractura de la epifisis superior del cubito",""
"306","S529",2,"Fractura del antebrazo, parte no especificada",""
"307","S540",1,"Traumatismo del nervio cubital a nivel del antebrazo",""
"308","S602",1,"Contusion de otras partes de la muñeca y de la mano",""
"309","S626",1,"Fractura de otro dedo de la mano",""
"310","S628",2,"Fractura de otras partes y de las no especificadas de la muñeca y de la mano",""
"311","S720",2,"Fractura del cuello del femur",""
"312","S721",1,"Fractura pertrocanteriana",""
"313","S729",1,"Fractura del femur, parte no especificada",""
"314","S800",2,"Contusion de la rodilla",""
"315","S828",5,"Fractura de otras partes de la pierna",""
"316","S829",1,"Fractura de la pierna, parte no especificada",""
"317","S860",1,"Traumatismo del tendon de aquiles",""
"318","S903",1,"Contusion de otras partes y de las no especificadas del pie",""
"319","S913",1,"Heridas de otras partes del pie",""
"320","S929",1,"Fractura del pie, no especificada",""
"321","S930",1,"Luxacion de la articulacion del tobillo",""
"322","T009",3,"Traumatismos superficiales multiples, no especificados",""
"323","T140",1,"Traumatismos superficial de region no especificada del cuerpo",""
"324","T150",1,"Cuerpo extraño en la cornea",""
"325","T175",1,"Cuerpo extraño en bronquios",""
"326","T189",1,"Cuerpo extraño en el tubo digestivo, parte no especificada",""
"327","T240",1,"Quemadura de la cadera y del miembro inferior, grado no especificado, excepto tobillo y pie",""
"328","T241",1,"Quemadura de la cadera y del miembro inferior, de primer grado, excepto tobillo y pie",""
"329","T290",2,"Quemaduras de multiples regiones, grado no especificado",""
"330","T300",1,"Quemadura de region del cuerpo y grado no especificados",""
"331","T311",1,"Quemaduras que afectan del 10% al 19% de la superficie del cuerpo",""
"332","T509",2,"Envenenamiento por diureticos y otras drogas, medicamentos y sustancias biologicas no especificadas: otras drogas y sustancias biologicas, y las no especificadas",""
"333","T828",1,"Otras complicaciones de dispositivos protesicos, implantes e injertos cardiovasculares",""
"334","Z014",1,"Examen ginecologico (general) (de rutina)",""
"335","Z018",1,"Otros examenes especiales especificados",""
"336","Z352",1,"Supervision de embarazo con otro riesgo en la historia obstetrica o reproductiva",""
"337","Z358",2,"Supervision de otros embarazos de alto riesgo",""
"338","Z359",1,"Supervision de embarazo de alto riesgo, sin otra especificacion",""
"339","Z392",13,"Seguimiento postparto, de rutina",""
"340","Z433",1,"Atencion de colostomia",""
"341","Z450",1,"Asistencia y ajuste de marcapaso cardiaco",""
"342","Z470",2,"Cuidados posteriores a la extraccion de placa u otro dispositivo de fijacion interna en fractura",""
"343","Z510",1,"Sesion de radioterapia",""
"344","Z518",1,"Otras atenciones medicas especificadas",""
"345","Z540",1,"Convalecencia consecutiva a cirugia",""
"346","Z599",1,"Problemas no especificados relacionados con la vivienda y las circunstancias economicas",""
"347","Z629",1,"Problema no especificado relacionado con la crianza del niño",""
"348","Z915",7,"Historia personal de lesion autoinfligida intencionalmente",""
"349","Z942",1,"Trasplante de pulmon",""
"350","Z944",4,"Trasplante de higado",""
