"","id10","N","dec10","grp10"
"113","I443",1,"Otros tipos de bloqueo auriculoventricular y los no especificados",""
"114","I479",2,"Taquicardia paroxistica, no especificada",""
"115","I490",2,"Fibrilacion y aleteo ventricular",""
"116","I495",4,"Sindrome del seno enfermo",""
"117","I498",1,"Otras arritmias cardiacas especificadas",""
"118","I499",2,"Arritmia cardiaca, no especificada",""
"119","I500",5,"Insuficiencia cardiaca congestiva",""
"120","I509",8,"Insuficiencia cardiaca, no especificada",""
"121","I601",1,"Hemorragia subaracnoidea de arteria cerebral media",""
"122","I620",1,"Hemorragia subdural (aguda) (no traumatica)",""
"123","I630",1,"Infarto cerebral debido a trombosis de arterias precerebrales",""
"124","I634",1,"Infarto cerebral debido a embolia de arterias cerebrales",""
"125","I639",1,"Infarto cerebral, no especificado",""
"126","I658",1,"Oclusion y estenosis de otras arterias precerebrales",""
"127","I678",17,"Otras enfermedades cerebrovasculares especificadas",""
"128","I679",1,"Enfermedad cerebrovascular, no especificada",""
"129","I694",1,"Secuelas de accidente vascular encefalico, no especificado como hemorragico o isquemico",""
"130","I803",2,"Flebitis y tromboflebitis de los miembros inferiores, no especificada",""
"131","I809",1,"Flebitis y tromboflebitis de sitio no especificado",""
"132","I839",2,"Venas varicosas de los miembros inferiores sin ulcera ni inflamacion",""
"133","I860",1,"Varices sublinguales",""
"134","I861",1,"Varices escrotales",""
"135","I868",5,"Varices en otros sitios especificados",""
"136","I880",1,"Linfadenitis mesenterica inespecifica",""
"137","J040",1,"Laringitis aguda",""
"138","J042",1,"Laringotraqueitis aguda",""
"139","J111",3,"Influenza con otras manifestaciones respiratorias, virus no identificado",""
"140","J129",7,"Neumonia viral, no especificada",""
"141","J150",1,"Neumonia debida a klebsiella pneumoniae",""
"142","J152",1,"Neumonia debida a estafilococos",""
"143","J158",1,"Otras neumonias bacterianas",""
"144","J159",2,"Neumonia bacteriana, no especificada",""
"145","J180",1,"Bronconeumonia, no especificada",""
"146","J189",28,"Neumonia, no especificada",""
"147","J209",3,"Bronquitis aguda, no especificada",""
"148","J210",3,"Bronquiolitis aguda debida a virus sincitial respiratorio",""
"149","J219",4,"Bronquiolitis aguda, no especificada",""
"150","J324",1,"Pansinusitis cronica",""
"151","J329",1,"Sinusitis cronica, no especificada",""
"152","J342",4,"Desviacion del tabique nasal",""
"153","J348",2,"Otros trastornos especificados de la nariz y de los senos paranasales",""
"154","J351",1,"Hipertrofia de las amigdalas",""
"155","J352",1,"Hipertrofia de las adenoides",""
"156","J353",2,"Hipertrofia de las amigdalas con hipertrofia de las adenoides",""
"157","J358",1,"Otras enfermedades cronicas de las amigdalas y de las adenoides",""
"158","J359",1,"Enfermedad cronicas de las amigdalas y de las adenoides, no especificada",""
"159","J441",1,"Enfermedad pulmonar obstructiva cronica con exacerbacion aguda, no especificada",""
"160","J448",1,"Otras enfermedades pulmonares obstructivas cronicas especificadas",""
"161","J449",2,"Enfermedad pulmonar obstructiva cronica, no especificada",""
"162","J458",1,"Asma mixta",""
"163","J459",3,"Asma, no especificada",""
"164","J690",5,"Neumonitis debida a aspiracion de alimento o vomito",""
"165","J698",1,"Neumonitis debida a aspiracion de otros solidos y liquidos",""
"166","J931",1,"Otros tipos de neumotorax espontaneo",""
"167","J950",1,"Funcionamiento defectuoso de la traqueostomia",""
"168","J955",1,"Estenosis subglotica consecutiva a procedimientos",""
"169","J960",1,"Insuficiencia respiratoria aguda",""
"170","J969",1,"Insuficiencia respiratoria, no especificada",""
"171","J984",1,"Otros trastornos del pulmon",""
"172","J988",1,"Otros trastornos respiratorios especificados",""
"173","K075",1,"Anomalias dentofaciales funcionales",""
"174","K102",1,"Afecciones inflamatorias de los maxilares",""
"175","K210",1,"Enfermedad del reflujo gastroesofagico con esofagitis",""
"176","K220",1,"Acalasia del cardias",""
"177","K222",1,"Obstruccion del esofago",""
"178","K400",1,"Hernia inguinal bilateral con obstruccion, sin gangrena",""
"179","K402",3,"Hernia inguinal bilateral, sin obstruccion ni gangrena",""
"180","K403",1,"Hernia inguinal unilateral o no especificada, con obstruccion, sin gangrena",""
"181","K409",26,"Hernia inguinal unilateral o no especificada, sin obstrucion ni gangrena",""
"182","K429",7,"Hernia umbilical sin obstruccion ni gangrena",""
"183","K439",3,"Hernia ventral sin obstruccion ni gangrena",""
"184","K449",1,"Hernia diafragmatica sin obstruccion ni gangrena",""
"185","K509",1,"Enfermedad de crohn, no especificada",""
"186","K564",1,"Otras obstrucciones del intestino",""
"187","K566",2,"Otras obstrucciones intestinales y las no especificadas",""
"188","K579",1,"Enfermedad diverticular del intestino, parte no especificada, sin perforacion ni absceso",""
"189","K590",3,"Constipacion",""
"190","K601",1,"Fisura anal cronica",""
"191","K605",2,"Fistula anorrectal",""
"192","K610",4,"Absceso anal",""
"193","K612",1,"Absceso anorrectal",""
"194","K625",2,"Hemorragia del ano y del recto",""
"195","K650",1,"Peritonitis aguda",""
"196","K703",2,"Cirrosis hepatica alcoholica",""
"197","K709",2,"Enfermedad hepatica alcoholica, no especificada",""
"198","K729",2,"Insuficiencia hepatica, no especificada",""
"199","K746",2,"Otras cirrosis del higado y la no especificadas",""
"200","K750",1,"Absceso del higado",""
"201","K768",2,"Otras enfermedades especificas del higado",""
"202","K769",6,"Enfermedad del higado, no especificada",""
"203","K800",1,"Calculo de la vesicula biliar con colecistitis aguda",""
"204","K801",4,"Calculo de la vesicula biliar con otra colecistitis",""
"205","K802",15,"Calculo de la vesicula biliar sin colecistitis",""
"206","K804",1,"Calculo de conducto biliar con colecistitis",""
"207","K805",6,"Calculo de conducto biliar sin colangitis ni colecistitis",""
"208","K808",21,"Otras colelitiasis",""
"209","K810",6,"Colecistitis aguda",""
"210","K819",2,"Colecistitis, no especificada",""
"211","K830",1,"Colangitis",""
"212","K831",2,"Obstruccion del conducto biliar",""
"213","K914",1,"Disfuncion de colostomia o enterostomia",""
"214","K920",3,"Hematemesis",""
"215","K921",2,"Melena",""
"216","K922",5,"Hemorragia gastrointestinal, no especificada",""
"217","L031",3,"Celulitis de otras partes de los miembros",""
"218","L032",1,"Celulitis de la cara",""
"219","L040",1,"Linfadenitis aguda de cara, cabeza y cuello",""
"220","L059",1,"Quiste pilonidal sin absceso",""
"221","L080",1,"Pioderma",""
"222","L089",1,"Infeccion local de la piel y del tejido subcutaneo, no especificada",""
"223","L929",1,"Trastorno granulomatoso de la piel y del tejido subcutaneo, no especificado",""
"224","L989",1,"Trastorno de la piel y del tejido subcutaneo, no especificado",""
"225","M059",1,"Artritis reumatoide seropositiva, sin otra especificacion",""
"226","M169",8,"Coxartrosis, no especificada",""
"227","M171",1,"Otras gonartrosis primarias",""
"228","M179",3,"Gonartrosis, no especificada",""
"229","M215",1,"Mano o pie en garra o en talipes, pie equinovaro o zambo adquiridos",""
"230","M220",1,"Luxacion recidivante de la rotula",""
"231","M228",1,"Otros trastornos de la rotula",""
"232","M230",2,"Menisco quistico",""
"233","M232",3,"Trastorno del menisco debido a desgarro o lesion antigua",""
"234","M233",6,"Otros trastornos de los meniscos",""
"235","M234",1,"Cuerpo flotante en la rodilla",""
"236","M235",5,"Inestabilidad cronica de la rodilla",""
"237","M238",1,"Otros trastornos internos de la rodilla",""
"238","M239",4,"Trastornos interno de la rodilla, no especificado",""
"239","M253",1,"Otras inestabilidades articulares",""
"240","M310",1,"Angiitis debida a hipersensibilidad",""
"241","M353",1,"Polimialgia reumatica",""
"242","M464",1,"Discitis, no especificada",""
"243","M480",1,"Estenosis espinal",""
"244","M500",2,"Trastorno de disco cervical con mielopatia (g99.2)",""
"245","M511",2,"Trastorno de disco lumbar y otros, con radiculopatia",""
"246","M512",4,"Otros desplazamientos especificados de disco intervertebral",""
"247","M518",2,"Otros trastornos especificados de los discos intervertebrales",""
"248","M542",1,"Cervicalgia",""
"249","M548",1,"Otras dorsalgias",""
"250","M664",1,"Ruptura espontanea de otros tendones",""
"251","M703",1,"Otras bursitis del codo",""
"252","M712",1,"Quiste sinovial del hueco popliteo [de baker]",""
"253","M720",1,"Fibromatosis de la aponeurosis palmar [dupuytren]",""
"254","M751",3,"Sindrome de manguito rotatorio",""
"255","M841",3,"Falta de consolidacion de fractura [seudoartrosis]",""
"256","N039",3,"Sindrome nefritico cronico: no especificada",""
"257","N046",1,"Sindrome nefrotico: enfermedad por depositos densos",""
"258","N139",1,"Uropatia obstructiva por reflujo, sin otra especificacion",""
"259","N159",1,"Enfermedad renal tubulointersticial, no especificada",""
"260","N179",1,"Insuficiencia renal aguda, no especificada",""
"261","N189",12,"Insuficiencia renal cronica, no especificada",""
"262","N200",1,"Calculo del riñon",""
"263","N201",7,"Calculo del ureter",""
"264","N211",1,"Calculo en la uretra",""
"265","N359",1,"Estrechez uretral, no especificada",""
"266","N390",9,"Infeccion de vias urinarias, sitio no especificado",""
"267","N393",1,"Incontinencia urinaria por tension",""
"268","N394",3,"Otras incontinencias urinarias especificadas",""
"269","N410",1,"Prostatitis aguda",""
"270","N428",2,"Otros trastornos especificados de la prostata",""
"271","N488",1,"Otros trastornos especificados del pene",""
"272","N751",1,"Absceso de la glandula de bartholin",""
"273","N803",1,"Endometriosis del peritoneo pelvico",""
"274","N814",1,"Prolapso uterovaginal, sin otra especificacion",""
"275","N818",1,"Otros prolapsos genitales femeninos",""
"276","N819",5,"Prolapso genital femenino, no especificado",""
"277","N832",2,"Otros quistes ovaricos y los no especificados",""
"278","N850",2,"Hiperplasia de glandula del endometrio",""
"279","N851",1,"Hiperplasia adenomatosa del endometrio",""
"280","N871",4,"Displasia cervical moderada",""
"281","N879",1,"Displasia del cuello del utero, no especificada",""
"282","N890",1,"Displasia vaginal leve",""
"283","N921",2,"Menstruacion excesiva y frecuente con ciclo irregular",""
"284","N948",1,"Otras afecciones especificadas asociadas con los organos genitales femeninos y el ciclo menstrual",""
"285","N971",1,"Infertilidad femenina de origen tubarico",""
"286","N979",1,"Infertilidad femenina, no especificada",""
"287","O021",9,"Aborto retenido",""
"288","O039",4,"Aborto espontaneo: completo o no especificado, sin complicacion",""
"289","O063",2,"Aborto no especificado: incompleto, con otras complicaciones especificadas y las no especificadas",""
"290","O064",1,"Aborto no especificado: incompleto, sin complicacion",""
"291","O069",3,"Aborto no especificado: completo o no especificado, sin complicacion",""
"292","O100",1,"Hipertension esencial preexistente que complica el embarazo, el parto y el puerperio",""
"293","O149",1,"Preeclampsia, no especificada",""
"294","O200",2,"Amenaza de aborto",""
"295","O230",1,"Infeccion del riñon en el embarazo",""
"296","O239",1,"Otras infeccion y las no especificadas de las vias genitourinarias en el embarazo",""
"297","O244",4,"Diabetes mellitus que se origina en el embarazo",""
"298","O249",6,"Diabetes mellitus no especificada, en el embarazo",""
"299","O300",1,"Embarazo doble",""
"300","O324",1,"Atencion materna por cabeza alta en gestacion a termino",""
"301","O334",1,"Atencion materna por desproporcion fetopelviana de origen mixto, materno y fetal",""
"302","O335",1,"Atencion materna por desproporcion debida a feto demasiado grande",""
"303","O342",3,"Atencion materna por cicatriz uterina debida a cirugia previa",""
"304","O351",1,"Atencion materna por (presunta) anormalidad cromosomica en el feto",""
"305","O364",1,"Atencion materna por muerte intrauterina",""
"306","O470",4,"Falso trabajo de parto antes de la 37 semanas completas de gestacion",""
"307","O471",2,"Falso trabajo de parto antes de la 37 y mas semanas completas de gestacion",""
"308","O479",2,"Falso trabajo de parto sin otra especificacion",""
"309","O655",11,"Trabajo de parto obstruido debido a anomalias de los organos pelvianos maternos",""
"310","O756",1,"Retraso del parto despues de la ruptura espontanea o no especificada de las membranas",""
"311","O800",1,"Parto unico espontaneo, presentacion cefalica de vertice",""
"312","O809",31,"Parto unico espontaneo, sin otra especificacion",""
"313","O810",1,"Parto con forceps bajo",""
"314","O820",18,"Parto por cesarea electiva",""
"315","O821",2,"Parto por cesarea de emergencia",""
"316","O829",56,"Parto por cesarea, sin otra especificacion",""
"317","O838",14,"Otros partos unicos asistidos especificados",""
"318","O839",1,"Parto unico asistido, sin otra especificacion",""
"319","O842",1,"Parto multiple, todos por cesarea",""
"320","O998",2,"Otras enfermedades especificadas y afecciones que complican el embarazo, el parto y el puerperio",""
"321","P051",2,"Pequeño para edad gestacional",""
"322","P073",2,"Otros recien nacidos pretermino",""
"323","P201",1,"Hipoxia intrauterina notada por primera vez durante el trabajo de parto",""
"324","P210",2,"Asfixia del nacimiento, severa",""
"325","P219",1,"Asfixia del nacimiento, no especificada",""
"326","P220",3,"Sindrome de dificultad respiratoria del recien nacido",""
"327","P249",1,"Sindrome de aspiracion neonatal, sin otra especificacion",""
"328","P269",1,"Hemorragia pulmonar no especificada, originada en el periodo perinatal",""
"329","P283",1,"Apnea primaria del sueño del recien nacido",""
"330","P293",1,"Persistencia de la circulacion fetal",""
"331","P378",1,"Otras enfermedades neonatales infecciosas o parasitarias especificadas",""
"332","P399",1,"Infeccion propia del periodo perinatal, no especificada",""
"333","P593",1,"Ictericia neonatal por inhibidor de la leche materna",""
"334","P599",6,"Ictericia neonatal, no especificada",""
"335","Q111",1,"Otras anoftalmias",""
"336","Q203",1,"Discordancia de la conexion ventriculoarterial",""
"337","Q378",1,"Fisura del paladar con labio leporino bilateral, sin otra especificacion",""
"338","Q531",2,"Testiculo no descendido, unilateral",""
"339","Q532",1,"Testiculo no descendido, bilateral",""
"340","Q549",1,"Hipospadias, no especificada",""
"341","Q550",1,"Ausencia y aplasia del testiculo",""
"342","Q761",1,"Sindrome de klippel",""
"343","R001",1,"Bradicardia, no especificada",""
"344","R040",1,"Epistaxis",""
"345","R073",1,"Otros dolores en el pecho",""
"346","R104",1,"Otros dolores abdominales y los no especificados",""
"347","R262",7,"Dificultad para caminar, no clasificada en otra parte",""
"348","R451",1,"Inquietud y agitacion",""
"349","R458",2,"Otros sintomas y signos que involucran el estado emocional",""
"350","R509",2,"Fiebre, no especificada",""
"351","R560",2,"Convulsiones febriles",""
"352","R568",1,"Otras convulsiones y las no especificadas",""
"353","R571",1,"Choque hipovolemico",""
"354","R599",1,"Adenomegalia, no especificada",""
"355","R601",1,"Edema generalizado",""
"356","R628",1,"Otras faltas del desarrollo fisiologico normal esperado",""
"357","R688",2,"Otros sintomas y signos generales especificados",""
"358","S010",1,"Herida del cuero cabelludo",""
"359","S015",1,"Herida del labio y de la cavidad bucal",""
"360","S024",1,"Fractura del malar y del hueso maxilar superior",""
"361","S062",1,"Traumatismo cerebral difuso",""
"362","S069",5,"Traumatismo intracraneal, no especificado",""
"363","S097",1,"Traumatismos multiples de la cabeza",""
"364","S099",1,"Traumatismo de la cabeza, no especificado",""
"365","S120",1,"Fractura de la primera vertebra cervical",""
"366","S272",1,"Hemoneumotorax traumatico",""
"367","S328",1,"Fractura de otras partes y de las no especificadas de la columna lumbar y de la pelvis",""
"368","S422",1,"Fractura de la epifisis superior del humero",""
"369","S423",1,"Fractura de la diafisis del humero",""
"370","S429",1,"Fractura del hombro y del brazo, parte no especificada",""
"371","S520",1,"Fractura de la epifisis superior del cubito",""
"372","S521",1,"Fractura de la epifisis superior del radio",""
"373","S523",1,"Fractura de la diafisis del radio",""
"374","S525",4,"Fractura de la epifisis inferior del radio",""
"375","S531",2,"Luxacion del codo, no especificada",""
"376","S620",2,"Fractura del hueso escafoides [navicular] de la mano",""
"377","S625",3,"Fractura del pulgar",""
"378","S626",2,"Fractura de otro dedo de la mano",""
"379","S628",6,"Fractura de otras partes y de las no especificadas de la muñeca y de la mano",""
"380","S649",1,"Traumatismo de nervio no especificado a nivel de la muñeca y de la mano",""
"381","S682",2,"Amputacion traumatica de dos o mas dedos solamente (completa) (parcial)",""
"382","S720",6,"Fractura del cuello del femur",""
"383","S723",1,"Fractura de la diafisis del femur",""
"384","S729",2,"Fractura del femur, parte no especificada",""
"385","S730",1,"Luxacion de cadera",""
"386","S820",3,"Fractura de la rotula",""
"387","S821",1,"Fractura de la epifisis superior de la tibia",""
"388","S822",1,"Fractura de la diafisis de la tibia",""
"389","S824",1,"Fractura del perone solamente",""
"390","S828",3,"Fractura de otras partes de la pierna",""
"391","S829",2,"Fractura de la pierna, parte no especificada",""
"392","S835",1,"Esguinces y torceduras que comprometen el ligamento cruzado (anterior) (posterior) de la rodilla",""
"393","S900",1,"Contusion del tobillo",""
"394","S917",1,"Heridas multiples del tobillo y del pie",""
"395","S920",3,"Fractura del calcaneo",""
"396","T016",1,"Heridas que afectan multiples regiones del(de los) miembro(s) superior(es) con miembro(s) inferior(es)",""
"397","T093",1,"Traumatismo de la medula espinal, nivel no especificado",""
"398","T141",1,"Herida de region no especificada del cuerpo",""
"399","T144",1,"Traumatismo de nervio(s) de region no especificada del cuerpo",""
"400","T181",1,"Cuerpo extraño en el esofago",""
"401","T424",1,"Envenenamiento por antiepilepticos, hipnoticos",""
"402","T509",1,"Envenenamiento por diureticos y otras drogas, medicamentos y sustancias biologicas no especificadas: otras drogas y sustancias biologicas, y las no especificadas",""
"403","T543",1,"Efecto toxico de sustancias corrosivas: alcalis causticos y sustancias alcalinas similares",""
"404","T633",3,"Efecto toxico del contacto con animales venenosos: veneno de arañas",""
"405","T810",1,"Hemorragia y hematoma que complican un procedimiento, no clasificados en otra parte",""
"406","T813",1,"Desgarro de herida operatoria, no clasificado en otra parte",""
"407","T814",2,"Infeccion consecutiva a procedimiento, no clasificada en otra parte",""
"408","T829",1,"Complicacion no especificada de dispositivo protesico, implante e injerto cardiovascular",""
"409","T859",1,"Complicacion no especificada de dispositivo protesico, implante e injerto interno",""
"410","T889",1,"Complicaciones no especificadas de la atencion medica y quirurgica",""
"411","T941",1,"Secuelas de traumatismos de regiones no especificadas del cuerpo",""
"412","Z035",1,"Observacion por sospecha de otras enfermedades cardiovasculares",""
"413","Z302",5,"Esterilizacion",""
"414","Z352",3,"Supervision de embarazo con otro riesgo en la historia obstetrica o reproductiva",""
"415","Z359",1,"Supervision de embarazo de alto riesgo, sin otra especificacion",""
"416","Z390",1,"Atencion y examen inmediatamente despues del parto",""
"417","Z392",1,"Seguimiento postparto, de rutina",""
"418","Z411",4,"Otras cirugias plasticas por razones esteticas",""
"419","Z412",1,"Circuncision ritual o de rutina",""
"420","Z502",2,"Rehabilitacion del alcoholico",""
"421","Z540",6,"Convalecencia consecutiva a cirugia",""
"422","Z653",1,"Problemas relacionados con otras circunstancias legales",""
"423","Z837",1,"Historia familiar de enfermedades del sistema digestivo",""
"424","Z915",5,"Historia personal de lesion autoinfligida intencionalmente",""
"425","Z918",2,"Historia personal de otros factores de riesgo, no clasificados en otra parte",""
"426","Z929",1,"Historia personal de tratamiento medico no especificado",""
