"","id10","N","dec10","grp10"
"46","D400",2,"Tumor de comportamiento incierto o desconocido de la prostata",""
"47","D410",1,"Tumor de comportamiento incierto o desconocido del riñon",""
"48","D445",1,"Tumor de comportamiento incierto o desconocido de la glandula pineal",""
"49","D481",1,"Tumor de comportamiento incierto o desconocido del tejido conjuntivo y otro tejido blando",""
"50","D580",3,"Esferocitosis hereditaria",""
"51","D649",5,"Anemia de tipo no especificado",""
"52","D690",1,"Purpura alergica",""
"53","D694",1,"Otras trombocitopenias primarias",""
"54","D733",1,"Absceso del bazo",""
"55","D819",1,"Inmunodeficiencia combinada, no especificada",""
"56","E078",1,"Otros trastornos especificados de la glandula tiroides",""
"57","E101",1,"Diabetes mellitus insulinodependiente con cetoacidosis",""
"58","E109",1,"Diabetes mellitus insulinodependiente sin mencion de complicacion",""
"59","E115",4,"Diabetes mellitus no insulinodependiente con complicaciones circulatorias perifericas",""
"60","E145",1,"Diabetes mellitus, no especificada con complicaciones circulatorias perifericas",""
"61","E148",2,"Diabetes mellitus, no especificada con complicaciones no especificadas",""
"62","E149",1,"Diabetes mellitus, no especificada sin mencion de complicacion",""
"63","E162",5,"Hipoglicemia , no especificada",""
"64","E669",1,"Obesidad, no especificada",""
"65","E881",3,"Lipodistrofia, no clasificada en otra parte",""
"66","F068",1,"Otros trastornos mentales especificados debidos a lesion y disfuncion cerebral y a enfermedad fisica",""
"67","F100",1,"Trastornos mentales y del comportamiento debidos al uso del alcohol: intoxicacion aguda",""
"68","F103",1,"Trastornos mentales y del comportamiento debidos al uso del alcohol: estado de abstinencia",""
"69","F140",1,"Trastornos mentales y del comportamiento debidos al uso de cocaina: intoxicacion aguda",""
"70","F142",1,"Trastornos mentales y del comportamiento debidos al uso de cocaina: sindrome de dependencia",""
"71","F199",1,"Trastornos mentales y del comportamiento debidos al uso de multiples drogas y al uso de otras sustancias psicoactivas: trastorno mental y del comportamiento, no especificado",""
"72","F200",1,"Esquizofrenia paranoide",""
"73","F209",2,"Esquizofrenia, no especificada",""
"74","F319",1,"Trastorno afectivo bipolar, no especificado",""
"75","F322",3,"Episodio depresivo grave sin sintomas psicoticos",""
"76","F323",1,"Episodio depresivo grave con sintomas psicoticos",""
"77","F329",2,"Episodio depresivo, no especificado",""
"78","F448",1,"Otros trastornos disociativos [de conversion]",""
"79","F959",1,"Trastorno por tic, no especificado",""
"80","G009",1,"Meningitis bacteriana, no especificada",""
"81","G122",1,"Enfermedades de las neuronas motoras",""
"82","G259",1,"Trastorno extrapiramidal y del movimiento, no especificado",""
"83","G409",3,"Epilepsia, tipo no especificado",""
"84","G419",1,"Estado de mal epileptico de tipo no especificado",""
"85","G441",1,"Cefalea vascular, ncop",""
"86","G459",1,"Isquemia cerebral transitoria, sin otra especificacion",""
"87","G473",1,"Apnea del sueño",""
"88","G510",1,"Paralisis de bell",""
"89","G560",2,"Sindrome del tunel carpiano",""
"90","G801",1,"Diplejia espastica",""
"91","G822",8,"Paraplejia, no especificada",""
"92","G931",1,"Lesion cerebral anoxica, no clasificada en otra parte",""
"93","G939",1,"Trastorno del encefalo, no especificado",""
"94","G959",1,"Enfermedad de la medula espinal, no especificada",""
"95","G969",1,"Trastorno del sistema nervioso central, no especificado",""
"96","H269",1,"Catarata, no especificada",""
"97","H532",1,"Diplopia",""
"98","H618",1,"Otros trastornos especificados del oido externo",""
"99","H813",1,"Otros vertigos perifericos",""
"100","I050",2,"Estenosis mitral",""
"101","I200",2,"Angina inestable",""
"102","I209",2,"Angina de pecho, no especificada",""
"103","I219",5,"Infarto agudo del miocardio, sin otra especificacion",""
"104","I259",1,"Enfermedad isquemia cronica del corazon, no especificada",""
"105","I269",1,"Embolia pulmonar sin mencion de corazon pulmonar agudo",""
"106","I270",1,"Hipertension pulmonar primaria",""
"107","I340",2,"Insuficiencia (de la valvula) mitral",""
"108","I442",1,"Bloqueo auriculoventricular completo",""
"109","I443",1,"Otros tipos de bloqueo auriculoventricular y los no especificados",""
"110","I471",1,"Taquicardia supraventricular",""
"111","I479",1,"Taquicardia paroxistica, no especificada",""
"112","I495",2,"Sindrome del seno enfermo",""
"113","I499",3,"Arritmia cardiaca, no especificada",""
"114","I500",5,"Insuficiencia cardiaca congestiva",""
"115","I509",10,"Insuficiencia cardiaca, no especificada",""
"116","I519",1,"Enfermedad cardiaca, no especificada",""
"117","I619",2,"Hemorragia intraencefalica, no especificada",""
"118","I620",1,"Hemorragia subdural (aguda) (no traumatica)",""
"119","I678",7,"Otras enfermedades cerebrovasculares especificadas",""
"120","I679",2,"Enfermedad cerebrovascular, no especificada",""
"121","I714",1,"Aneurisma de la aorta abdominal, sin mencion de ruptura",""
"122","I776",1,"Arteritis, no especificada",""
"123","I823",1,"Embolia y trombosis de vena renal",""
"124","I829",3,"Embolia y trombosis de vena no especificada",""
"125","I839",4,"Venas varicosas de los miembros inferiores sin ulcera ni inflamacion",""
"126","I868",2,"Varices en otros sitios especificados",""
"127","I872",1,"Insuficiencia venosa (cronica) (periferica)",""
"128","I880",2,"Linfadenitis mesenterica inespecifica",""
"129","J039",4,"Amigdalitis aguda, no especificada",""
"130","J040",2,"Laringitis aguda",""
"131","J042",1,"Laringotraqueitis aguda",""
"132","J121",1,"Neumonia debida a virus sincitial respiratorio",""
"133","J122",1,"Neumonia debida a virus parainfluenza",""
"134","J129",3,"Neumonia viral, no especificada",""
"135","J152",1,"Neumonia debida a estafilococos",""
"136","J157",1,"Neumonia debida a mycoplasma pneumoniae",""
"137","J159",2,"Neumonia bacteriana, no especificada",""
"138","J180",1,"Bronconeumonia, no especificada",""
"139","J181",2,"Neumonia lobar, no especificada",""
"140","J189",33,"Neumonia, no especificada",""
"141","J208",2,"Bronquitis aguda debida a otros microorganismos especificados",""
"142","J209",11,"Bronquitis aguda, no especificada",""
"143","J210",2,"Bronquiolitis aguda debida a virus sincitial respiratorio",""
"144","J219",6,"Bronquiolitis aguda, no especificada",""
"145","J342",2,"Desviacion del tabique nasal",""
"146","J351",2,"Hipertrofia de las amigdalas",""
"147","J352",3,"Hipertrofia de las adenoides",""
"148","J353",2,"Hipertrofia de las amigdalas con hipertrofia de las adenoides",""
"149","J359",3,"Enfermedad cronicas de las amigdalas y de las adenoides, no especificada",""
"150","J448",3,"Otras enfermedades pulmonares obstructivas cronicas especificadas",""
"151","J449",3,"Enfermedad pulmonar obstructiva cronica, no especificada",""
"152","J459",2,"Asma, no especificada",""
"153","J690",5,"Neumonitis debida a aspiracion de alimento o vomito",""
"154","J955",2,"Estenosis subglotica consecutiva a procedimientos",""
"155","J969",2,"Insuficiencia respiratoria, no especificada",""
"156","J984",1,"Otros trastornos del pulmon",""
"157","K219",1,"Enfermedad del reflujo gastroesofagico sin esofagitis",""
"158","K222",1,"Obstruccion del esofago",""
"159","K260",1,"Ulcera duodenal aguda con hemorragia",""
"160","K297",1,"Gastritis, no especificada",""
"161","K402",3,"Hernia inguinal bilateral, sin obstruccion ni gangrena",""
"162","K409",28,"Hernia inguinal unilateral o no especificada, sin obstrucion ni gangrena",""
"163","K419",2,"Hernia femoral unilateral o no especificada, sin obstruccion ni gangrena",""
"164","K429",8,"Hernia umbilical sin obstruccion ni gangrena",""
"165","K439",7,"Hernia ventral sin obstruccion ni gangrena",""
"166","K469",3,"Hernia abdominal no especificada, sin obstruccion ni gangrena",""
"167","K550",1,"Trastorno vascular agudo de los intestinos",""
"168","K566",6,"Otras obstrucciones intestinales y las no especificadas",""
"169","K579",2,"Enfermedad diverticular del intestino, parte no especificada, sin perforacion ni absceso",""
"170","K603",1,"Fisura anal",""
"171","K610",1,"Absceso anal",""
"172","K612",1,"Absceso anorrectal",""
"173","K729",1,"Insuficiencia hepatica, no especificada",""
"174","K746",1,"Otras cirrosis del higado y la no especificadas",""
"175","K758",1,"Otras enfermedades inflamatorias del higado, especificadas",""
"176","K769",3,"Enfermedad del higado, no especificada",""
"177","K800",5,"Calculo de la vesicula biliar con colecistitis aguda",""
"178","K802",17,"Calculo de la vesicula biliar sin colecistitis",""
"179","K803",1,"Calculo de conducto biliar con colangitis",""
"180","K804",1,"Calculo de conducto biliar con colecistitis",""
"181","K805",2,"Calculo de conducto biliar sin colangitis ni colecistitis",""
"182","K808",19,"Otras colelitiasis",""
"183","K810",17,"Colecistitis aguda",""
"184","K811",1,"Colecistitis cronica",""
"185","K831",3,"Obstruccion del conducto biliar",""
"186","K900",1,"Enfermedad celiaca",""
"187","K914",1,"Disfuncion de colostomia o enterostomia",""
"188","K920",4,"Hematemesis",""
"189","K921",1,"Melena",""
"190","K922",1,"Hemorragia gastrointestinal, no especificada",""
"191","L010",1,"Impetigo [cualquier sitio anatomico] [cualquier organismo]",""
"192","L023",1,"Absceso cutaneo, furunculo y antrax de gluteos",""
"193","L029",1,"Absceso cutaneo, furunculo y antrax de sitio no especificado",""
"194","L031",11,"Celulitis de otras partes de los miembros",""
"195","L032",2,"Celulitis de la cara",""
"196","L038",2,"Celulitis de otros sitios",""
"197","L039",1,"Celulitis de sitio no especificado",""
"198","L059",2,"Quiste pilonidal sin absceso",""
"199","L609",1,"Trastorno de la uña, no especificado",""
"200","L728",1,"Otros quistes foliculares de la piel y del tejido subcutaneo",""
"201","L959",1,"Vasculitis limitada a la piel, sin otra especificacion",""
"202","M069",2,"Artritis reumatoide, no especificada",""
"203","M160",1,"Coxartrosis primaria, bilateral",""
"204","M169",3,"Coxartrosis, no especificada",""
"205","M179",2,"Gonartrosis, no especificada",""
"206","M190",1,"Artrosis primaria de otras articulaciones",""
"207","M192",1,"Artrosis secundaria de otras articulaciones",""
"208","M198",2,"Otras artrosis especificadas",""
"209","M201",2,"Hallux valgus (adquirido)",""
"210","M211",1,"Deformidad en varo, no clasificada en otra",""
"211","M228",1,"Otros trastornos de la rotula",""
"212","M230",1,"Menisco quistico",""
"213","M231",2,"Menisco discoide (congenito)",""
"214","M232",4,"Trastorno del menisco debido a desgarro o lesion antigua",""
"215","M233",8,"Otros trastornos de los meniscos",""
"216","M235",1,"Inestabilidad cronica de la rodilla",""
"217","M238",5,"Otros trastornos internos de la rodilla",""
"218","M239",3,"Trastornos interno de la rodilla, no especificado",""
"219","M255",1,"Dolor en articulacion",""
"220","M510",1,"Trastornos de discos intervertebrales lumbares y otros, con mielopatia (g99.2)",""
"221","M511",1,"Trastorno de disco lumbar y otros, con radiculopatia",""
"222","M512",7,"Otros desplazamientos especificados de disco intervertebral",""
"223","M518",2,"Otros trastornos especificados de los discos intervertebrales",""
"224","M519",3,"Trastornos de los discos intervertebrales, no especificado",""
"225","M545",2,"Lumbago no especificado",""
"226","M652",1,"Tendinitis calcificada",""
"227","M654",2,"Tenosinovitis de estiloides radial [de quervain]",""
"228","M662",1,"Ruptura espontanea de tendones extensores",""
"229","M674",1,"Ganglion",""
"230","M712",1,"Quiste sinovial del hueco popliteo [de baker]",""
"231","M713",1,"Otros quistes de la bolsa serosa",""
"232","M719",1,"Bursopatia, no especificada",""
"233","M751",7,"Sindrome de manguito rotatorio",""
"234","M758",1,"Otras lesiones del hombro",""
"235","M795",1,"Cuerpo extraño residual en tejido blando",""
"236","N039",1,"Sindrome nefritico cronico: no especificada",""
"237","N049",1,"Sindrome nefrotico: no especificada",""
"238","N179",2,"Insuficiencia renal aguda, no especificada",""
"239","N189",8,"Insuficiencia renal cronica, no especificada",""
"240","N201",5,"Calculo del ureter",""
"241","N209",2,"Calculo urinario, no especificado",""
"242","N211",1,"Calculo en la uretra",""
"243","N390",12,"Infeccion de vias urinarias, sitio no especificado",""
"244","N394",5,"Otras incontinencias urinarias especificadas",""
"245","N433",1,"Hidrocele, no especificado",""
"246","N450",2,"Orquitis, epididimitis y orquiepididimitis con absceso",""
"247","N459",1,"Orquitis, epididimitis y orquiepididimitis sin absceso",""
"248","N509",1,"Trastorno no especificado de los organos genitales masculinos",""
"249","N642",1,"Atrofia de la mama",""
"250","N709",1,"Salpingitis y ooforitis, no especificadas",""
"251","N758",1,"Otras enfermedades de la glandula de bartholin",""
"252","N768",1,"Otras inflamaciones especificadas de la vagina y de la vulva",""
"253","N809",1,"Endometriosis, no especificada",""
"254","N811",1,"Cistocele",""
"255","N813",1,"Prolapso uterovaginal completo",""
"256","N818",3,"Otros prolapsos genitales femeninos",""
"257","N819",7,"Prolapso genital femenino, no especificado",""
"258","N832",1,"Otros quistes ovaricos y los no especificados",""
"259","N835",1,"Torsion de ovario, pediculo de ovario y trompa de falopio",""
"260","N840",5,"Polipo del cuerpo del utero",""
"261","N849",1,"Polipo del tracto genital femenino, no especificado",""
"262","N850",1,"Hiperplasia de glandula del endometrio",""
"263","N851",3,"Hiperplasia adenomatosa del endometrio",""
"264","N872",1,"Displasia cervical severa, no clasificada en otra parte",""
"265","N905",1,"Atrofia de la vulva",""
"266","N906",1,"Hipertrofia de la vulva",""
"267","N921",2,"Menstruacion excesiva y frecuente con ciclo irregular",""
"268","N939",2,"Hemorragia vaginal y uterina anormal, no especificada",""
"269","N950",3,"Hemorragia postmenopausica",""
"270","O009",3,"Embarazo ectopico, no especificado",""
"271","O021",6,"Aborto retenido",""
"272","O039",1,"Aborto espontaneo: completo o no especificado, sin complicacion",""
"273","O064",2,"Aborto no especificado: incompleto, sin complicacion",""
"274","O081",2,"Hemorragia excesiva o tardia consecutiva al aborto, al embarazo ectopico y al embarazo molar",""
"275","O100",4,"Hipertension esencial preexistente que complica el embarazo, el parto y el puerperio",""
"276","O149",2,"Preeclampsia, no especificada",""
"277","O200",3,"Amenaza de aborto",""
"278","O210",1,"Hiperemesis gravidica leve",""
"279","O230",1,"Infeccion del riñon en el embarazo",""
"280","O239",2,"Otras infeccion y las no especificadas de las vias genitourinarias en el embarazo",""
"281","O241",1,"Diabetes mellitus preexistente no insulinodependiente, en el embarazo",""
"282","O249",2,"Diabetes mellitus no especificada, en el embarazo",""
"283","O268",1,"Otras complicaciones especificadas relacionadas con el embarazo",""
"284","O269",1,"Complicacion relacionada con el embarazo, no especificada",""
"285","O342",1,"Atencion materna por cicatriz uterina debida a cirugia previa",""
"286","O344",1,"Atencion materna por otra anormalidad del cuello uterino",""
"287","O349",1,"Atencion materna por anormalidad no especificada de organo pelviano",""
"288","O364",1,"Atencion materna por muerte intrauterina",""
"289","O419",2,"Trastorno del liquido amniotico y de las membranas, no especificado",""
"290","O429",2,"Ruptura prematura de las membranas, sin otra especificacion",""
"291","O470",9,"Falso trabajo de parto antes de la 37 semanas completas de gestacion",""
"292","O479",2,"Falso trabajo de parto sin otra especificacion",""
"293","O621",1,"Inercia uterina secundaria",""
"294","O655",7,"Trabajo de parto obstruido debido a anomalias de los organos pelvianos maternos",""
"295","O756",1,"Retraso del parto despues de la ruptura espontanea o no especificada de las membranas",""
"296","O800",4,"Parto unico espontaneo, presentacion cefalica de vertice",""
"297","O808",1,"Parto unico espontaneo, otras presentaciones",""
"298","O809",75,"Parto unico espontaneo, sin otra especificacion",""
"299","O810",1,"Parto con forceps bajo",""
"300","O820",48,"Parto por cesarea electiva",""
"301","O821",5,"Parto por cesarea de emergencia",""
"302","O828",2,"Otros partos unicos por cesarea",""
"303","O829",35,"Parto por cesarea, sin otra especificacion",""
"304","O838",1,"Otros partos unicos asistidos especificados",""
"305","O992",1,"Enfermedades endocrinas, de la nutricion y del metabolismo que complican el embarazo, el parto y el puerperio",""
"306","O995",1,"Enfermedades del sistema respiratorio que complican el embarazo, el parto y el puerperio",""
"307","O996",3,"Enfermedades del sistema digestivo que complican el embarazo, el parto y el puerperio",""
"308","P051",1,"Pequeño para edad gestacional",""
"309","P072",1,"Inmaturidad extrema",""
"310","P081",1,"Otros recien nacidos con sobrepeso para la edad gestacional",""
"311","P220",1,"Sindrome de dificultad respiratoria del recien nacido",""
"312","P251",1,"Neumotorax originado en el periodo perinatal",""
"313","P284",1,"Otras apneas del recien nacido",""
"314","P369",2,"Sepsis bacteriana del recien nacido, no especificada",""
"315","P590",1,"Ictericia neonatal asociada con el parto antes de termino",""
"316","P598",1,"Ictericia neonatal por otras causas especificadas",""
"317","P599",11,"Ictericia neonatal, no especificada",""
"318","Q039",1,"Hidrocefalo congenito, no especificado",""
"319","Q378",1,"Fisura del paladar con labio leporino bilateral, sin otra especificacion",""
"320","Q531",1,"Testiculo no descendido, unilateral",""
"321","Q539",1,"Testiculo no descendido, sin otra especificacion",""
"322","Q549",1,"Hipospadias, no especificada",""
"323","Q665",1,"Pie plano congenito",""
"324","Q668",1,"Otras deformidades congenitas de los pies",""
"325","Q669",2,"Deformidad congenita de los pies, no especificada",""
"326","Q892",1,"Malformaciones congenitas otras glandulas endocrinas",""
"327","Q909",1,"Sindrome de down, no especificado",""
"328","Q999",1,"Anomalia cromosomica, no especificada",""
"329","R001",2,"Bradicardia, no especificada",""
"330","R073",1,"Otros dolores en el pecho",""
"331","R102",2,"Dolor pelvico y perineal",""
"332","R104",3,"Otros dolores abdominales y los no especificados",""
"333","R262",2,"Dificultad para caminar, no clasificada en otra parte",""
"334","R458",2,"Otros sintomas y signos que involucran el estado emocional",""
"335","R509",5,"Fiebre, no especificada",""
"336","R520",1,"Dolor agudo",""
"337","R568",2,"Otras convulsiones y las no especificadas",""
"338","R570",1,"Choque cardiogenico",""
"339","R571",1,"Choque hipovolemico",""
"340","R688",4,"Otros sintomas y signos generales especificados",""
"341","S009",1,"Traumatismo superficial de la cabeza, parte no especificada",""
"342","S018",1,"Herida de otras partes de la cabeza",""
"343","S028",1,"Fractura de otros huesos del craneo y de la cara",""
"344","S029",1,"Fractura del craneo y de los huesos de la cara, parte no especificada",""
"345","S040",1,"Traumatismo del nervio optico [ii par] y de las vias opticas",""
"346","S065",1,"Hemorragia subdural traumatica",""
"347","S069",7,"Traumatismo intracraneal, no especificado",""
"348","S208",1,"Traumatismo superficial de otras partes y de las no especificadas del torax",""
"349","S223",2,"Fractura de costilla",""
"350","S224",1,"Fracturas multiples de costilla",""
"351","S299",1,"Traumatismo del torax, no especificado",""
"352","S300",1,"Contusion de la region lumbosacra y de la pelvis",""
"353","S311",1,"Herida de la pared abdominal",""
"354","S318",1,"Heridas de otras partes y de las no especificadas del abdomen",""
"355","S423",1,"Fractura de la diafisis del humero",""
"356","S424",1,"Fractura de la epifisis inferior del humero",""
"357","S428",1,"Fractura de otras partes del hombro y del brazo",""
"358","S430",1,"Luxacion de la articulacion del hombro",""
"359","S522",2,"Fractura de la diafisis del cubito",""
"360","S523",1,"Fractura de la diafisis del radio",""
"361","S528",2,"Fractura de otras partes del antebrazo",""
"362","S529",2,"Fractura del antebrazo, parte no especificada",""
"363","S531",1,"Luxacion del codo, no especificada",""
"364","S626",2,"Fractura de otro dedo de la mano",""
"365","S628",1,"Fractura de otras partes y de las no especificadas de la muñeca y de la mano",""
"366","S720",10,"Fractura del cuello del femur",""
"367","S721",2,"Fractura pertrocanteriana",""
"368","S729",2,"Fractura del femur, parte no especificada",""
"369","S820",2,"Fractura de la rotula",""
"370","S822",3,"Fractura de la diafisis de la tibia",""
"371","S828",6,"Fractura de otras partes de la pierna",""
"372","S829",1,"Fractura de la pierna, parte no especificada",""
"373","S831",1,"Luxacion de la rodilla",""
"374","S832",1,"Desgarro de meniscos, presente",""
"375","S853",2,"Traumatismo de la gran vena safena a nivel de la pierna",""
"376","S860",1,"Traumatismo del tendon de aquiles",""
"377","S863",1,"Traumatismo del tendon(es) y musculo(s) del grupo muscular peroneo a nivel de la pierna",""
"378","S913",1,"Heridas de otras partes del pie",""
"379","S923",1,"Fractura de hueso del metatarso",""
"380","S930",1,"Luxacion de la articulacion del tobillo",""
"381","S981",1,"Amputacion traumatica de un dedo del pie",""
"382","S982",1,"Amputacion traumatica de dos o mas dedos del pie",""
"383","T023",1,"Fracturas que afectan multiples regiones de un miembro inferior",""
"384","T027",1,"Fracturas que afectan el torax con la region lumbosacra y la pelvis con miembro(s)",""
"385","T029",1,"Fracturas multiples, no especificados",""
"386","T140",1,"Traumatismos superficial de region no especificada del cuerpo",""
"387","T141",1,"Herida de region no especificada del cuerpo",""
"388","T250",1,"Quemadura del tobillo y del pie, grado no especificado",""
"389","T465",1,"Envenenamiento por agentes que afectan principalmente el sistema cardiovascular: otras drogas antihipertensivas, no clasificadas en otra parte",""
"390","T633",2,"Efecto toxico del contacto con animales venenosos: veneno de arañas",""
"391","T819",2,"Complicaciones de procedimientos, no especificada",""
"392","T833",2,"Complicacion mecanica de dispositivo anticonceptivo intrauterino",""
"393","T841",2,"Complicacion mecanica de dispositivo de fijacion interna de huesos de un miembro",""
"394","T859",1,"Complicacion no especificada de dispositivo protesico, implante e injerto interno",""
"395","T924",1,"Secuelas de traumatismo de nervio de miembro superior",""
"396","T941",1,"Secuelas de traumatismos de regiones no especificadas del cuerpo",""
"397","Z018",2,"Otros examenes especiales especificados",""
"398","Z129",1,"Examen de pesquisa especial para tumor de sitio no especificado",""
"399","Z302",1,"Esterilizacion",""
"400","Z321",1,"Embarazo confirmado",""
"401","Z390",1,"Atencion y examen inmediatamente despues del parto",""
"402","Z391",2,"Atencion y examen de madre en periodo de lactancia",""
"403","Z392",4,"Seguimiento postparto, de rutina",""
"404","Z411",1,"Otras cirugias plasticas por razones esteticas",""
"405","Z432",1,"Atencion de ileostomia",""
"406","Z439",1,"Atencion de orificio artificial no especificado",""
"407","Z450",3,"Asistencia y ajuste de marcapaso cardiaco",""
"408","Z470",3,"Cuidados posteriores a la extraccion de placa u otro dispositivo de fijacion interna en fractura",""
"409","Z518",1,"Otras atenciones medicas especificadas",""
"410","Z519",1,"Atencion medica, no especificada",""
"411","Z538",1,"Procedimiento no realizado por otras razones",""
"412","Z540",5,"Convalecencia consecutiva a cirugia",""
"413","Z595",1,"Problemas relacionados con pobreza extrema",""
"414","Z641",1,"Problemas relacionados con la multiparidad",""
"415","Z762",1,"Consulta para atencion y supervision de la salud de otros niños o lactantes sanos",""
"416","Z915",3,"Historia personal de lesion autoinfligida intencionalmente",""
"417","Z918",1,"Historia personal de otros factores de riesgo, no clasificados en otra parte",""
