"","id10","N","dec10","grp10"
"97","I619",1,"Hemorragia intraencefalica, no especificada",""
"98","I629",2,"Hemorragia intracraneal (no traumatica), no especificada",""
"99","I678",11,"Otras enfermedades cerebrovasculares especificadas",""
"100","I771",1,"Estrechez arterial",""
"101","I802",1,"Flebitis y tromboflebitis de otros vasos profundos de los miembros inferiores",""
"102","I829",8,"Embolia y trombosis de vena no especificada",""
"103","I832",3,"Venas varicosas de los miembros inferiores con ulcera e inflamacion",""
"104","I839",2,"Venas varicosas de los miembros inferiores sin ulcera ni inflamacion",""
"105","I861",1,"Varices escrotales",""
"106","I868",4,"Varices en otros sitios especificados",""
"107","J012",1,"Sinusitis etmoidal aguda",""
"108","J019",1,"Sinusitis aguda, no especificada",""
"109","J039",2,"Amigdalitis aguda, no especificada",""
"110","J040",5,"Laringitis aguda",""
"111","J050",1,"Laringitis obstructiva, aguda [crup]",""
"112","J068",1,"Otras infecciones agudas de sitios multiples de las vias respiratorias superiores",""
"113","J111",1,"Influenza con otras manifestaciones respiratorias, virus no identificado",""
"114","J121",1,"Neumonia debida a virus sincitial respiratorio",""
"115","J129",4,"Neumonia viral, no especificada",""
"116","J157",1,"Neumonia debida a mycoplasma pneumoniae",""
"117","J159",2,"Neumonia bacteriana, no especificada",""
"118","J181",2,"Neumonia lobar, no especificada",""
"119","J189",49,"Neumonia, no especificada",""
"120","J200",1,"Bronquitis aguda debida a mycoplasma pneumoniae",""
"121","J205",2,"Bronquitis aguda debida a virus sincitial respiratorio",""
"122","J208",2,"Bronquitis aguda debida a otros microorganismos especificados",""
"123","J209",17,"Bronquitis aguda, no especificada",""
"124","J210",7,"Bronquiolitis aguda debida a virus sincitial respiratorio",""
"125","J218",1,"Bronquiolitis aguda debida a otros microorganismos especificados",""
"126","J219",8,"Bronquiolitis aguda, no especificada",""
"127","J339",1,"Polipo nasal, no especificado",""
"128","J342",5,"Desviacion del tabique nasal",""
"129","J343",1,"Hipertrofia de los cornetes nasales",""
"130","J348",1,"Otros trastornos especificados de la nariz y de los senos paranasales",""
"131","J350",4,"Amigdalitis cronica",""
"132","J352",3,"Hipertrofia de las adenoides",""
"133","J353",6,"Hipertrofia de las amigdalas con hipertrofia de las adenoides",""
"134","J358",2,"Otras enfermedades cronicas de las amigdalas y de las adenoides",""
"135","J359",8,"Enfermedad cronicas de las amigdalas y de las adenoides, no especificada",""
"136","J440",3,"Enfermedad pulmonar obstructiva cronica con infeccion aguda de las vias respiratorias inferiores",""
"137","J448",4,"Otras enfermedades pulmonares obstructivas cronicas especificadas",""
"138","J449",5,"Enfermedad pulmonar obstructiva cronica, no especificada",""
"139","J459",2,"Asma, no especificada",""
"140","J690",4,"Neumonitis debida a aspiracion de alimento o vomito",""
"141","J841",1,"Otras enfermedades pulmonares intersticiales con fibrosis",""
"142","J939",1,"Neumotorax, no especificado",""
"143","J955",1,"Estenosis subglotica consecutiva a procedimientos",""
"144","J960",3,"Insuficiencia respiratoria aguda",""
"145","J969",5,"Insuficiencia respiratoria, no especificada",""
"146","J981",1,"Colapso pulmonar",""
"147","J984",2,"Otros trastornos del pulmon",""
"148","K079",1,"Anomalia dentofacial, no especificada",""
"149","K130",1,"Enfermedades de los labios",""
"150","K219",3,"Enfermedad del reflujo gastroesofagico sin esofagitis",""
"151","K259",2,"Ulcera gastrica no especificada como aguda ni cronica, sin hemorragia ni perforacion",""
"152","K296",1,"Otras gastritis",""
"153","K402",3,"Hernia inguinal bilateral, sin obstruccion ni gangrena",""
"154","K409",13,"Hernia inguinal unilateral o no especificada, sin obstrucion ni gangrena",""
"155","K419",2,"Hernia femoral unilateral o no especificada, sin obstruccion ni gangrena",""
"156","K420",1,"Hernia umbilical con obstruccion, sin gangrena",""
"157","K429",5,"Hernia umbilical sin obstruccion ni gangrena",""
"158","K439",3,"Hernia ventral sin obstruccion ni gangrena",""
"159","K449",2,"Hernia diafragmatica sin obstruccion ni gangrena",""
"160","K469",1,"Hernia abdominal no especificada, sin obstruccion ni gangrena",""
"161","K519",1,"Colitis ulcerativa, sin otra especificacion",""
"162","K529",1,"Colitis y gastroenteritis no infecciosas, no especificadas",""
"163","K559",1,"Trastorno vascular del intestino, no especificado",""
"164","K566",4,"Otras obstrucciones intestinales y las no especificadas",""
"165","K579",3,"Enfermedad diverticular del intestino, parte no especificada, sin perforacion ni absceso",""
"166","K590",1,"Constipacion",""
"167","K602",1,"Fisura anal, no especificada",""
"168","K603",1,"Fisura anal",""
"169","K610",2,"Absceso anal",""
"170","K612",1,"Absceso anorrectal",""
"171","K631",1,"Perforacion del intestino (no traumatica)",""
"172","K632",2,"Fistula del intestino",""
"173","K709",1,"Enfermedad hepatica alcoholica, no especificada",""
"174","K720",1,"Insuficiencia hepatica aguda o subaguda",""
"175","K729",1,"Insuficiencia hepatica, no especificada",""
"176","K769",2,"Enfermedad del higado, no especificada",""
"177","K800",1,"Calculo de la vesicula biliar con colecistitis aguda",""
"178","K802",13,"Calculo de la vesicula biliar sin colecistitis",""
"179","K803",1,"Calculo de conducto biliar con colangitis",""
"180","K804",1,"Calculo de conducto biliar con colecistitis",""
"181","K805",2,"Calculo de conducto biliar sin colangitis ni colecistitis",""
"182","K808",4,"Otras colelitiasis",""
"183","K810",8,"Colecistitis aguda",""
"184","K811",1,"Colecistitis cronica",""
"185","K818",1,"Otras colecistitis",""
"186","K829",1,"Enfermedad de la vesicula biliar, no especificada",""
"187","K830",3,"Colangitis",""
"188","K831",1,"Obstruccion del conducto biliar",""
"189","K920",4,"Hematemesis",""
"190","K921",1,"Melena",""
"191","K922",2,"Hemorragia gastrointestinal, no especificada",""
"192","L024",1,"Absceso cutaneo, furunculo y antrax de miembro",""
"193","L031",8,"Celulitis de otras partes de los miembros",""
"194","L032",1,"Celulitis de la cara",""
"195","L059",1,"Quiste pilonidal sin absceso",""
"196","L282",1,"Otros prurigos",""
"197","L600",3,"Uña encarnada",""
"198","L721",1,"Quiste tricodermico",""
"199","M169",3,"Coxartrosis, no especificada",""
"200","M179",3,"Gonartrosis, no especificada",""
"201","M199",1,"Artrosis, no especificada",""
"202","M206",1,"Deformidades adquiridas de los dedos del pie, no especificadas",""
"203","M231",3,"Menisco discoide (congenito)",""
"204","M232",1,"Trastorno del menisco debido a desgarro o lesion antigua",""
"205","M233",7,"Otros trastornos de los meniscos",""
"206","M235",1,"Inestabilidad cronica de la rodilla",""
"207","M239",3,"Trastornos interno de la rodilla, no especificado",""
"208","M255",1,"Dolor en articulacion",""
"209","M314",1,"Sindrome del cayado de la aorta [takayasu]",""
"210","M329",2,"Lupus eritematoso sistemico, sin otra especificacion",""
"211","M411",1,"Escoliosis idiopatica juvenil",""
"212","M431",1,"Espondilolistesis",""
"213","M480",1,"Estenosis espinal",""
"214","M512",3,"Otros desplazamientos especificados de disco intervertebral",""
"215","M519",3,"Trastornos de los discos intervertebrales, no especificado",""
"216","M545",1,"Lumbago no especificado",""
"217","M546",1,"Dolor en la columna dorsal",""
"218","M609",1,"Miositis, no especificada",""
"219","M670",1,"Acortamiento del tendon de aquiles (adquirido)",""
"220","M720",1,"Fibromatosis de la aponeurosis palmar [dupuytren]",""
"221","M752",1,"Tendinitis de biceps",""
"222","M758",1,"Otras lesiones del hombro",""
"223","M759",1,"Lesiones del hombro, no especificada",""
"224","M795",1,"Cuerpo extraño residual en tejido blando",""
"225","M856",2,"Otros quistes oseos",""
"226","M879",1,"Osteonecrosis, no especificada",""
"227","N029",1,"Hematuria recurrente y persistente: no especificada",""
"228","N030",1,"Sindrome nefritico cronico: anomalia glomerular minima",""
"229","N136",1,"Pionefrosis",""
"230","N151",1,"Absceso renal y perirrenal",""
"231","N179",1,"Insuficiencia renal aguda, no especificada",""
"232","N189",10,"Insuficiencia renal cronica, no especificada",""
"233","N200",3,"Calculo del riñon",""
"234","N201",4,"Calculo del ureter",""
"235","N202",1,"Calculo del riñon con calculo del ureter",""
"236","N209",2,"Calculo urinario, no especificado",""
"237","N211",2,"Calculo en la uretra",""
"238","N289",1,"Trastorno del riñon y del ureter, no especificado",""
"239","N390",18,"Infeccion de vias urinarias, sitio no especificado",""
"240","N393",1,"Incontinencia urinaria por tension",""
"241","N394",3,"Otras incontinencias urinarias especificadas",""
"242","N419",1,"Enfermedad inflamatoria de la prostata, no especificada",""
"243","N422",1,"Atrofia de la prostata",""
"244","N433",1,"Hidrocele, no especificado",""
"245","N709",1,"Salpingitis y ooforitis, no especificadas",""
"246","N719",1,"Enfermedad inflamatoria del utero, no especificadas",""
"247","N735",1,"Peritonitis pelvica femenina, no especificada",""
"248","N750",1,"Quiste de la glandula de bartholin",""
"249","N751",1,"Absceso de la glandula de bartholin",""
"250","N758",1,"Otras enfermedades de la glandula de bartholin",""
"251","N800",2,"Endometriosis del utero",""
"252","N809",1,"Endometriosis, no especificada",""
"253","N819",4,"Prolapso genital femenino, no especificado",""
"254","N832",2,"Otros quistes ovaricos y los no especificados",""
"255","N838",1,"Otros trastornos no inflamatorios del ovario, de la trompa de falopio y del ligamento ancho",""
"256","N840",2,"Polipo del cuerpo del utero",""
"257","N850",1,"Hiperplasia de glandula del endometrio",""
"258","N906",1,"Hipertrofia de la vulva",""
"259","N921",3,"Menstruacion excesiva y frecuente con ciclo irregular",""
"260","N938",1,"Otras hemorragias uterinas o vaginales anormales especificadas",""
"261","N950",2,"Hemorragia postmenopausica",""
"262","O021",7,"Aborto retenido",""
"263","O039",4,"Aborto espontaneo: completo o no especificado, sin complicacion",""
"264","O100",1,"Hipertension esencial preexistente que complica el embarazo, el parto y el puerperio",""
"265","O120",1,"Edema gestacional",""
"266","O149",2,"Preeclampsia, no especificada",""
"267","O210",1,"Hiperemesis gravidica leve",""
"268","O230",2,"Infeccion del riñon en el embarazo",""
"269","O239",2,"Otras infeccion y las no especificadas de las vias genitourinarias en el embarazo",""
"270","O249",1,"Diabetes mellitus no especificada, en el embarazo",""
"271","O268",1,"Otras complicaciones especificadas relacionadas con el embarazo",""
"272","O269",1,"Complicacion relacionada con el embarazo, no especificada",""
"273","O344",1,"Atencion materna por otra anormalidad del cuello uterino",""
"274","O349",3,"Atencion materna por anormalidad no especificada de organo pelviano",""
"275","O429",2,"Ruptura prematura de las membranas, sin otra especificacion",""
"276","O469",1,"Hemorragia anteparto, no especificada",""
"277","O470",5,"Falso trabajo de parto antes de la 37 semanas completas de gestacion",""
"278","O479",1,"Falso trabajo de parto sin otra especificacion",""
"279","O621",2,"Inercia uterina secundaria",""
"280","O629",1,"Anomalia dinamica del trabajo de parto, no especificada",""
"281","O654",1,"Trabajo de parto obstruido debido a desproporcion fetopelviana, sin otra especificacion",""
"282","O655",9,"Trabajo de parto obstruido debido a anomalias de los organos pelvianos maternos",""
"283","O721",1,"Otras hemorragias postparto inmediatas",""
"284","O800",1,"Parto unico espontaneo, presentacion cefalica de vertice",""
"285","O809",79,"Parto unico espontaneo, sin otra especificacion",""
"286","O820",17,"Parto por cesarea electiva",""
"287","O821",3,"Parto por cesarea de emergencia",""
"288","O829",45,"Parto por cesarea, sin otra especificacion",""
"289","O981",1,"Sifilis que complica el embarazo, el parto y el puerperio",""
"290","O996",1,"Enfermedades del sistema digestivo que complican el embarazo, el parto y el puerperio",""
"291","P002",2,"Feto y recien nacido afectados por enfermedades infecciosas y parasitarias de la madre",""
"292","P019",1,"Feto y recien nacido afectados por complicaciones maternas no especificadas del embarazo",""
"293","P050",1,"Bajo peso para la edad gestacional",""
"294","P059",1,"Retardo del crecimiento fetal, no especificado",""
"295","P070",1,"Peso extremadamente bajo al nacer",""
"296","P071",2,"Otro peso bajo al nacer",""
"297","P073",1,"Otros recien nacidos pretermino",""
"298","P220",4,"Sindrome de dificultad respiratoria del recien nacido",""
"299","P229",1,"Dificultad respiratoria del recien nacido, no especificada",""
"300","P369",4,"Sepsis bacteriana del recien nacido, no especificada",""
"301","P590",1,"Ictericia neonatal asociada con el parto antes de termino",""
"302","P598",2,"Ictericia neonatal por otras causas especificadas",""
"303","P599",6,"Ictericia neonatal, no especificada",""
"304","P703",1,"Hipoglicemia neonatal yatrogenica",""
"305","P780",1,"Perforacion intestinal perinatal",""
"306","P819",1,"Alteracion no especificada de la regulacion de la temperatura en el recien nacido",""
"307","Q248",1,"Otras malformaciones congenitas del corazon, especificadas",""
"308","Q249",2,"Malformacion congenita del corazon, no especificada",""
"309","Q254",1,"Otras malformaciones congenitas de la aorta",""
"310","Q320",1,"Traqueomalacia congenita",""
"311","Q351",1,"Fisura del paladar duro",""
"312","Q379",1,"Fisura del paladar con labio leporino unilateral, sin otra especificacion",""
"313","Q400",1,"Estenosis hipertrofica congenita del piloro",""
"314","Q539",3,"Testiculo no descendido, sin otra especificacion",""
"315","Q549",1,"Hipospadias, no especificada",""
"316","Q668",1,"Otras deformidades congenitas de los pies",""
"317","Q669",1,"Deformidad congenita de los pies, no especificada",""
"318","Q743",1,"Artrogriposis multiple congenita",""
"319","Q873",1,"Sindromes de malformaciones congenitas con exceso de crecimiento precoz",""
"320","R040",1,"Epistaxis",""
"321","R060",1,"Disnea",""
"322","R073",1,"Otros dolores en el pecho",""
"323","R102",1,"Dolor pelvico y perineal",""
"324","R104",6,"Otros dolores abdominales y los no especificados",""
"325","R262",2,"Dificultad para caminar, no clasificada en otra parte",""
"326","R300",1,"Disuria",""
"327","R413",1,"Otra amnesia",""
"328","R451",1,"Inquietud y agitacion",""
"329","R458",2,"Otros sintomas y signos que involucran el estado emocional",""
"330","R509",7,"Fiebre, no especificada",""
"331","R520",1,"Dolor agudo",""
"332","R560",5,"Convulsiones febriles",""
"333","R568",4,"Otras convulsiones y las no especificadas",""
"334","R688",1,"Otros sintomas y signos generales especificados",""
"335","R739",1,"Hiperglicemia, no especificada",""
"336","S018",2,"Herida de otras partes de la cabeza",""
"337","S022",1,"Fractura de los huesos de la nariz",""
"338","S023",1,"Fractura del suelo de la orbita",""
"339","S029",3,"Fractura del craneo y de los huesos de la cara, parte no especificada",""
"340","S062",2,"Traumatismo cerebral difuso",""
"341","S065",1,"Hemorragia subdural traumatica",""
"342","S069",5,"Traumatismo intracraneal, no especificado",""
"343","S099",1,"Traumatismo de la cabeza, no especificado",""
"344","S122",1,"Fractura de otras vertebras cervicales especificadas",""
"345","S219",1,"Heridas del torax, parte no especificada",""
"346","S220",1,"Fractura de vertebra toracica",""
"347","S223",1,"Fractura de costilla",""
"348","S271",1,"Hemotorax traumatico",""
"349","S299",1,"Traumatismo del torax, no especificado",""
"350","S398",1,"Otros traumatismos especificados del abdomen, de la region lumbosacra y de la pelvis",""
"351","S420",2,"Fractura de la clavicula",""
"352","S422",1,"Fractura de la epifisis superior del humero",""
"353","S423",2,"Fractura de la diafisis del humero",""
"354","S428",1,"Fractura de otras partes del hombro y del brazo",""
"355","S429",1,"Fractura del hombro y del brazo, parte no especificada",""
"356","S430",2,"Luxacion de la articulacion del hombro",""
"357","S460",1,"Traumatismo de tendon del manguito rotatorio del hombro",""
"358","S519",1,"Heridas del antebrazo, parte no especificada",""
"359","S520",2,"Fractura de la epifisis superior del cubito",""
"360","S526",2,"Fractura de la epifisis inferior del cubito y del radio",""
"361","S529",2,"Fractura del antebrazo, parte no especificada",""
"362","S561",1,"Traumatismo del tendon y musculo flexor de otro(s) dedo(s) a nivel del antebrazo",""
"363","S618",1,"Heridas de otras partes de la muñeca y de la mano",""
"364","S620",1,"Fractura del hueso escafoides [navicular] de la mano",""
"365","S622",1,"Fractura del primer metacarpiano",""
"366","S623",3,"Fractura de otros huesos metacarpianos",""
"367","S626",3,"Fractura de otro dedo de la mano",""
"368","S628",7,"Fractura de otras partes y de las no especificadas de la muñeca y de la mano",""
"369","S663",1,"Traumatismo del tendon y musculo extensor de otro(s) dedo(s) a nivel de la muñeca y de la mano",""
"370","S668",1,"Traumatismo de otros tendones y musculos a nivel de la muñeca y de la mano",""
"371","S670",1,"Traumatismo por aplastamiento del pulgar y otro(s) dedo(s)",""
"372","S678",1,"Traumatismo por aplastamiento de otras partes y de las no especificadas de la muñeca y de la mano",""
"373","S720",4,"Fractura del cuello del femur",""
"374","S729",2,"Fractura del femur, parte no especificada",""
"375","S810",1,"Herida de la rodilla",""
"376","S820",3,"Fractura de la rotula",""
"377","S822",2,"Fractura de la diafisis de la tibia",""
"378","S828",7,"Fractura de otras partes de la pierna",""
"379","S829",1,"Fractura de la pierna, parte no especificada",""
"380","S832",1,"Desgarro de meniscos, presente",""
"381","S835",1,"Esguinces y torceduras que comprometen el ligamento cruzado (anterior) (posterior) de la rodilla",""
"382","S920",1,"Fractura del calcaneo",""
"383","T009",5,"Traumatismos superficiales multiples, no especificados",""
"384","T019",1,"Heridas multiples, no especificados",""
"385","T093",2,"Traumatismo de la medula espinal, nivel no especificado",""
"386","T140",2,"Traumatismos superficial de region no especificada del cuerpo",""
"387","T149",1,"Traumatismo, no especificado",""
"388","T181",1,"Cuerpo extraño en el esofago",""
"389","T200",3,"Quemadura de la cabeza y del cuello, grado no especificado",""
"390","T210",2,"Quemadura del tronco, grado no especificado",""
"391","T230",1,"Quemadura de la muñeca y de la mano, grado no especificado",""
"392","T421",1,"Envenenamiento por antiepilepticos, hipnoticos",""
"393","T483",1,"Envenenamiento por agentes con accion principal sobre los musculos lisos y esqueleticos y sobre el sistema respiratorio: antitusigenos",""
"394","T509",1,"Envenenamiento por diureticos y otras drogas, medicamentos y sustancias biologicas no especificadas: otras drogas y sustancias biologicas, y las no especificadas",""
"395","T620",1,"Efecto toxico de otras sustancias nocivas ingeridas como alimento: hongos ingeridos",""
"396","T633",4,"Efecto toxico del contacto con animales venenosos: veneno de arañas",""
"397","T751",1,"Ahogamiento y sumersion no mortal",""
"398","T782",1,"Choque anafilactico, no especificado",""
"399","T819",1,"Complicaciones de procedimientos, no especificada",""
"400","T824",1,"Complicacion mecanica de cateter para dialisis vascular",""
"401","T838",1,"Otras complicaciones de dispositivos protesicos, implantes e injertos genitourinarios:",""
"402","Z008",1,"Otros examenes generales",""
"403","Z017",2,"Examen de laboratorio",""
"404","Z018",2,"Otros examenes especiales especificados",""
"405","Z038",5,"Observacion por sospecha de otras enfermedades y afecciones",""
"406","Z039",2,"Observacion por sospecha de enfermedad o afeccion no especificada",""
"407","Z136",1,"Examen de pesquisa especial para trastornos cardiovasculares",""
"408","Z302",1,"Esterilizacion",""
"409","Z305",1,"Supervision del uso de dispositivo anticonceptivo (intrauterino)",""
"410","Z359",2,"Supervision de embarazo de alto riesgo, sin otra especificacion",""
"411","Z380",3,"Producto unico, nacido en hospital",""
"412","Z390",2,"Atencion y examen inmediatamente despues del parto",""
"413","Z391",1,"Atencion y examen de madre en periodo de lactancia",""
"414","Z392",8,"Seguimiento postparto, de rutina",""
"415","Z436",1,"Atencion de otros orificios artificiales de las vias urinarias",""
"416","Z450",3,"Asistencia y ajuste de marcapaso cardiaco",""
"417","Z465",1,"Prueba y ajuste de ileostomia u otro dispositivo intestinal",""
"418","Z470",1,"Cuidados posteriores a la extraccion de placa u otro dispositivo de fijacion interna en fractura",""
"419","Z488",1,"Otros cuidados especificados posteriores a la cirugia",""
"420","Z509",1,"Atencion por procedimiento de rehabilitacion, no especificada",""
"421","Z511",1,"Sesion de quimioterapia por tumor",""
"422","Z518",1,"Otras atenciones medicas especificadas",""
"423","Z519",1,"Atencion medica, no especificada",""
"424","Z540",4,"Convalecencia consecutiva a cirugia",""
"425","Z548",1,"Convalecencia consecutiva a otros tratamientos",""
"426","Z641",2,"Problemas relacionados con la multiparidad",""
"427","Z915",7,"Historia personal de lesion autoinfligida intencionalmente",""
"428","Z918",2,"Historia personal de otros factores de riesgo, no clasificados en otra parte",""
