"","id10","N","dec10","grp10"
"40","D397",1,"Tumor de comportamiento incierto o desconocido de otros organos genitales femeninos",""
"41","D412",1,"Tumor de comportamiento incierto o desconocido del ureter",""
"42","D413",1,"Tumor de comportamiento incierto o desconocido de la uretra",""
"43","D486",2,"Tumor de comportamiento incierto o desconocido de la mama",""
"44","D593",1,"Sindrome hemolitico",""
"45","D649",2,"Anemia de tipo no especificado",""
"46","D693",1,"Purpura trombocitopenica idiopatica",""
"47","D809",1,"Inmunodeficiencia con predominio de defectos de los anticuerpos, no especificada",""
"48","E039",1,"Hipotiroidismo, no especificado",""
"49","E110",1,"Diabetes mellitus no insulinodependiente con coma",""
"50","E115",3,"Diabetes mellitus no insulinodependiente con complicaciones circulatorias perifericas",""
"51","E118",1,"Diabetes mellitus no insulinodependiente con complicaciones no especificadas",""
"52","E145",3,"Diabetes mellitus, no especificada con complicaciones circulatorias perifericas",""
"53","E148",1,"Diabetes mellitus, no especificada con complicaciones no especificadas",""
"54","E162",1,"Hipoglicemia , no especificada",""
"55","E669",1,"Obesidad, no especificada",""
"56","E835",1,"Trastornos del metabolismo del calcio",""
"57","E881",1,"Lipodistrofia, no clasificada en otra parte",""
"58","F102",3,"Trastornos mentales y del comportamiento debidos al uso del alcohol: sindrome de dependencia",""
"59","F130",2,"Trastornos mentales y del comportamiento debidos al uso de sedantes o hipnoticos: intoxicacion aguda",""
"60","F162",1,"Trastornos mentales y del comportamiento debidos al uso de alucinogenos: sindrome de dependencia",""
"61","F192",2,"Trastornos mentales y del comportamiento debidos al uso de multiples drogas y al uso de otras sustancias psicoactivas: sindrome de dependencia",""
"62","F209",1,"Esquizofrenia, no especificada",""
"63","F229",1,"Trastorno delirante persistente, no especificado",""
"64","F309",1,"Episodio maniaco, no especificado",""
"65","F329",4,"Episodio depresivo, no especificado",""
"66","F412",1,"Trastorno mixto de ansiedad y depresion",""
"67","F449",1,"Trastorno disociativo [de conversion], no especificado",""
"68","F453",1,"Disfuncion autonomica somatomorfa",""
"69","G039",1,"Meningitis, no especificada",""
"70","G409",5,"Epilepsia, tipo no especificado",""
"71","G448",1,"Otros sindromes de cefalea especificados",""
"72","G560",2,"Sindrome del tunel carpiano",""
"73","G608",1,"Otras neuropatias hereditarias e idiopaticas",""
"74","G629",1,"Polineuropatia, no especificada",""
"75","G822",1,"Paraplejia, no especificada",""
"76","H000",1,"Orzuelo y otras inflamaciones profundas del parpado",""
"77","H178",1,"Otras opacidades o cicatrices de la cornea",""
"78","H330",1,"Desprendimiento de la retina con ruptura",""
"79","H402",1,"Glaucoma primario de angulo cerrado",""
"80","H431",1,"Hemorragia del vitreo",""
"81","H609",1,"Otitis externa, sin otra especificacion",""
"82","H669",1,"Otitis media, no especificada",""
"83","H813",1,"Otros vertigos perifericos",""
"84","H819",1,"Trastorno de la funcion vestibular, no especificado",""
"85","I200",1,"Angina inestable",""
"86","I219",13,"Infarto agudo del miocardio, sin otra especificacion",""
"87","I259",4,"Enfermedad isquemia cronica del corazon, no especificada",""
"88","I269",1,"Embolia pulmonar sin mencion de corazon pulmonar agudo",""
"89","I350",2,"Estenosis (de la valvula) aortica",""
"90","I409",1,"Miocarditis aguda, no especificada",""
"91","I442",2,"Bloqueo auriculoventricular completo",""
"92","I443",1,"Otros tipos de bloqueo auriculoventricular y los no especificados",""
"93","I471",2,"Taquicardia supraventricular",""
"94","I490",6,"Fibrilacion y aleteo ventricular",""
"95","I499",1,"Arritmia cardiaca, no especificada",""
"96","I500",4,"Insuficiencia cardiaca congestiva",""
"97","I509",4,"Insuficiencia cardiaca, no especificada",""
"98","I519",2,"Enfermedad cardiaca, no especificada",""
"99","I609",3,"Hemorragia subaracnoidea, no especificada",""
"100","I629",3,"Hemorragia intracraneal (no traumatica), no especificada",""
"101","I639",1,"Infarto cerebral, no especificado",""
"102","I678",8,"Otras enfermedades cerebrovasculares especificadas",""
"103","I693",1,"Secuelas de infarto cerebral",""
"104","I714",1,"Aneurisma de la aorta abdominal, sin mencion de ruptura",""
"105","I741",1,"Embolia y trombosis de otras porciones y las no especificadas de la aorta",""
"106","I802",1,"Flebitis y tromboflebitis de otros vasos profundos de los miembros inferiores",""
"107","I803",2,"Flebitis y tromboflebitis de los miembros inferiores, no especificada",""
"108","I809",1,"Flebitis y tromboflebitis de sitio no especificado",""
"109","I828",1,"Embolia y trombosis de otras venas especificadas",""
"110","I829",1,"Embolia y trombosis de vena no especificada",""
"111","I830",3,"Venas varicosas de los miembros inferiores con ulcera",""
"112","I832",1,"Venas varicosas de los miembros inferiores con ulcera e inflamacion",""
"113","I839",14,"Venas varicosas de los miembros inferiores sin ulcera ni inflamacion",""
"114","I840",1,"Hemorroides internas trombosadas",""
"115","I842",1,"Hemorroides internas sin complicacion",""
"116","I849",1,"Hemorroides no especificadas, sin complicacion",""
"117","J039",2,"Amigdalitis aguda, no especificada",""
"118","J040",1,"Laringitis aguda",""
"119","J050",2,"Laringitis obstructiva, aguda [crup]",""
"120","J121",1,"Neumonia debida a virus sincitial respiratorio",""
"121","J129",1,"Neumonia viral, no especificada",""
"122","J154",1,"Neumonia debida a otros estreptococos",""
"123","J157",3,"Neumonia debida a mycoplasma pneumoniae",""
"124","J158",1,"Otras neumonias bacterianas",""
"125","J180",1,"Bronconeumonia, no especificada",""
"126","J181",3,"Neumonia lobar, no especificada",""
"127","J189",59,"Neumonia, no especificada",""
"128","J205",2,"Bronquitis aguda debida a virus sincitial respiratorio",""
"129","J209",10,"Bronquitis aguda, no especificada",""
"130","J210",1,"Bronquiolitis aguda debida a virus sincitial respiratorio",""
"131","J219",3,"Bronquiolitis aguda, no especificada",""
"132","J342",1,"Desviacion del tabique nasal",""
"133","J343",1,"Hipertrofia de los cornetes nasales",""
"134","J352",2,"Hipertrofia de las adenoides",""
"135","J353",1,"Hipertrofia de las amigdalas con hipertrofia de las adenoides",""
"136","J358",1,"Otras enfermedades cronicas de las amigdalas y de las adenoides",""
"137","J359",1,"Enfermedad cronicas de las amigdalas y de las adenoides, no especificada",""
"138","J448",3,"Otras enfermedades pulmonares obstructivas cronicas especificadas",""
"139","J449",6,"Enfermedad pulmonar obstructiva cronica, no especificada",""
"140","J690",1,"Neumonitis debida a aspiracion de alimento o vomito",""
"141","J969",2,"Insuficiencia respiratoria, no especificada",""
"142","J981",2,"Colapso pulmonar",""
"143","K029",1,"Caries dental, no especificada",""
"144","K047",2,"Absceso periapical sin fistula",""
"145","K102",1,"Afecciones inflamatorias de los maxilares",""
"146","K108",2,"Otras enfermedades especificadas de los maxilares",""
"147","K219",4,"Enfermedad del reflujo gastroesofagico sin esofagitis",""
"148","K259",1,"Ulcera gastrica no especificada como aguda ni cronica, sin hemorragia ni perforacion",""
"149","K260",1,"Ulcera duodenal aguda con hemorragia",""
"150","K297",1,"Gastritis, no especificada",""
"151","K317",1,"Polipo del estomago y del duodeno",""
"152","K400",1,"Hernia inguinal bilateral con obstruccion, sin gangrena",""
"153","K402",1,"Hernia inguinal bilateral, sin obstruccion ni gangrena",""
"154","K409",16,"Hernia inguinal unilateral o no especificada, sin obstrucion ni gangrena",""
"155","K439",1,"Hernia ventral sin obstruccion ni gangrena",""
"156","K449",1,"Hernia diafragmatica sin obstruccion ni gangrena",""
"157","K458",1,"Otras hernias de la cavidad abdominal especificadas, sin obstruccion ni gangrena",""
"158","K529",1,"Colitis y gastroenteritis no infecciosas, no especificadas",""
"159","K566",4,"Otras obstrucciones intestinales y las no especificadas",""
"160","K579",3,"Enfermedad diverticular del intestino, parte no especificada, sin perforacion ni absceso",""
"161","K590",1,"Constipacion",""
"162","K610",4,"Absceso anal",""
"163","K612",1,"Absceso anorrectal",""
"164","K746",3,"Otras cirrosis del higado y la no especificadas",""
"165","K759",1,"Enfermedad inflamatoria del higado, no especificada",""
"166","K768",1,"Otras enfermedades especificas del higado",""
"167","K769",1,"Enfermedad del higado, no especificada",""
"168","K800",3,"Calculo de la vesicula biliar con colecistitis aguda",""
"169","K801",1,"Calculo de la vesicula biliar con otra colecistitis",""
"170","K802",12,"Calculo de la vesicula biliar sin colecistitis",""
"171","K804",1,"Calculo de conducto biliar con colecistitis",""
"172","K805",1,"Calculo de conducto biliar sin colangitis ni colecistitis",""
"173","K808",12,"Otras colelitiasis",""
"174","K810",6,"Colecistitis aguda",""
"175","K830",1,"Colangitis",""
"176","K900",1,"Enfermedad celiaca",""
"177","K920",3,"Hematemesis",""
"178","K921",2,"Melena",""
"179","L029",1,"Absceso cutaneo, furunculo y antrax de sitio no especificado",""
"180","L031",4,"Celulitis de otras partes de los miembros",""
"181","L088",1,"Otras infecciones locales especificadas de la piel y del tejido subcutaneo",""
"182","L089",1,"Infeccion local de la piel y del tejido subcutaneo, no especificada",""
"183","L129",1,"Penfigoide, no especificado",""
"184","L509",1,"Urticaria, no especificada",""
"185","L602",1,"Onicogriposis",""
"186","L720",1,"Quiste epidermico",""
"187","L905",2,"Fibrosis y afecciones cicatriciales de la piel",""
"188","M061",1,"Enfermedad de still de comienzo en el adulto",""
"189","M125",1,"Artropatia traumatica",""
"190","M139",1,"Artritis, no especificada",""
"191","M169",6,"Coxartrosis, no especificada",""
"192","M179",1,"Gonartrosis, no especificada",""
"193","M201",2,"Hallux valgus (adquirido)",""
"194","M215",1,"Mano o pie en garra o en talipes, pie equinovaro o zambo adquiridos",""
"195","M230",1,"Menisco quistico",""
"196","M232",1,"Trastorno del menisco debido a desgarro o lesion antigua",""
"197","M233",12,"Otros trastornos de los meniscos",""
"198","M236",1,"Otra ruptura espontanea del (de los) ligamento(s) de la rodilla",""
"199","M239",1,"Trastornos interno de la rodilla, no especificado",""
"200","M242",1,"Trastorno del ligamento",""
"201","M314",3,"Sindrome del cayado de la aorta [takayasu]",""
"202","M329",2,"Lupus eritematoso sistemico, sin otra especificacion",""
"203","M464",2,"Discitis, no especificada",""
"204","M512",4,"Otros desplazamientos especificados de disco intervertebral",""
"205","M518",1,"Otros trastornos especificados de los discos intervertebrales",""
"206","M539",1,"Dorsopatia, no especificada",""
"207","M545",2,"Lumbago no especificado",""
"208","M614",1,"Otras calcificaciones del musculo",""
"209","M751",3,"Sindrome de manguito rotatorio",""
"210","M758",2,"Otras lesiones del hombro",""
"211","M866",1,"Otras osteomielitis cronicas",""
"212","M869",1,"Osteomielitis, no especificada",""
"213","M888",1,"Enfermedad de paget de otros huesos",""
"214","N110",1,"Pielonefritis cronica no obstructiva asociada con reflujo",""
"215","N135",1,"Torsion y estrechez del ureter sin hidronefrosis",""
"216","N137",2,"Uropatia asociada con reflujo vesicoureteral",""
"217","N139",1,"Uropatia obstructiva por reflujo, sin otra especificacion",""
"218","N189",8,"Insuficiencia renal cronica, no especificada",""
"219","N200",3,"Calculo del riñon",""
"220","N201",2,"Calculo del ureter",""
"221","N368",1,"Otros trastornos especificados de la uretra",""
"222","N390",17,"Infeccion de vias urinarias, sitio no especificado",""
"223","N433",2,"Hidrocele, no especificado",""
"224","N499",1,"Trastorno inflamatorio de organo masculino, no especificado",""
"225","N601",1,"Mastopatia quistica difusa",""
"226","N642",2,"Atrofia de la mama",""
"227","N738",1,"Otras enfermedades inflamatorias pelvicas femeninas",""
"228","N758",1,"Otras enfermedades de la glandula de bartholin",""
"229","N764",1,"Absceso vulvar",""
"230","N814",1,"Prolapso uterovaginal, sin otra especificacion",""
"231","N818",3,"Otros prolapsos genitales femeninos",""
"232","N819",4,"Prolapso genital femenino, no especificado",""
"233","N831",1,"Quiste del cuerpo amarillo",""
"234","N840",4,"Polipo del cuerpo del utero",""
"235","N850",3,"Hiperplasia de glandula del endometrio",""
"236","N851",1,"Hiperplasia adenomatosa del endometrio",""
"237","N898",1,"Otros trastornos especificados no inflamatorios de la vagina",""
"238","N906",2,"Hipertrofia de la vulva",""
"239","N921",1,"Menstruacion excesiva y frecuente con ciclo irregular",""
"240","O009",1,"Embarazo ectopico, no especificado",""
"241","O021",10,"Aborto retenido",""
"242","O030",1,"Aborto espontaneo: incompleto, complicado con infeccion genital y pelviana",""
"243","O033",2,"Aborto espontaneo: incompleto, con otras complicaciones especificadas y las no especificadas",""
"244","O034",1,"Aborto espontaneo: incompleto, sin complicacion",""
"245","O039",7,"Aborto espontaneo: completo o no especificado, sin complicacion",""
"246","O069",2,"Aborto no especificado: completo o no especificado, sin complicacion",""
"247","O100",2,"Hipertension esencial preexistente que complica el embarazo, el parto y el puerperio",""
"248","O120",1,"Edema gestacional",""
"249","O149",2,"Preeclampsia, no especificada",""
"250","O200",2,"Amenaza de aborto",""
"251","O210",1,"Hiperemesis gravidica leve",""
"252","O239",7,"Otras infeccion y las no especificadas de las vias genitourinarias en el embarazo",""
"253","O244",1,"Diabetes mellitus que se origina en el embarazo",""
"254","O249",1,"Diabetes mellitus no especificada, en el embarazo",""
"255","O268",2,"Otras complicaciones especificadas relacionadas con el embarazo",""
"256","O343",1,"Atencion materna por incompetencia del cuello uterino",""
"257","O349",3,"Atencion materna por anormalidad no especificada de organo pelviano",""
"258","O366",1,"Atencion materna por crecimiento fetal excesivo",""
"259","O368",1,"Atencion materna por otros problemas fetales especificados",""
"260","O410",1,"Oligohidramnios",""
"261","O429",2,"Ruptura prematura de las membranas, sin otra especificacion",""
"262","O470",7,"Falso trabajo de parto antes de la 37 semanas completas de gestacion",""
"263","O471",5,"Falso trabajo de parto antes de la 37 y mas semanas completas de gestacion",""
"264","O479",2,"Falso trabajo de parto sin otra especificacion",""
"265","O639",1,"Trabajo de parto prolongado, no especificado",""
"266","O655",9,"Trabajo de parto obstruido debido a anomalias de los organos pelvianos maternos",""
"267","O681",1,"Trabajo de parto y parto complicados por la presencia de meconio en el liquido amniotico",""
"268","O689",1,"Trabajo de parto y parto complicados por sufrimiento fetal, sin otra especificacion",""
"269","O716",1,"Traumatismo obstetrico de los ligamentos articulaciones de la pelvis",""
"270","O756",1,"Retraso del parto despues de la ruptura espontanea o no especificada de las membranas",""
"271","O800",5,"Parto unico espontaneo, presentacion cefalica de vertice",""
"272","O801",1,"Parto unico espontaneo, presentacion de nalgas o podalica",""
"273","O809",72,"Parto unico espontaneo, sin otra especificacion",""
"274","O813",1,"Parto con forceps de otros tipos y los no especificados",""
"275","O820",20,"Parto por cesarea electiva",""
"276","O821",13,"Parto por cesarea de emergencia",""
"277","O829",48,"Parto por cesarea, sin otra especificacion",""
"278","O912",1,"Mastitis no purulenta asociada con el parto",""
"279","O981",1,"Sifilis que complica el embarazo, el parto y el puerperio",""
"280","O990",1,"Anemia que complica el embarazo, el parto y el puerperio",""
"281","O993",1,"Trastornos mentales y enfermedades del sistema nervioso que complican el embarazo, el parto y el puerperio",""
"282","O996",3,"Enfermedades del sistema digestivo que complican el embarazo, el parto y el puerperio",""
"283","O998",2,"Otras enfermedades especificadas y afecciones que complican el embarazo, el parto y el puerperio",""
"284","P071",1,"Otro peso bajo al nacer",""
"285","P073",1,"Otros recien nacidos pretermino",""
"286","P219",1,"Asfixia del nacimiento, no especificada",""
"287","P220",3,"Sindrome de dificultad respiratoria del recien nacido",""
"288","P283",1,"Apnea primaria del sueño del recien nacido",""
"289","P288",1,"Otros problemas respiratorios especificados del recien nacido",""
"290","P368",1,"Sepsis del recien nacido debida a otras bacterias",""
"291","P599",7,"Ictericia neonatal, no especificada",""
"292","P819",1,"Alteracion no especificada de la regulacion de la temperatura en el recien nacido",""
"293","Q189",1,"Malformacion congenita de la cara y del cuello, no especificada",""
"294","Q373",1,"Fisura del paladar blando con labio leporino unilateral",""
"295","Q423",1,"Ausencia, atresia y estenosis congenita del ano, sin fistula",""
"296","Q439",1,"Malformacion congenita del intestino, no especificada",""
"297","Q662",1,"Metatarsus varus",""
"298","Q828",1,"Otras malformaciones congenitas de la piel, especificadas",""
"299","R001",1,"Bradicardia, no especificada",""
"300","R040",1,"Epistaxis",""
"301","R065",1,"Respiracion con la boca",""
"302","R072",1,"Dolor precordial",""
"303","R103",1,"Dolor localizado en otras partes inferiores del abdomen",""
"304","R104",2,"Otros dolores abdominales y los no especificados",""
"305","R262",1,"Dificultad para caminar, no clasificada en otra parte",""
"306","R458",1,"Otros sintomas y signos que involucran el estado emocional",""
"307","R509",3,"Fiebre, no especificada",""
"308","R560",8,"Convulsiones febriles",""
"309","R568",2,"Otras convulsiones y las no especificadas",""
"310","R590",1,"Adenomegalia localizada",""
"311","R629",1,"Falta del desarrollo fisiologico normal esperado sin otra especificacion",""
"312","R688",3,"Otros sintomas y signos generales especificados",""
"313","S009",1,"Traumatismo superficial de la cabeza, parte no especificada",""
"314","S022",1,"Fractura de los huesos de la nariz",""
"315","S026",1,"Fractura del maxilar inferior",""
"316","S058",1,"Otros traumatismos del ojo y de la orbita",""
"317","S059",1,"Traumatismo del ojo y de la orbita, no especificado",""
"318","S065",1,"Hemorragia subdural traumatica",""
"319","S069",5,"Traumatismo intracraneal, no especificado",""
"320","S208",1,"Traumatismo superficial de otras partes y de las no especificadas del torax",""
"321","S318",1,"Heridas de otras partes y de las no especificadas del abdomen",""
"322","S327",1,"Fracturas multiples de la columna lumbar y de la pelvis",""
"323","S369",1,"Traumatismo de organo intraabdominal no especificado",""
"324","S420",1,"Fractura de la clavicula",""
"325","S423",1,"Fractura de la diafisis del humero",""
"326","S510",1,"Herida del codo",""
"327","S522",3,"Fractura de la diafisis del cubito",""
"328","S526",1,"Fractura de la epifisis inferior del cubito y del radio",""
"329","S529",1,"Fractura del antebrazo, parte no especificada",""
"330","S530",1,"Luxacion de la cabeza del radio",""
"331","S619",1,"Herida de la muñeca y de la mano, parte no especificada",""
"332","S623",1,"Fractura de otros huesos metacarpianos",""
"333","S626",5,"Fractura de otro dedo de la mano",""
"334","S628",4,"Fractura de otras partes y de las no especificadas de la muñeca y de la mano",""
"335","S630",1,"Luxacion de la muñeca",""
"336","S678",2,"Traumatismo por aplastamiento de otras partes y de las no especificadas de la muñeca y de la mano",""
"337","S682",1,"Amputacion traumatica de dos o mas dedos solamente (completa) (parcial)",""
"338","S700",1,"Contusion de la cadera",""
"339","S720",5,"Fractura del cuello del femur",""
"340","S721",1,"Fractura pertrocanteriana",""
"341","S729",4,"Fractura del femur, parte no especificada",""
"342","S730",1,"Luxacion de cadera",""
"343","S819",1,"Herida de la pierna, parte no especificada",""
"344","S820",2,"Fractura de la rotula",""
"345","S822",2,"Fractura de la diafisis de la tibia",""
"346","S828",9,"Fractura de otras partes de la pierna",""
"347","S830",1,"Luxacion de la rotula",""
"348","S832",1,"Desgarro de meniscos, presente",""
"349","S860",2,"Traumatismo del tendon de aquiles",""
"350","S929",1,"Fractura del pie, no especificada",""
"351","S930",1,"Luxacion de la articulacion del tobillo",""
"352","S999",2,"Traumatismo del pie y del tobillo, no especificado",""
"353","T009",1,"Traumatismos superficiales multiples, no especificados",""
"354","T022",1,"Fracturas que afectan multiples regiones de un miembro superior",""
"355","T093",1,"Traumatismo de la medula espinal, nivel no especificado",""
"356","T149",1,"Traumatismo, no especificado",""
"357","T202",2,"Quemadura de la cabeza y del cuello, de segundo grado",""
"358","T231",1,"Quemadura de la muñeca y de la mano, de primer grado",""
"359","T241",1,"Quemadura de la cadera y del miembro inferior, de primer grado, excepto tobillo y pie",""
"360","T300",2,"Quemadura de region del cuerpo y grado no especificados",""
"361","T302",1,"Quemadura de segundo grado, region del cuerpo no especificada",""
"362","T311",1,"Quemaduras que afectan del 10% al 19% de la superficie del cuerpo",""
"363","T424",1,"Envenenamiento por antiepilepticos, hipnoticos",""
"364","T600",1,"Efecto toxico de plaguicidas [pesticidas]: insecticidas fosforados y carbamatos",""
"365","T604",1,"Efecto toxico de plaguicidas [pesticidas]: rodenticidas",""
"366","T749",1,"Sindrome de maltrato, no especificado",""
"367","T813",1,"Desgarro de herida operatoria, no clasificado en otra parte",""
"368","T814",3,"Infeccion consecutiva a procedimiento, no clasificada en otra parte",""
"369","T840",2,"Complicacion mecanica de protesis articular interna",""
"370","T858",3,"Otras complicaciones de otros dispositivos protesicos, implantes e injertos internos, no clasificados en otra parte",""
"371","T876",1,"Otras complicaciones y las no especificadas de muñon de amputacion",""
"372","Z018",3,"Otros examenes especiales especificados",""
"373","Z136",1,"Examen de pesquisa especial para trastornos cardiovasculares",""
"374","Z353",1,"Supervision de embarazo con historia de insuficiente atencion prenatal",""
"375","Z359",2,"Supervision de embarazo de alto riesgo, sin otra especificacion",""
"376","Z390",2,"Atencion y examen inmediatamente despues del parto",""
"377","Z391",1,"Atencion y examen de madre en periodo de lactancia",""
"378","Z392",1,"Seguimiento postparto, de rutina",""
"379","Z412",1,"Circuncision ritual o de rutina",""
"380","Z421",1,"Cuidados posteriores a la cirugia plastica de la mama",""
"381","Z450",1,"Asistencia y ajuste de marcapaso cardiaco",""
"382","Z470",3,"Cuidados posteriores a la extraccion de placa u otro dispositivo de fijacion interna en fractura",""
"383","Z480",1,"Atencion de los apositos y suturas",""
"384","Z509",2,"Atencion por procedimiento de rehabilitacion, no especificada",""
"385","Z538",1,"Procedimiento no realizado por otras razones",""
"386","Z540",3,"Convalecencia consecutiva a cirugia",""
"387","Z641",1,"Problemas relacionados con la multiparidad",""
"388","Z719",1,"Consulta, no especificada",""
"389","Z915",8,"Historia personal de lesion autoinfligida intencionalmente",""
"390","Z918",4,"Historia personal de otros factores de riesgo, no clasificados en otra parte",""
"391","Z944",1,"Trasplante de higado",""
"392","Z961",1,"Presencia de lentes intraoculares",""
"393","Z988",1,"Otros estados postquirurgicos especificados",""
