"","id10","N","dec10","grp10"
"78","I519",1,"Enfermedad cardiaca, no especificada",""
"79","I619",1,"Hemorragia intraencefalica, no especificada",""
"80","I678",8,"Otras enfermedades cerebrovasculares especificadas",""
"81","I743",1,"Embolia y trombosis de arterias de los miembros inferiores",""
"82","I749",1,"Embolia y trombosis de arteria no especificada",""
"83","I801",1,"Flebitis y tromboflebitis de la vena femoral",""
"84","I829",2,"Embolia y trombosis de vena no especificada",""
"85","I830",2,"Venas varicosas de los miembros inferiores con ulcera",""
"86","I839",5,"Venas varicosas de los miembros inferiores sin ulcera ni inflamacion",""
"87","I841",1,"Hemorroides internas con otras complicaciones",""
"88","I842",1,"Hemorroides internas sin complicacion",""
"89","I848",2,"Hemorroides no especificadas, con otras complicaciones",""
"90","I861",2,"Varices escrotales",""
"91","J029",2,"Faringitis aguda, no especificada",""
"92","J039",1,"Amigdalitis aguda, no especificada",""
"93","J040",1,"Laringitis aguda",""
"94","J050",1,"Laringitis obstructiva, aguda [crup]",""
"95","J121",2,"Neumonia debida a virus sincitial respiratorio",""
"96","J129",2,"Neumonia viral, no especificada",""
"97","J157",2,"Neumonia debida a mycoplasma pneumoniae",""
"98","J159",1,"Neumonia bacteriana, no especificada",""
"99","J180",1,"Bronconeumonia, no especificada",""
"100","J181",4,"Neumonia lobar, no especificada",""
"101","J189",33,"Neumonia, no especificada",""
"102","J205",1,"Bronquitis aguda debida a virus sincitial respiratorio",""
"103","J209",11,"Bronquitis aguda, no especificada",""
"104","J210",3,"Bronquiolitis aguda debida a virus sincitial respiratorio",""
"105","J310",1,"Rinitis cronica",""
"106","J353",1,"Hipertrofia de las amigdalas con hipertrofia de las adenoides",""
"107","J358",1,"Otras enfermedades cronicas de las amigdalas y de las adenoides",""
"108","J381",1,"Polipo de las cuerdas vocales y de la laringe",""
"109","J440",1,"Enfermedad pulmonar obstructiva cronica con infeccion aguda de las vias respiratorias inferiores",""
"110","J448",1,"Otras enfermedades pulmonares obstructivas cronicas especificadas",""
"111","J449",8,"Enfermedad pulmonar obstructiva cronica, no especificada",""
"112","J459",1,"Asma, no especificada",""
"113","J690",1,"Neumonitis debida a aspiracion de alimento o vomito",""
"114","J841",1,"Otras enfermedades pulmonares intersticiales con fibrosis",""
"115","J960",1,"Insuficiencia respiratoria aguda",""
"116","J984",2,"Otros trastornos del pulmon",""
"117","K047",2,"Absceso periapical sin fistula",""
"118","K222",1,"Obstruccion del esofago",""
"119","K254",1,"Ulcera gastrica cronica o no especificada, con hemorragia",""
"120","K255",1,"Ulcera gastrica cronica o no especificada, con perforacion",""
"121","K259",1,"Ulcera gastrica no especificada como aguda ni cronica, sin hemorragia ni perforacion",""
"122","K291",3,"Otras gastritis agudas",""
"123","K298",1,"Duodenitis",""
"124","K316",1,"Fistula del estomago y del duodeno",""
"125","K350",3,"Apendicitis aguda con peritonitis generalizada",""
"126","K351",1,"Apendicitis aguda con absceso peritoneal",""
"127","K359",9,"Apendicitis aguda, no especificada",""
"128","K402",3,"Hernia inguinal bilateral, sin obstruccion ni gangrena",""
"129","K409",15,"Hernia inguinal unilateral o no especificada, sin obstrucion ni gangrena",""
"130","K439",3,"Hernia ventral sin obstruccion ni gangrena",""
"131","K509",2,"Enfermedad de crohn, no especificada",""
"132","K566",3,"Otras obstrucciones intestinales y las no especificadas",""
"133","K579",3,"Enfermedad diverticular del intestino, parte no especificada, sin perforacion ni absceso",""
"134","K589",1,"Sindrome del colon irritable sin diarrea",""
"135","K610",2,"Absceso anal",""
"136","K703",2,"Cirrosis hepatica alcoholica",""
"137","K720",1,"Insuficiencia hepatica aguda o subaguda",""
"138","K721",1,"Insuficiencia hepatica cronica",""
"139","K729",2,"Insuficiencia hepatica, no especificada",""
"140","K801",1,"Calculo de la vesicula biliar con otra colecistitis",""
"141","K802",17,"Calculo de la vesicula biliar sin colecistitis",""
"142","K810",2,"Colecistitis aguda",""
"143","K822",1,"Perforacion de la vesicula biliar",""
"144","K920",6,"Hematemesis",""
"145","L020",1,"Absceso cutaneo, furunculo y antrax de la cara",""
"146","L023",1,"Absceso cutaneo, furunculo y antrax de gluteos",""
"147","L031",5,"Celulitis de otras partes de los miembros",""
"148","L032",1,"Celulitis de la cara",""
"149","L042",1,"Linfadenitis aguda del miembro superior",""
"150","L059",1,"Quiste pilonidal sin absceso",""
"151","L080",1,"Pioderma",""
"152","L089",1,"Infeccion local de la piel y del tejido subcutaneo, no especificada",""
"153","L720",1,"Quiste epidermico",""
"154","L729",1,"Quiste folicular de la piel y del tejido subcutaneo, sin otra especificacion",""
"155","M160",1,"Coxartrosis primaria, bilateral",""
"156","M161",1,"Otras coxartrosis primarias",""
"157","M169",1,"Coxartrosis, no especificada",""
"158","M179",1,"Gonartrosis, no especificada",""
"159","M224",1,"Condromalacia de la rotula",""
"160","M228",1,"Otros trastornos de la rotula",""
"161","M232",2,"Trastorno del menisco debido a desgarro o lesion antigua",""
"162","M233",1,"Otros trastornos de los meniscos",""
"163","M239",4,"Trastornos interno de la rodilla, no especificado",""
"164","M255",2,"Dolor en articulacion",""
"165","M430",1,"Espondilolisis",""
"166","M478",1,"Otras espondilosis",""
"167","M512",2,"Otros desplazamientos especificados de disco intervertebral",""
"168","M704",1,"Otras bursitis prerrotulianas",""
"169","M750",1,"Capsulitis adhesiva del hombro",""
"170","M751",1,"Sindrome de manguito rotatorio",""
"171","M769",1,"Entesopatia del miembro inferior, no especificada",""
"172","M856",1,"Otros quistes oseos",""
"173","M866",1,"Otras osteomielitis cronicas",""
"174","N179",1,"Insuficiencia renal aguda, no especificada",""
"175","N189",5,"Insuficiencia renal cronica, no especificada",""
"176","N201",2,"Calculo del ureter",""
"177","N390",7,"Infeccion de vias urinarias, sitio no especificado",""
"178","N481",1,"Balanopostitis",""
"179","N508",2,"Otros trastornos especificados de los organos genitales masculinos",""
"180","N600",4,"Quiste solitario de la mama",""
"181","N700",1,"Salpingitis y ooforitis aguda",""
"182","N719",2,"Enfermedad inflamatoria del utero, no especificadas",""
"183","N739",3,"Enfermedad inflamatoria pelvica femenina, no especificada",""
"184","N751",1,"Absceso de la glandula de bartholin",""
"185","N813",2,"Prolapso uterovaginal completo",""
"186","N819",1,"Prolapso genital femenino, no especificado",""
"187","N871",1,"Displasia cervical moderada",""
"188","N921",8,"Menstruacion excesiva y frecuente con ciclo irregular",""
"189","N924",1,"Hemorragia excesiva en periodo premenopausico",""
"190","N958",1,"Otros trastornos menopausicos y perimenopausicos especificados",""
"191","O019",1,"Mola hidatiforme, no especificada",""
"192","O021",7,"Aborto retenido",""
"193","O030",7,"Aborto espontaneo: incompleto, complicado con infeccion genital y pelviana",""
"194","O034",1,"Aborto espontaneo: incompleto, sin complicacion",""
"195","O039",1,"Aborto espontaneo: completo o no especificado, sin complicacion",""
"196","O062",1,"Aborto no especificado: incompleto, complicado por embolia",""
"197","O069",1,"Aborto no especificado: completo o no especificado, sin complicacion",""
"198","O200",15,"Amenaza de aborto",""
"199","O210",1,"Hiperemesis gravidica leve",""
"200","O239",9,"Otras infeccion y las no especificadas de las vias genitourinarias en el embarazo",""
"201","O244",3,"Diabetes mellitus que se origina en el embarazo",""
"202","O266",1,"Trastorno del higado en el embarazo, el parto y el puerperio",""
"203","O269",6,"Complicacion relacionada con el embarazo, no especificada",""
"204","O336",1,"Atencion materna por desproporcion debida a feto hidrocefalico",""
"205","O360",1,"Atencion materna por isoinmunizacion rhesus",""
"206","O364",1,"Atencion materna por muerte intrauterina",""
"207","O429",2,"Ruptura prematura de las membranas, sin otra especificacion",""
"208","O469",1,"Hemorragia anteparto, no especificada",""
"209","O470",19,"Falso trabajo de parto antes de la 37 semanas completas de gestacion",""
"210","O471",3,"Falso trabajo de parto antes de la 37 y mas semanas completas de gestacion",""
"211","O479",1,"Falso trabajo de parto sin otra especificacion",""
"212","O621",5,"Inercia uterina secundaria",""
"213","O629",1,"Anomalia dinamica del trabajo de parto, no especificada",""
"214","O641",2,"Trabajo de parto obstruido debido a presentacion de nalgas",""
"215","O655",3,"Trabajo de parto obstruido debido a anomalias de los organos pelvianos maternos",""
"216","O662",1,"Trabajo de parto obstruido debido a distocia por feto inusualmente grande",""
"217","O669",2,"Trabajo de parto obstruido, sin otra especificacion",""
"218","O689",1,"Trabajo de parto y parto complicados por sufrimiento fetal, sin otra especificacion",""
"219","O756",1,"Retraso del parto despues de la ruptura espontanea o no especificada de las membranas",""
"220","O800",2,"Parto unico espontaneo, presentacion cefalica de vertice",""
"221","O809",79,"Parto unico espontaneo, sin otra especificacion",""
"222","O820",2,"Parto por cesarea electiva",""
"223","O829",29,"Parto por cesarea, sin otra especificacion",""
"224","O901",1,"Dehiscencia de sutura obstetrica perineal",""
"225","P071",1,"Otro peso bajo al nacer",""
"226","P073",1,"Otros recien nacidos pretermino",""
"227","P219",1,"Asfixia del nacimiento, no especificada",""
"228","P220",3,"Sindrome de dificultad respiratoria del recien nacido",""
"229","P221",1,"Taquipnea transitoria del recien nacido",""
"230","P281",1,"Otras atelectasias del recien nacido y las no especificadas",""
"231","P550",1,"Incompatibilidad rh del feto y del recien nacido",""
"232","P551",1,"Incompatibilidad abo del feto y del recien nacido",""
"233","P593",1,"Ictericia neonatal por inhibidor de la leche materna",""
"234","P599",6,"Ictericia neonatal, no especificada",""
"235","P922",1,"Lentitud en la ingestion de alimentos del recien nacido",""
"236","Q181",1,"Seno y quiste preauricular",""
"237","Q205",2,"Discordancia de la conexion auriculoventricular",""
"238","Q539",4,"Testiculo no descendido, sin otra especificacion",""
"239","Q550",1,"Ausencia y aplasia del testiculo",""
"240","Q668",2,"Otras deformidades congenitas de los pies",""
"241","Q702",1,"Fusion de los dedos del pie",""
"242","Q740",1,"Otras malformaciones congenitas de (de los) miembro(s) superior(es), incluida la cintura escapular",""
"243","Q892",1,"Malformaciones congenitas otras glandulas endocrinas",""
"244","R042",1,"Hemoptisis",""
"245","R060",1,"Disnea",""
"246","R072",1,"Dolor precordial",""
"247","R100",1,"Abdomen agudo",""
"248","R104",2,"Otros dolores abdominales y los no especificados",""
"249","R400",1,"Somnolencia",""
"250","R509",2,"Fiebre, no especificada",""
"251","R630",1,"Anorexia",""
"252","R635",1,"Aumento anormal de peso",""
"253","R688",1,"Otros sintomas y signos generales especificados",""
"254","S009",1,"Traumatismo superficial de la cabeza, parte no especificada",""
"255","S015",1,"Herida del labio y de la cavidad bucal",""
"256","S069",8,"Traumatismo intracraneal, no especificado",""
"257","S100",1,"Contusion de la garganta",""
"258","S268",1,"Otros traumatismos del corazon",""
"259","S328",2,"Fractura de otras partes y de las no especificadas de la columna lumbar y de la pelvis",""
"260","S423",1,"Fractura de la diafisis del humero",""
"261","S424",2,"Fractura de la epifisis inferior del humero",""
"262","S427",1,"Fracturas multiples de la clavicula, del omoplato y del humero",""
"263","S429",1,"Fractura del hombro y del brazo, parte no especificada",""
"264","S430",4,"Luxacion de la articulacion del hombro",""
"265","S529",2,"Fractura del antebrazo, parte no especificada",""
"266","S623",1,"Fractura de otros huesos metacarpianos",""
"267","S625",1,"Fractura del pulgar",""
"268","S628",2,"Fractura de otras partes y de las no especificadas de la muñeca y de la mano",""
"269","S720",8,"Fractura del cuello del femur",""
"270","S820",2,"Fractura de la rotula",""
"271","S822",1,"Fractura de la diafisis de la tibia",""
"272","S828",4,"Fractura de otras partes de la pierna",""
"273","S829",2,"Fractura de la pierna, parte no especificada",""
"274","S860",2,"Traumatismo del tendon de aquiles",""
"275","S913",1,"Heridas de otras partes del pie",""
"276","S925",1,"Fractura de los huesos de otro(s) dedo(s) del pie",""
"277","S930",1,"Luxacion de la articulacion del tobillo",""
"278","S934",1,"Esguinces y torceduras del tobillo",""
"279","T009",7,"Traumatismos superficiales multiples, no especificados",""
"280","T110",1,"Traumatismos superficial de miembro superior, nivel no especificado",""
"281","T140",2,"Traumatismos superficial de region no especificada del cuerpo",""
"282","T174",1,"Cuerpo extraño en la traquea",""
"283","T175",1,"Cuerpo extraño en bronquios",""
"284","T181",1,"Cuerpo extraño en el esofago",""
"285","T200",1,"Quemadura de la cabeza y del cuello, grado no especificado",""
"286","T201",1,"Quemadura de la cabeza y del cuello, de primer grado",""
"287","T212",1,"Quemadura del tronco, de segundo grado",""
"288","T300",1,"Quemadura de region del cuerpo y grado no especificados",""
"289","T740",1,"Negligencia o abandono",""
"290","T814",1,"Infeccion consecutiva a procedimiento, no clasificada en otra parte",""
"291","T952",1,"Secuelas de quemadura, corrosion y congelamiento de miembro superior",""
"292","Z014",1,"Examen ginecologico (general) (de rutina)",""
"293","Z302",1,"Esterilizacion",""
"294","Z370",1,"Nacido vivo, unico",""
"295","Z390",2,"Atencion y examen inmediatamente despues del parto",""
"296","Z411",1,"Otras cirugias plasticas por razones esteticas",""
"297","Z439",1,"Atencion de orificio artificial no especificado",""
"298","Z470",1,"Cuidados posteriores a la extraccion de placa u otro dispositivo de fijacion interna en fractura",""
"299","Z478",1,"Otros cuidados especificados posteriores a la ortopedia",""
"300","Z509",10,"Atencion por procedimiento de rehabilitacion, no especificada",""
"301","Z540",1,"Convalecencia consecutiva a cirugia",""
"302","Z544",1,"Convalecencia consecutiva a tratamiento de fractura",""
"303","Z548",1,"Convalecencia consecutiva a otros tratamientos",""
"304","Z915",10,"Historia personal de lesion autoinfligida intencionalmente",""
